Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
,,,,,
170000032697,5/8/2017  10:02:19 AM,Investigation,No Report,"Gibson, Kathryn",2300 S IH 35
,,,,,
170000032698,5/8/2017  10:33:56 AM,Disturbance - Verbal,No Report,"Sembera, Jeremy",1655 Mill St
,,,,,
170000032701,5/8/2017  11:17:13 AM,Assist EMS,No Report,"Mendoza, Celedonio",880 River Rd
,,,,,
170000032706,5/8/2017  11:45:59 AM,Information,No Report,,1050 McKinley Place Dr
,,,,,
170000032713,5/8/2017  12:27:34 PM,Close Patrol,No Report,,Aquarena Springs Dr/Post Rd
,,,,,
170000032715,5/8/2017  12:59:43 PM,Investigation,Cancelled,,2300 S IH 35
,,,,,
170000032716,5/8/2017  1:02:17 PM,Information,Ref oth Agncy,,1301 Wonder World Dr
,,,,,
170000032717,5/8/2017  1:11:48 PM,Assist Outside Agency,No Report,"Gibson, Kathryn",810 N LBJ Dr
,,,,,
170000032719,5/8/2017  1:18:22 PM,Welfare Concern,No Report,"Slaughter, Dustin",1011 Wonder World Dr
,,,,,
170000032721,5/8/2017  1:43:03 PM,Assist EMS,No Report,"Raven, Scott",700 Cheatham St
,,,,,
170000032725,5/8/2017  1:55:00 PM,Disturbance - Phys/Fight,Arrest,"Gibson, Kathryn",1348 Thorpe Ln
,,,,,
170000032726,5/8/2017  1:55:20 PM,Fraud,Report,"Copeland, Kenneth",2300 S IH 35
,,,,,
170000032727,5/8/2017  2:01:03 PM,Public Assist,No Report,"Copeland, Kenneth",1415 Craddock Ave
,,,,,
170000032732,5/8/2017  2:39:14 PM,Attempt to Locate,No Report,,210 SB
,,,,,
170000032734,5/8/2017  2:51:05 PM,Civil Matter,No Report,"Aubry, Patrick",4210 S IH 35
,,,,,
170000032739,5/8/2017  3:11:09 PM,Close Patrol,No Report,,1202 Thorpe Ln
,,,,,
170000032744,5/8/2017  3:24:37 PM,Criminal Mischief,No Report,"Prado, Richard",1410 N LBJ Dr
,,,,,
170000032745,5/8/2017  3:34:27 PM,Attempt to Locate,No Report,"Slaughter, Dustin",Wonder World Dr/Hunter Rd
,,,,,
170000032747,5/8/2017  3:36:17 PM,Attempt to Locate,No Report,,Hunter Rd/Wonder World Dr
,,,,,
170000032748,5/8/2017  3:39:56 PM,Attempt to Locate,No Report,,199 NB
,,,,,
170000032749,5/8/2017  3:53:30 PM,Accident - Minor,Ref oth Agncy,,Redwood Rd/S Old Bastrop Hwy
,,,,,
170000032751,5/8/2017  3:59:27 PM,Solicitors,Citation Issued,"Sembera, Jeremy",W Access Rd/Wonder World Dr
,,,,,
170000032753,5/8/2017  4:06:48 PM,Forgery,Report,"Marroquin, Christopher",1015 Hwy 80
,,,,,
170000032754,5/8/2017  4:15:18 PM,Accident - Minor,No Report,"Osborne, Joseph",Burleson St/Moore St
,,,,,
170000032755,5/8/2017  4:55:49 PM,Burglary - Vehicle,Ignore,,
,,,,,
170000032756,5/8/2017  4:57:22 PM,Investigation,No Report,"Raven, Scott",E Hopkins St/N C M Allen Pkwy
,,,,,
170000032757,5/8/2017  5:01:50 PM,Theft,No Report,"Marroquin, Christopher",850 Barnes Dr
,,,,,
170000032758,5/8/2017  5:06:38 PM,Vehicle Theft,Refer To COPR,,345 Champions Blvd
,,,,,
170000032759,5/8/2017  5:07:25 PM,Investigation,No Report,"Osborne, Joseph",2300 S IH 35
,,,,,
170000032760,5/8/2017  5:09:10 PM,Assault,Report,"Marroquin, Christopher",2300 S IH 35
,,,,,
170000032763,5/8/2017  5:28:46 PM,Mental Health Follow Up,No Contact,"Myers, Sam",518 S Guadalupe St
,,,,,
170000032765,5/8/2017  5:39:14 PM,Mental Health Follow Up,No Contact,"Myers, Sam",1350 Sadler Dr
,,,,,
170000032767,5/8/2017  5:48:29 PM,Suspicious Person,No Report,"Cope, John",141 W Hopkins St
,,,,,
170000032768,5/8/2017  5:50:38 PM,Civil Matter,No Report,"Osborne, Joseph",1416 Wonder World Dr
,,,,,
170000032769,5/8/2017  5:53:09 PM,Assault,No Report,"Duckworth, Daniel",1004 N IH 35
,,,,,
170000032778,5/8/2017  6:35:16 PM,Missing Person,Cancelled,,2601 Rattler Rd
,,,,,
170000032779,5/8/2017  6:36:07 PM,Vehicle Theft,Report,"Osborne, Joseph",602 Bracewood Cir
,,,,,
170000032780,5/8/2017  6:42:11 PM,Public Assist,No Report,"Myers, Sam",1513 Allen St
,,,,,
170000032784,5/8/2017  7:03:16 PM,Suspicious Vehicle,No Report,"Osborne, Joseph",2520 Hunter Rd
,,,,,
170000032785,5/8/2017  7:05:24 PM,Suspicious Person,No Report,"Duckworth, Daniel",3936 S IH 35
,,,,,
170000032786,5/8/2017  7:05:45 PM,Accident - Minor,Blue Form Issue,"Cope, John",408 S LBJ Dr
,,,,,
170000032788,5/8/2017  7:26:10 PM,Runaway - Recover,No Report,"Cope, John",419 Riverside Dr
,,,,,
170000032789,5/8/2017  7:30:15 PM,Theft,No Report,"Duckworth, Daniel",1015 Hwy 80
,,,,,
170000032797,5/8/2017  8:06:43 PM,Suspicious Person,No Report,"Cope, John",104 Mosscliff Cir
,,,,,
170000032803,5/8/2017  8:54:23 PM,Animal Call,No Report,"Duckworth, Daniel",201 Telluride St
,,,,,
170000032805,5/8/2017  9:00:05 PM,Attempt to Locate,No Report,,W Wonder World Dr/Craddock Ave
,,,,,
170000032809,5/8/2017  9:21:36 PM,Trespassing/Unwanted,Warning,"Contreras, Ysidro",1107 Hwy 80
,,,,,
170000032811,5/8/2017  9:28:04 PM,Suspicious Vehicle,No Report,"McGee, Miranda",250 S Stagecoach Trl
,,,,,
170000032814,5/8/2017  9:36:47 PM,Public Assist,No Report,"McGee, Miranda",1120 Advance St
,,,,,
170000032816,5/8/2017  9:37:53 PM,Disturbance - Phys/Fight,No Report,"Contreras, Ysidro",1321 N IH 35
,,,,,
170000032817,5/8/2017  9:47:34 PM,Suspicious Vehicle,No Report,"Wisener, Andrew",300BLK Foxtail Run
,,,,,
170000032818,5/8/2017  9:48:25 PM,Suspicious Vehicle,No Report,"Allen, Ashley",1050 McKinley Place Dr
,,,,,
170000032819,5/8/2017  9:53:46 PM,Fraud,No Report,"Fischer, Vincent",1111 Avalon Ave
,,,,,
170000032820,5/8/2017  9:53:55 PM,Accident - Hit and Run,Blue Form Issue,"Marroquin, Christopher",2300 S IH 35
,,,,,
170000032821,5/8/2017  9:54:26 PM,Assist Outside Agency,No Report,"Allen, Ashley",2213 S IH 35
,,,,,
170000032822,5/8/2017  9:58:32 PM,Attempt to Locate,No Report,,210 SB
,,,,,
170000032835,5/8/2017  10:26:50 PM,Viol City Ordinance,Verbal Warning,"Duckworth, Daniel",1800 Post Rd
,,,,,
170000032836,5/8/2017  10:29:14 PM,Accident - Major/Injury,Cancelled,,N Comanche St/W Hopkins St
,,,,,
170000032837,5/8/2017  10:29:15 PM,Accident - Unknown,Report,"Marroquin, Christopher",W Hopkins St/N Comanche St
,,,,,
170000032848,5/8/2017  11:08:09 PM,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",1650 River Rd
,,,,,
170000032854,5/8/2017  11:27:27 PM,Foot Patrol,No Report,"Wisener, Andrew",1001 Leah Ave
,,,,,
170000032855,5/8/2017  11:30:47 PM,Suspicious Vehicle,No Report,"Wisener, Andrew",1001 E McCarty Ln
,,,,,
170000032856,5/8/2017  11:46:16 PM,Disturbance - Noise,No Report,"McGee, Miranda",1304 Hwy 123
,,,,,
170000032857,5/8/2017  11:50:31 PM,Disturbance - Verbal,No Report,"Pierce, Basil",1818 Old Ranch Road 12
,,,,,
170000032860,5/8/2017  11:56:14 PM,Attempt to Locate,Cancelled,,
,,,,,
170000032863,5/9/2017  12:08:40 AM,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1850 Aquarena Springs Dr
,,,,,
170000032871,5/9/2017  12:48:00 AM,Attempt to Locate,No Report,"Pierce, Basil",208 SB
,,,,,
170000032872,5/9/2017  12:49:26 AM,Disturbance - Noise,Unfounded,"Pierce, Basil",1980 Aquarena Springs Dr
,,,,,
170000032874,5/9/2017  1:10:27 AM,Assist EMS,No Report,"Pierce, Basil",141 E Hopkins St
,,,,,
170000032876,5/9/2017  1:28:20 AM,Suspicious Vehicle,No Report,"Duckworth, Daniel",Harper Dr/River Rd
,,,,,
170000032877,5/9/2017  1:28:27 AM,Welfare Concern,No Report,"Pierce, Basil",Uhland Rd/E Access Rd
,,,,,
170000032878,5/9/2017  2:11:40 AM,Close Patrol,No Report,"Osborne, Joseph",1112 Dartmouth Ave
,,,,,
170000032880,5/9/2017  2:27:46 AM,Suspicious Vehicle,No Report,"Pierce, Basil",1906 N IH 35
,,,,,
170000032882,5/9/2017  2:44:59 AM,Welfare Concern,No Report,"Duckworth, Daniel",1619 N IH 35
,,,,,
170000032887,5/9/2017  3:18:42 AM,Assist Outside Agency,No Report,"McGee, Miranda",210 SB
,,,,,
170000032890,5/9/2017  3:43:44 AM,Assist Fire Department,No Report,"Contreras, Ysidro",E Access Rd/Hwy 123
,,,,,
170000032897,5/9/2017  5:15:47 AM,Suspicious Person,No Report,"Contreras, Ysidro",209 N IH 35
,,,,,
170000032899,5/9/2017  5:23:06 AM,Suspicious Person,No Report,"Contreras, Ysidro",209 N IH 35
,,,,,
170000032902,5/9/2017  6:33:59 AM,Suspicious Circumstances,Unfounded,"Contreras, Ysidro",200 W Hopkins St
,,,,,
170000032906,5/9/2017  7:16:06 AM,Accident - Minor,Blue Form Issue,"Gibson, Kathryn",817 N IH 35
,,,,,
170000032907,5/9/2017  7:22:31 AM,Close Patrol,No Report,"Nevarez, Phillip",1301 Hwy 123
,,,,,
170000032925,5/9/2017  8:04:58 AM,Accident - Hit and Run,Report,"Slaughter, Dustin",1012 Hwy 123
,,,,,
170000032929,5/9/2017  8:14:13 AM,Welfare Concern,No Report,"Sembera, Jeremy",1005 Uhland Rd
,,,,,
170000032933,5/9/2017  8:33:12 AM,Attempt to Locate,No Report,,Hwy 80/Hwy 21
,,,,,
170000032935,5/9/2017  8:41:49 AM,Disturbance - Verbal,No Report,"Bender, Joyce",1200 N Bishop St
,,,,,
170000032936,5/9/2017  8:46:20 AM,Alarm - Robbery,False Alarm,"Slaughter, Dustin",209 N IH 35
,,,,,
170000032937,5/9/2017  8:53:27 AM,Animal Call,No Report,"Sembera, Jeremy",201 Telluride St
,,,,,
170000032938,5/9/2017  9:08:48 AM,Field Euthanasia,Ref oth Agncy,,730 Old Settlers Dr
,,,,,
170000032943,5/9/2017  9:58:03 AM,Criminal Mischief,Cancelled,"Copeland, Kenneth",1415 Craddock Ave
,,,,,
170000032945,5/9/2017  10:26:15 AM,Welfare Concern,No Report,"Prado, Richard",1800blk Nevada St
,,,,,
170000032946,5/9/2017  10:26:30 AM,Investigation,No Report,"Follis, Brad",2200blk Hunter Rd
,,,,,
170000032947,5/9/2017  10:27:51 AM,Unauth Use Vehicle,No Report,"Verver, Elias",2300 S IH 35
,,,,,
170000032949,5/9/2017  10:57:35 AM,Disturbance - Verbal,No Contact,"Gibson, Kathryn",650 River Rd
,,,,,
170000032952,5/9/2017  11:13:48 AM,Welfare Concern,Cancelled,"Copeland, Kenneth",410 North St
,,,,,
170000032957,5/9/2017  11:27:44 AM,Assist Outside Agency,No Report,"Bender, Joyce",2300 S IH 35
,,,,,
170000032958,5/9/2017  11:34:11 AM,Civil Matter,No Report,"Verver, Elias",2300 S IH 35
,,,,,
170000032962,5/9/2017  11:46:40 AM,Accident - Hit and Run,No Report,,1111 Avalon Ave
,,,,,
170000032963,5/9/2017  11:53:18 AM,Marijuana,No Report,"Gibson, Kathryn",641 E Hopkins St
,,,,,
170000032965,5/9/2017  11:55:54 AM,Investigation,No Report,"Gibson, Kathryn",2300 S IH 35
,,,,,
170000032966,5/9/2017  12:02:22 PM,Fraud,Ref oth Agncy,,2300 S IH 35
,,,,,
170000032969,5/9/2017  12:24:07 PM,Suspicious Person,No Report,"Gibson, Kathryn",706 E Hopkins St
,,,,,
170000032970,5/9/2017  12:36:52 PM,Viol City Ordinance,Verbal Warning,"Slaughter, Dustin",W Access Rd/S Guadalupe St
,,,,,
170000032971,5/9/2017  12:50:14 PM,Credit/Debit Abuse,Refer To COPR,"Verver, Elias",2300 S IH 35
,,,,,
170000032972,5/9/2017  12:53:13 PM,Attempt to Locate,No Report,,204 Sb35 IH
,,,,,
170000032978,5/9/2017  1:27:43 PM,Criminal Mischief,Refer To COPR,"Gibson, Kathryn",1640 Aquarena Springs Dr
,,,,,
170000032979,5/9/2017  1:45:59 PM,Accident - Unknown,Unfounded,"Raven, Kassondra",913 N IH 35
,,,,,
170000032982,5/9/2017  2:05:45 PM,Harassment,No Report,"Verver, Elias",2300 S IH 35
,,,,,
170000032985,5/9/2017  2:34:53 PM,Assist Animal Control,No Report,"Sembera, Jeremy",1619 N IH 35
,,,,,
170000032986,5/9/2017  2:36:21 PM,Mental Health Invest,No Report,"Schafer, Anthony",1301 Wonder World Dr
,,,,,
170000032987,5/9/2017  2:50:35 PM,Theft,No Report,"Verver, Elias",518 S Guadalupe St
,,,,,
170000032988,5/9/2017  2:54:15 PM,Investigation,No Report,"Copeland, Kenneth",2913 Hunter Rd
,,,,,
170000032990,5/9/2017  3:06:02 PM,Mental Health Follow Up,No Report,"Bender, Joyce",801 River Rd
,,,,,
170000032991,5/9/2017  3:06:03 PM,Accident - Minor,Blue Form Issue,,1635 Aquarena Springs Dr
,,,,,
170000032999,5/9/2017  3:44:08 PM,Accident - Minor,No Report,"Copeland, Kenneth",W San Antonio St/Feltner Aly
,,,,,
170000033001,5/9/2017  3:56:08 PM,Assist Outside Agency,Cancelled,"Prado, Richard",2000blk S Old Bastrop Hwy
,,,,,
170000033002,5/9/2017  3:56:41 PM,Forgery,No Report,"Osborne, Joseph",403 N Guadalupe St
,,,,,
170000033003,5/9/2017  4:01:36 PM,Assault,Report,,2300 S IH 35
,,,,,
170000033004,5/9/2017  4:09:06 PM,Accident - Minor,No Report,"Verver, Elias",Post Rd/Aquarena Springs Dr
,,,,,
170000033005,5/9/2017  4:15:33 PM,Attempt to Locate,No Report,,204 NB
,,,,,
170000033006,5/9/2017  4:30:29 PM,Information,No Report,,2300 S IH 35
,,,,,
170000033008,5/9/2017  4:42:07 PM,Welfare Concern,Arrest,"Duckworth, Daniel",1640 Aquarena Springs Dr
,,,,,
170000033009,5/9/2017  4:46:02 PM,Civil Matter,No Report,"Osborne, Joseph",2300 S IH 35
,,,,,
170000033011,5/9/2017  4:51:06 PM,Mental Health Follow Up,No Report,"Sheridan, Grant",318 S Guadalupe St
,,,,,
170000033012,5/9/2017  5:00:19 PM,Fraud,Report,"Marroquin, Christopher",2300 S IH 35
,,,,,
170000033013,5/9/2017  5:03:15 PM,Supplement,No Report,"Marroquin, Christopher",301 Telluride St
,,,,,
170000033014,5/9/2017  5:16:06 PM,Assist Fire Department,No Report,"Cope, John",804 Chestnut St
,,,,,
170000033015,5/9/2017  5:21:43 PM,Attempt to Locate,No Report,,W Access Rd/S Guadalupe St
,,,,,
170000033017,5/9/2017  5:29:17 PM,Accident - Minor,Blue Form Issue,"Cope, John",W Sessom Dr/N LBJ Dr
,,,,,
170000033018,5/9/2017  5:46:39 PM,Information,No Report,"Sheridan, Grant",2300 S IH 35
,,,,,
170000033019,5/9/2017  5:51:35 PM,Criminal Mischief,Refer To COPR,"Osborne, Joseph",1037 Stagecoach Trl
,,,,,
170000033021,5/9/2017  6:24:09 PM,Accident - Minor,Blue Form Issue,"Duckworth, Daniel",934 N IH 35
,,,,,
170000033023,5/9/2017  6:41:25 PM,Investigation,No Report,"Myers, Sam",514 FM 1979
,,,,,
170000033026,5/9/2017  6:59:13 PM,Accident - Minor,Blue Form Issue,"Cope, John",1602 Aquarena Springs Dr
,,,,,
170000033027,5/9/2017  7:02:16 PM,Attempt to Locate,No Report,,Hwy 80/Hwy 21
,,,,,
170000033028,5/9/2017  7:02:34 PM,Public Assist,No Report,"Marroquin, Christopher",1800 Post Rd
,,,,,
170000033031,5/9/2017  7:26:10 PM,Welfare Concern,No Report,"Marroquin, Christopher",202 SB
,,,,,
170000033032,5/9/2017  7:31:28 PM,Investigation,No Report,"Marroquin, Christopher",102 N IH 35
,,,,,
170000033033,5/9/2017  7:36:13 PM,Investigation,No Report,"Hartman, Ryan",215 N LBJ Dr
,,,,,
170000033034,5/9/2017  7:37:01 PM,Welfare Concern,No Report,"Marroquin, Christopher",1101 Leah Ave
,,,,,
170000033035,5/9/2017  7:40:38 PM,Public Assist,No Report,"Marroquin, Christopher",2300 S IH 35
,,,,,
170000033040,5/9/2017  8:12:02 PM,Welfare Concern,No Report,"Duckworth, Daniel",934 N IH 35
,,,,,
170000033045,5/9/2017  8:35:45 PM,Supplement,No Report,"Fischer, Vincent",2300 S IH 35
,,,,,
170000033049,5/9/2017  8:45:14 PM,Property - Lost/Found/Imp,No Report,"Hartman, Ryan",200 N LBJ Dr
,,,,,
170000033057,5/9/2017  9:05:57 PM,Mental Health Invest,No Contact,"Cope, John",503 Springtown Way
,,,,,
170000033070,5/9/2017  9:33:04 PM,Investigation,No Report,"Hartman, Ryan",114 E Hutchison St
,,,,,
170000033073,5/9/2017  9:41:46 PM,Assist Outside Agency,No Report,"Marroquin, Christopher",7834 Hwy 21
,,,,,
170000033074,5/9/2017  9:42:37 PM,Suspicious Person,Cancelled,"Duckworth, Daniel",1701 Mill St
,,,,,
170000033076,5/9/2017  9:52:12 PM,Disturbance - Phys/Fight,No Report,"Contreras, Ysidro",202 E San Antonio St
,,,,,
170000033077,5/9/2017  9:54:47 PM,Attempt to Locate,Arrest,"Royal, GeCorrie",Hwy 80/Hwy 21
,,,,,
170000033083,5/9/2017  10:07:56 PM,Investigation,No Report,"Hartman, Ryan",114 E Hutchison St
,,,,,
170000033093,5/9/2017  10:41:02 PM,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1101 E River Ridge Pkwy
,,,,,
170000033096,5/9/2017  10:50:24 PM,Disturbance - Noise,Not Verified,"Pierce, Basil",1900 Aquarena Springs Dr
,,,,,
170000033097,5/9/2017  10:52:39 PM,Disturbance - Noise,Unfounded,"Contreras, Ysidro",700 N Lbj Dr
,,,,,
170000033099,5/9/2017  10:54:24 PM,Disturbance - Verbal,Cancelled,,1204 Marlton St
,,,,,
170000033101,5/9/2017  11:03:14 PM,Close Patrol,No Report,"Osborne, Joseph",1112 Dartmouth Ave
,,,,,
170000033102,5/9/2017  11:04:23 PM,Public Assist,Cancelled,,141 E Hopkins St
,,,,,
170000033103,5/9/2017  11:04:46 PM,Investigation,No Report,"Wisener, Andrew",400blk N Bishop St
,,,,,
170000033106,5/9/2017  11:08:57 PM,Close Patrol,No Report,"Osborne, Joseph",300 S Stagecoach Trl
,,,,,
170000033110,5/9/2017  11:22:03 PM,Close Patrol,No Report,"Osborne, Joseph",109 Craddock Ave
,,,,,
170000033112,5/9/2017  11:25:18 PM,Disturbance - Noise,Verbal Warning,"Allen, Ashley",1111 Avalon Ave
,,,,,
170000033123,5/10/2017  12:12:13 AM,Suspicious Circumstances,No Report,"Pierce, Basil",1415 Craddock Ave
,,,,,
170000033125,5/10/2017  12:20:58 AM,,Cancelled,,
,,,,,
170000033127,5/10/2017  12:25:52 AM,Assist Fire Department,No Report,"Marroquin, Christopher",401 N Fredericksburg St
,,,,,
170000033133,5/10/2017  12:50:07 AM,Suspicious Person,Unfounded,"Contreras, Ysidro",1701 Mill St
,,,,,
170000033134,5/10/2017  12:50:38 AM,Investigation,No Report,"Hartman, Ryan",120 E San Antonio St
,,,,,
170000033136,5/10/2017  12:56:31 AM,Public Intoxication,Verbal Warning,"Hartman, Ryan",120 E San Antonio St
,,,,,
170000033138,5/10/2017  1:04:01 AM,Disturbance - Phys/Fight,No Report,"Lobo, Kyle",100 N Guadalupe St
,,,,,
170000033140,5/10/2017  1:07:57 AM,Investigation,Citation Issued,"Hartman, Ryan",126 S Guadalupe St
,,,,,
170000033141,5/10/2017  1:09:23 AM,Welfare Concern,Cancelled,,2001 N IH 35
,,,,,
170000033142,5/10/2017  1:10:18 AM,Viol City Ordinance,No Report,"Allen, Ashley",205 S C M Allen Pkwy
,,,,,
170000033143,5/10/2017  1:13:04 AM,Public Assist,No Report,"Contreras, Ysidro",1701 Mill St
,,,,,
170000033144,5/10/2017  1:18:24 AM,Disturbance - Noise,Verbal Warning,"Osborne, Joseph",350 North St
,,,,,
170000033145,5/10/2017  1:20:34 AM,Suspicious Person,No Report,"Osborne, Joseph",1302 W Hopkins St
,,,,,
170000033146,5/10/2017  1:22:08 AM,Alcohol Violation,Citation Issued,"Lobo, Kyle",100 N Guadalupe St
,,,,,
170000033147,5/10/2017  1:23:50 AM,Foot Patrol,No Report,"Marroquin, Christopher",100 N Guadalupe St
,,,,,
170000033149,5/10/2017  1:29:51 AM,Suspicious Vehicle,No Report,"Wisener, Andrew",1401 W San Antonio St
,,,,,
170000033150,5/10/2017  1:31:34 AM,Suspicious Circumstances,No Report,"Osborne, Joseph",125 N Bishop St
,,,,,
170000033151,5/10/2017  1:33:39 AM,Investigation,Cancelled,"Lobo, Kyle",100 N Guadalupe St
,,,,,
170000033152,5/10/2017  1:36:32 AM,Disturbance - Noise,Unfounded,"Contreras, Ysidro",1354 Thorpe Ln
,,,,,
170000033153,5/10/2017  1:42:57 AM,Alcohol Violation,Arrest,"Lobo, Kyle",100 N Guadalupe St
,,,,,
170000033154,5/10/2017  1:43:25 AM,Suspicious Vehicle,No Report,"Salinas, Hollie",1100 Patton St
,,,,,
170000033156,5/10/2017  1:59:52 AM,Investigation,No Report,"Allen, Ashley",111 E San Antonio St
,,,,,
170000033157,5/10/2017  2:01:24 AM,Disturbance - Phys/Fight,No Report,"Lobo, Kyle",100 N Guadalupe St
,,,,,
170000033160,5/10/2017  2:08:03 AM,Disturbance - Phys/Fight,No Report,"Fischer, Vincent",100 N Guadalupe St
,,,,,
170000033162,5/10/2017  2:15:53 AM,Civil Matter,Cancelled,"Osborne, Joseph",2301 Hunter Rd
,,,,,
170000033163,5/10/2017  2:17:51 AM,Public Intoxication,No Report,"Pierce, Basil",100 N Guadalupe St
,,,,,
170000033164,5/10/2017  2:18:15 AM,Suspicious Vehicle,No Report,"Duckworth, Daniel",1655 Mill St
,,,,,
170000033168,5/10/2017  2:31:06 AM,Suspicious Vehicle,No Report,"Salinas, Hollie",730 E Hopkins St
,,,,,
170000033169,5/10/2017  2:31:19 AM,Disturbance - Verbal,No Report,"Pierce, Basil",131 N Guadalupe St
,,,,,
170000033173,5/10/2017  2:43:21 AM,Accident - Minor,Arrest,"Marroquin, Christopher",1941 S IH 35
,,,,,
170000033175,5/10/2017  2:51:17 AM,Trespassing/Unwanted,No Report,"McGee, Miranda",1301 Wonder World Dr
,,,,,
170000033178,5/10/2017  3:31:54 AM,Disturbance - Phys/Fight,No Contact,"McGee, Miranda",1101 E River Ridge Pkwy
,,,,,
170000033179,5/10/2017  4:16:08 AM,Information,No Report,,2300 S IH 35
,,,,,
170000033181,5/10/2017  4:34:52 AM,Trespassing/Unwanted,Warning,"Contreras, Ysidro",1105 N IH 35
,,,,,
170000033182,5/10/2017  4:48:40 AM,Trespassing/Unwanted,Warning,"Allen, Ashley",1105 N IH 35
,,,,,
170000033191,5/10/2017  7:21:11 AM,Suspicious Person,No Report,"Easterly, Evan",400BLK Broadway St
,,,,,
170000033193,5/10/2017  7:29:32 AM,Accident - Hit and Run,Blue Form Issue,"Beach, Brian",1650   River Rd
,,,,,
170000033195,5/10/2017  7:45:38 AM,Animal Call,Ref oth Agncy,,Mill St/Third St
,,,,,
170000033196,5/10/2017  7:51:17 AM,Civil Matter,No Report,"Easterly, Evan",2041 S IH 35
,,,,,
170000033203,5/10/2017  8:08:46 AM,Welfare Concern,No Report,"Beach, Brian",Hwy 21/Hwy 80
,,,,,
170000033213,5/10/2017  8:30:27 AM,Attempt to Locate,No Report,,208 SB
,,,,,
170000033218,5/10/2017  8:43:48 AM,Endanger/Abandon,Ref oth Agncy,"Klett, Bob",2601 Rattler Rd
,,,,,
170000033219,5/10/2017  8:52:16 AM,Attempt to Locate,No Report,,209 NB
,,,,,
170000033221,5/10/2017  9:03:37 AM,Investigation,No Report,"Daenzer, Matthew",2300 S IH 35
,,,,,
170000033222,5/10/2017  9:05:34 AM,Accident - Hit and Run,Cancelled,"Scott, Charles",1354 Thorpe Ln
,,,,,
170000033226,5/10/2017  9:44:33 AM,Information,No Report,"Daenzer, Matthew",2300 S IH 35
,,,,,
170000033229,5/10/2017  9:57:12 AM,Runaway,No Report,"Reeder, John",121 E DeZavala Dr
,,,,,
170000033232,5/10/2017  10:03:57 AM,Missing Person,No Report,"Daenzer, Matthew",2300 S IH 35
,,,,,
170000033233,5/10/2017  10:06:16 AM,Fraud,Ref oth Agncy,"Easterly, Evan",2300 S IH 35
,,,,,
170000033235,5/10/2017  10:07:33 AM,Barking Dog,Ref oth Agncy,,1850 Aquarena Springs Dr
,,,,,
170000033236,5/10/2017  10:13:45 AM,Civil Matter,No Report,"Scott, Charles",2300 S IH 35
,,,,,
170000033239,5/10/2017  10:31:27 AM,Runaway,No Report,"Reeder, John",121 E DeZavala Dr
,,,,,
170000033240,5/10/2017  10:33:52 AM,Investigation,No Report,"Mendoza, Celedonio",829 Benning St
,,,,,
170000033241,5/10/2017  10:48:38 AM,Fraud,No Report,"Beach, Brian",1000 Technology Way
,,,,,
170000033242,5/10/2017  11:03:28 AM,Mental Health Follow Up,No Report,"Sheridan, Grant",1200 N Bishop St
,,,,,
170000033245,5/10/2017  11:24:56 AM,Welfare Concern,Report,"Cyrus, Lance",1005 N IH 35
,,,,,
170000033246,5/10/2017  11:31:09 AM,Suspicious Vehicle,No Report,"Easterly, Evan",1608 S IH 35
,,,,,
170000033247,5/10/2017  11:31:43 AM,,Ignore,,
,,,,,
170000033248,5/10/2017  11:32:42 AM,Attempt to Locate,No Report,,1906 S IH 35
,,,,,
170000033249,5/10/2017  11:59:07 AM,Mental Health Invest,No Report,"Bender, Joyce",1200 N Bishop St
,,,,,
170000033251,5/10/2017  12:08:08 PM,Disturbance - Phys/Fight,Detention Juv,"Beach, Brian",121 E DeZavala Dr
,,,,,
170000033254,5/10/2017  12:27:36 PM,Burglary - Vehicle,Report,"Reeder, John",517 Lockwood Dr
,,,,,
170000033257,5/10/2017  12:35:08 PM,Information,No Report,"Sheridan, Grant",1200 N Bishop St
,,,,,
170000033265,5/10/2017  12:46:34 PM,Recovered Stolen Vehicle,No Report,"Scott, Charles",1005 Field St
,,,,,
170000033267,5/10/2017  12:53:29 PM,Harassment,No Report,"Daenzer, Matthew",2300 S IH 35
,,,,,
170000033270,5/10/2017  1:06:20 PM,Fraud,Report,"Scott, Charles",101 E MLK Dr
,,,,,
170000033271,5/10/2017  1:07:36 PM,Stalking,No Report,"Daenzer, Matthew",2300 S IH 35
,,,,,
170000033276,5/10/2017  1:24:48 PM,Accident - Minor,Report,"Copeland, Kenneth",Wonder World Dr/Dutton Dr
,,,,,
170000033278,5/10/2017  1:27:55 PM,Accident - Major/Injury,Ignore,"Gonzales, Louis",221 Wonder World Dr
,,,,,
170000033280,5/10/2017  1:32:49 PM,Suicidal Person,Report,"Scott, Charles",1410 N LBJ Dr
,,,,,
170000033281,5/10/2017  1:33:52 PM,Attempt to Locate,No Report,"Reeder, John",199 NB
,,,,,
170000033282,5/10/2017  1:35:51 PM,Accident - Minor,Blue Form Issue,"Smith, Marcus",650 E Hopkins St
,,,,,
170000033284,5/10/2017  1:36:14 PM,Public Assist,No Report,"Easterly, Evan",2300 S IH 35
,,,,,
170000033288,5/10/2017  1:54:21 PM,Harassment,No Report,"Daenzer, Matthew",2300 S IH 35
,,,,,
