Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
170000078858,11/9/2017  2:28:26 AM,Accident - Major/Injury,Arrest,"Cyrus, Lance",300blk N Guadalupe St
170000078861,11/9/2017  3:04:14 AM,Robbery - Agg,Multiple Arrest,"Murphy, Logan",2050 S IH 35
170000078869,11/9/2017  5:51:44 AM,Suicidal Person,Report,"Putnam, Justin",1350 N LBJ Dr
170000078896,11/9/2017  9:22:01 AM,Suspicious Vehicle,Ref oth Agncy,,801 Willow Creek Cir
170000078916,11/9/2017  10:28:01 AM,Accident - Unknown,Report,"Easterly, Evan",1004 Hwy 123
170000078922,11/9/2017  10:54:46 AM,Assist Outside Agency,Detention Juv,"Duggins, Delton",2601 Rattler Rd
170000078923,11/9/2017  11:00:12 AM,Wanted Person,Arrest,"Easterly, Evan",1006 Hwy 80
170000078924,11/9/2017  11:04:28 AM,Investigation,Detention Juv,"Castillo, DJ",2601 Rattler Rd
170000078932,11/9/2017  11:29:52 AM,Trespassing/Unwanted,Warning,"Pierce, Basil",512 Craddock Ave
170000078940,11/9/2017  12:26:19 PM,Theft,Report,"Ames, Garner",2300 S IH 35
170000078941,11/9/2017  12:28:06 PM,Criminal Mischief,Arrest,"Verver, Elias",1521 Old Ranch Road 12
170000078955,11/9/2017  1:56:12 PM,Accident - Minor,Blue Form Issue,"Pierce, Basil",109 West Ave
170000078970,11/9/2017  3:23:54 PM,Theft,Refer To COPR,"Salinas, Hollie",2300 S IH 35
170000078973,11/9/2017  3:40:10 PM,Theft,Report,"Salinas, Hollie",3939 S IH 35
170000078983,11/9/2017  4:59:04 PM,Accident - Minor,Report,"Wisener, Andrew",Aquarena Springs Dr/E Access Rd
170000078985,11/9/2017  5:19:19 PM,Wanted Person,Arrest,"Blackwood, Kevin",2300 S IH 35
170000078995,11/9/2017  6:19:31 PM,Burglary - Habitation,Report,"Saavedra, Tim",142 Alhambra Dr
170000079006,11/9/2017  7:55:36 PM,Attempt to Locate,Ref oth Agncy,,207 SB
170000079007,11/9/2017  7:58:14 PM,Theft,Refer To COPR,"Murphy, Logan",550 Barnes Dr
170000079013,11/9/2017  8:19:02 PM,Burglary - Vehicle,Report,"Cormier, Claudia",1610 N IH 35
170000079052,11/9/2017  11:00:32 PM,Disturbance - Verbal,Arrest,"Cyrus, Lance",620 Centre St
170000079060,11/9/2017  11:53:14 PM,Accident - Minor,Blue Form Issue,"Putnam, Justin",1429 N IH 35
170000079063,11/10/2017  12:02:38 AM,Accident - Minor,Blue Form Issue,,1624 Aquarena Springs Dr
170000079075,11/10/2017  1:10:37 AM,Disturbance - Phys/Fight,Arrest,"Gonzales, Gavin",1701 Mill St
170000079077,11/10/2017  1:46:07 AM,Disturbance - Noise,Verbal Warning,"Williams, Jack",710 S C M Allen Pkwy
170000079078,11/10/2017  1:57:11 AM,Suspicious Person,Arrest,"Wisener, Andrew",400blk S C M Allen Pkwy
170000079080,11/10/2017  2:01:36 AM,Accident - Major/Injury,Arrest,"Williams, Jack",S LBJ Dr/E Grove St
170000079090,11/10/2017  3:19:09 AM,Trespassing/Unwanted,Arrest,"Gonzales, Gavin",1525 Aquarena Springs Dr
170000079100,11/10/2017  6:58:07 AM,Assault - Aggravated,Arrest,"Ames, Garner",1703 N IH 35
170000079107,11/10/2017  7:49:46 AM,Assault,Report,"Slaughter, Dustin",1701 Mill St
170000079108,11/10/2017  8:02:14 AM,Burglary - Vehicle,Refer To COPR,,948 Sycamore St
170000079110,11/10/2017  8:56:13 AM,Accident - Minor,Blue Form Issue,"Daenzer, Matthew",1909 Dutton Dr
170000079126,11/10/2017  11:21:19 AM,Accident - Minor,Blue Form Issue,,1647 Post Rd
170000079129,11/10/2017  11:41:59 AM,Theft,Refer To COPR,"Arredondo, Danny",925 Hwy 80
170000079132,11/10/2017  11:56:06 AM,Assault,Report,"Pierce, Basil",1655 Mill St
170000079136,11/10/2017  12:04:11 PM,Accident - Unknown,Report,"Sembera, Jeremy",2900blk Hwy 21
170000079141,11/10/2017  12:18:45 PM,Wanted Person,Arrest,"Daenzer, Matthew",1300 Girard Ave
170000079144,11/10/2017  12:47:54 PM,Suicidal Person,Arrest,"Daenzer, Matthew",700blk Centre St
170000079152,11/10/2017  1:44:11 PM,Information,Info. Report,"Cope, John",1105 Cheatham St
170000079180,11/10/2017  4:01:20 PM,Accident - Minor,Blue Form Issue,"Alvarado, Manuel",713 Aquarena Springs Dr
170000079183,11/10/2017  4:24:48 PM,Welfare Concern,Ref oth Agncy,,199 SB
170000079199,11/10/2017  5:58:09 PM,Accident - Minor,Report,"Osborne, Joseph",204 NB
170000079203,11/10/2017  6:14:30 PM,Accident - Unknown,Report,"Alvarado, Manuel",Hwy 80/Clarewood Dr
170000079206,11/10/2017  6:35:01 PM,Suspicious Vehicle,Citation Issued,"Pierce, Basil",1707 Aquarena Springs Dr
170000079207,11/10/2017  6:37:35 PM,Theft,Arrest,"Alvarado, Manuel",1015 Hwy 80
170000079212,11/10/2017  7:34:11 PM,Theft,Report,"Osborne, Joseph",1550 N IH 35
170000079213,11/10/2017  7:36:53 PM,Disturbance - Noise,Verbal Warning,"Gibson, Kathryn",1818 Old Ranch Road 12
170000079231,11/10/2017  9:11:48 PM,Disturbance - Phys/Fight,Report,"Marroquin, Christopher",1818 Old Ranch Road 12
170000079241,11/10/2017  10:02:41 PM,Disturbance - Noise,Verbal Warning,"Alvarado, Manuel",201 First St
170000079251,11/10/2017  10:28:50 PM,Burglary - Vehicle,Report,"Osborne, Joseph",108 N IH 35
170000079253,11/10/2017  10:34:54 PM,Disturbance - Noise,Verbal Warning,"Verver, Elias",1101 Leah Ave
170000079255,11/10/2017  10:43:30 PM,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",401 N Fredericksburg St
170000079258,11/10/2017  10:51:18 PM,Disturbance - Verbal,Arrest,"Alvarado, Manuel",1180 Thorpe Ln
170000079259,11/10/2017  10:52:38 PM,Burglary - Vehicle,Report,"Verver, Elias",1250 Wonder World Dr
170000079271,11/10/2017  11:53:18 PM,Welfare Concern,Arrest,"Osborne, Joseph",1001 Hwy 123
170000079275,11/11/2017  12:21:25 AM,Disturbance - Noise,Verbal Warning,"Alvarado, Manuel",650 River Rd
170000079277,11/11/2017  12:23:23 AM,Disturbance - Noise,Verbal Warning,"Verver, Elias",1250 Sadler Dr
170000079285,11/11/2017  1:14:44 AM,Disorderly Conduct,Warning,"Contreras, Ysidro",120 E San Antonio St
170000079290,11/11/2017  1:49:25 AM,Disturbance - Noise,Verbal Warning,"Osborne, Joseph",650 River Rd
170000079292,11/11/2017  1:53:50 AM,Suspicious Vehicle,Arrest,"Gibson, Kathryn",2219 S IH 35
170000079298,11/11/2017  2:24:27 AM,Pedestrian Stop,Verbal Warning,"Alvarado, Manuel",N LBJ Dr/E San Antonio St
170000079302,11/11/2017  2:58:42 AM,Disturbance - Noise,Citation Issued,"Cyrus, Lance",1900 Aquarena Springs Dr
170000079304,11/11/2017  3:30:39 AM,Public Intoxication,Multiple Arrest,"Alvarado, Manuel",West Ave/Uhland Rd
170000079310,11/11/2017  5:23:00 AM,Public Intoxication,Arrest,"Cyrus, Lance",1301 Wonder World Dr
170000079325,11/11/2017  8:36:40 AM,Runaway,Report,"Slaughter, Dustin",1360 Thorpe Ln
170000079326,11/11/2017  8:47:01 AM,Animal Call,Ref oth Agncy,,Aquarena Springs Dr/River Rd
170000079333,11/11/2017  9:38:08 AM,Accident - Minor,Report,"Ortiz, Sam",2600 Hwy 21
170000079337,11/11/2017  9:58:51 AM,Attempt to Locate,Ref oth Agncy,,210 SB
170000079344,11/11/2017  10:28:40 AM,Criminal Mischief,Report,"Slaughter, Dustin",1646 Aquarena Springs Dr
170000079359,11/11/2017  11:54:10 AM,Accident - Unknown,Report,"Sembera, Jeremy",E Access Rd/Aquarena Springs Dr
170000079364,11/11/2017  12:22:18 PM,Viol City Ordinance,Verbal Warning,"Daenzer, Matthew",1702 Hamilton Ave
170000079369,11/11/2017  12:59:57 PM,Welfare Concern,Ref oth Agncy,,218 Triple Crown Run
170000079373,11/11/2017  1:19:13 PM,Theft,Report,"Sembera, Jeremy",1011 Wonder World Dr
170000079389,11/11/2017  3:16:40 PM,Burglary - Vehicle,Refer To COPR,,109 Panorama Dr
170000079410,11/11/2017  4:45:41 PM,Criminal Mischief,Arrest,"Osborne, Joseph",1632 Post Rd
170000079415,11/11/2017  5:35:46 PM,Accident - Major/Injury,Report,"Pierce, Basil",4900BLK Hwy 21
170000079421,11/11/2017  6:03:42 PM,Accident - Unknown,Arrest,"Duckworth, Daniel",W Wonder World Dr/Craddock Ave
170000079423,11/11/2017  6:23:11 PM,Burglary - Vehicle,Refer To COPR,"Osborne, Joseph",1005 N IH 35
170000079431,11/11/2017  7:16:36 PM,Trespassing/Unwanted,Arrest,"Osborne, Joseph",311 Lee St
170000079432,11/11/2017  7:34:16 PM,Accident - Minor,Blue Form Issue,"Marroquin, Christopher",200 SB
170000079435,11/11/2017  7:52:23 PM,Assault,Ref oth Agncy,"Marroquin, Christopher",817 Bracewood Cir
170000079441,11/11/2017  8:12:15 PM,Accident - Unknown,Report,"Contreras, Ysidro",1600blk Aquarena Springs Dr
170000079444,11/11/2017  8:15:30 PM,Accident - Minor,Blue Form Issue,,University Dr/N C M Allen Pkwy
170000079450,11/11/2017  8:45:08 PM,Accident - Minor,Blue Form Issue,"Marroquin, Christopher",McKinley Place Dr/E Access Rd
170000079453,11/11/2017  8:55:00 PM,Accident - Minor,Ref oth Agncy,,400blk University Dr
170000079459,11/11/2017  9:30:18 PM,Accident - Unknown,Arrest,"Tennant, Casey",500 Wonder World Dr
170000079466,11/11/2017  10:12:51 PM,Burglary - Habitation,Report,"Contreras, Ysidro",401 N Fredericksburg St
170000079467,11/11/2017  10:14:40 PM,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",417 N Comanche St
170000079474,11/11/2017  10:42:57 PM,Disturbance - Noise,Verbal Warning,"Osborne, Joseph",407 Sarah St
170000079475,11/11/2017  10:43:18 PM,Accident - Major/Injury,Report,"Marroquin, Christopher",200 SB
170000079478,11/11/2017  10:54:28 PM,Accident - Minor,Blue Form Issue,"Verver, Elias",200 NB
170000079491,11/12/2017  12:21:51 AM,Accident - Hit and Run,Blue Form Issue,"Saavedra, Tim",310 N IH 35
170000079513,11/12/2017  1:55:56 AM,Accident - Major/Injury,Report,"Pierce, Basil",S C M Allen Pkwy/RR Tracks
170000079514,11/12/2017  2:00:12 AM,Disturbance - Noise,Verbal Warning,"Marroquin, Christopher",1221 W Hopkins St
170000079515,11/12/2017  2:02:14 AM,Assault,Ref oth Agncy,"Marroquin, Christopher",2300 S IH 35
170000079525,11/12/2017  3:14:04 AM,Disturbance - Noise,Verbal Warning,"Tennant, Casey",1111 Avalon Ave
170000079531,11/12/2017  3:55:13 AM,Suicidal Person,Report,"Verver, Elias",1811 Medical Pkwy
170000079533,11/12/2017  4:10:18 AM,Welfare Concern,Ref oth Agncy,"Tennant, Casey",913 N IH 35
170000079537,11/12/2017  5:33:21 AM,Assist Outside Agency,Report,"Gibson, Kathryn",1307 Uhland Rd
170000079539,11/12/2017  6:42:47 AM,Harassment,Report,"Sparenberg, Andrew",2300 S IH 35
170000079553,11/12/2017  9:44:57 AM,Vehicle Theft,Report,"Sembera, Jeremy",2501 S Ih 35
170000079555,11/12/2017  10:00:23 AM,Runaway,Report,"Daenzer, Matthew",500 Hull St
170000079556,11/12/2017  10:05:43 AM,Runaway,Ref oth Agncy,,1137 Hilltop Dr
170000079558,11/12/2017  10:13:38 AM,Assault,Ref oth Agncy,,160 Creekside Way 602
170000079568,11/12/2017  11:06:33 AM,Theft,Refer To COPR,,813 Lago Vista
170000079569,11/12/2017  11:15:41 AM,Burglary - Vehicle,Refer To COPR,"Sembera, Jeremy",816 Lago Vista
170000079577,11/12/2017  12:12:06 PM,Theft,Report,"Castillo, Daniel",1619 N IH 35
170000079579,11/12/2017  12:17:46 PM,Accident - Minor,Blue Form Issue,"Daenzer, Matthew",641 E Hopkins St
170000079580,11/12/2017  12:21:31 PM,Theft,Refer To COPR,"Arredondo, Danny",520 Linda Dr
170000079581,11/12/2017  12:27:02 PM,Accident - Major/Injury,Report,"Harrison, Todd",Aquarena Springs Dr/University Dr
170000079584,11/12/2017  12:44:40 PM,Accident - Minor,Report,"Sparenberg, Andrew",1210 Wonder World Dr
170000079596,11/12/2017  2:11:01 PM,Suspicious Person,Warning,"Sembera, Jeremy",3939 S IH 35
170000079601,11/12/2017  2:40:19 PM,Suspicious Person,Citation Issued,"Daenzer, Matthew",817 Bracewood Cir
170000079602,11/12/2017  2:42:06 PM,Suspicious Circumstances,Arrest,"Pierce, Basil",1901 N IH 35
170000079604,11/12/2017  3:00:12 PM,Accident - Minor,Blue Form Issue,"Daenzer, Matthew",1702 N IH 35
170000079605,11/12/2017  3:00:35 PM,Burglary - Habitation,Report,"Sembera, Jeremy",301 Telluride St
170000079608,11/12/2017  3:13:35 PM,Burglary - Vehicle,Refer To COPR,,800 Barnes Dr
170000079611,11/12/2017  3:32:21 PM,Theft,Citation Issued,"Harrison, Todd",1015 Hwy 80
170000079613,11/12/2017  3:54:47 PM,Accident - Minor,Blue Form Issue,,3941 S IH 35
170000079614,11/12/2017  4:09:17 PM,Theft,Refer To COPR,"Cope, John",2300 S IH 35
170000079616,11/12/2017  4:43:31 PM,Disturbance - Phys/Fight,Report,"Alvarado, Manuel",1980 Aquarena Springs Dr
170000079625,11/12/2017  5:27:53 PM,Burglary - Habitation,Report,"Alvarado, Manuel",301 Telluride St
170000079644,11/12/2017  6:46:41 PM,Disturbance - Verbal,Arrest,"Marroquin, Christopher",1311 Belmont Dr
170000079646,11/12/2017  6:54:21 PM,Unauth Use Vehicle,Report,"Pierce, Basil",1600 N IH 35
170000079648,11/12/2017  7:15:34 PM,Accident - Major/Injury,Report,"Alvarado, Manuel",N LBJ Dr/E San Antonio St
170000079652,11/12/2017  7:43:29 PM,Public Intoxication,Arrest,"Alvarado, Manuel",N LBJ Dr/E San Antonio St
170000079654,11/12/2017  7:49:34 PM,Accident - Major/Injury,Report,"Marroquin, Christopher",E Access Rd/Hwy 123
170000079656,11/12/2017  8:02:40 PM,Public Intoxication,Arrest,"Tennant, Casey",138 N LBJ Dr
170000079663,11/12/2017  8:50:05 PM,Accident - Minor,Blue Form Issue,"Marroquin, Christopher",Aquarena Springs Dr/E Sessom Dr
170000079673,11/12/2017  9:43:21 PM,Accident - Major/Injury,Blue Form Issue,,700blk Peques St
170000079677,11/12/2017  9:48:44 PM,Disturbance - Phys/Fight,Report,"Pierce, Basil",1951 Aquarena Springs Dr
170000079693,11/12/2017  10:47:45 PM,Burglary - Building,Report,"Gibson, Kathryn",4331 S IH 35
170000079694,11/12/2017  10:53:08 PM,Vehicle Theft,Report,"Tennant, Casey",1951 Hunter Rd
170000079723,11/13/2017  7:19:20 AM,Suspicious Vehicle,Multiple Arrest,"Smith, Marcus",Jackson Ln/Thorpe Ln
170000079724,11/13/2017  7:48:43 AM,Accident - Minor,Report,"Nevarez, Phillip",Hunter Rd/Wonder World Dr
170000079733,11/13/2017  8:54:55 AM,Burglary - Habitation,Report,"Beller, Paul",801 River Rd
170000079744,11/13/2017  10:16:03 AM,Accident - Major/Injury,Report,"Fore, Robert",Wonder World Dr/Hunter Rd
170000079746,11/13/2017  10:21:08 AM,Suicidal Person,Report,"Scott, Charles",885 Bandera St
170000079747,11/13/2017  10:34:33 AM,Theft,Report,"Easterly, Evan",3939 S IH 35
170000079748,11/13/2017  10:36:03 AM,Burglary - Building,Report,"Easterly, Evan",1251 Civic Center Lp
170000079749,11/13/2017  10:43:47 AM,Theft,Refer To COPR,"Smith, Marcus",1506 S IH 35
170000079756,11/13/2017  11:38:22 AM,Death Investigation,Report,"Scott, Charles",1651 Post Rd
170000079764,11/13/2017  12:13:24 PM,Accident - Minor,Report,"Smith, Marcus",Aquarena Springs Dr/West Ave
170000079772,11/13/2017  12:47:14 PM,Fraud,Report,,2300 S IH 35
170000079774,11/13/2017  12:49:16 PM,Information,Report,"Easterly, Evan",172 Lake Gln
170000079778,11/13/2017  1:25:38 PM,Burglary - Vehicle,Report,"Beller, Paul",1105 Sycamore St
170000079787,11/13/2017  2:01:39 PM,Trespassing/Unwanted,Warning,"Smith, Marcus",200 W Hopkins St
170000079795,11/13/2017  2:28:20 PM,Criminal Mischief,Report,"Reeder, John",2300 S IH 35
170000079799,11/13/2017  2:40:01 PM,Runaway - Recover,Detention Juv,"Beller, Paul",801 River Rd
170000079803,11/13/2017  3:10:33 PM,Accident - Minor,Blue Form Issue,"Smith, Marcus",2050 S IH 35
170000079814,11/13/2017  3:43:54 PM,Trespassing/Unwanted,Arrest,"Smith, Marcus",200 W Hopkins St
170000079816,11/13/2017  4:23:31 PM,Forgery,Report,"Wisener, Andrew",120 Stagecoach Trl
170000079820,11/13/2017  4:43:24 PM,Burglary - Vehicle,Refer To COPR,"Reeder, John",2300 S IH 35
170000079831,11/13/2017  5:24:20 PM,Theft,Report,"Reeder, John",2300 S IH 35
170000079833,11/13/2017  5:34:45 PM,Accident - Hit and Run,Blue Form Issue,,641 E Hopkins St
170000079836,11/13/2017  5:38:18 PM,Burglary - Vehicle,Refer To COPR,"Wooten, Christopher",1101 E River Ridge Pkwy
170000079840,11/13/2017  5:47:55 PM,Trespassing/Unwanted,Citation Issued,"Wooten, Christopher",929 Hwy 80
170000079845,11/13/2017  6:13:44 PM,Accident - Minor,Citation Issued,"Wisener, Andrew",2900blk S IH 35
170000079851,11/13/2017  6:30:59 PM,Viol City Ordinance,Warning,"Wooten, Christopher",1111 Avalon Ave
170000079861,11/13/2017  7:45:09 PM,Pedestrian Stop,Verbal Warning,"Wisener, Andrew",1100blk W San Antonio St
170000079864,11/13/2017  8:03:29 PM,Disturbance - Phys/Fight,Arrest,"Cyrus, Lance",1740 Old Ranch Road 12r
170000079867,11/13/2017  8:14:46 PM,Theft,Refer To COPR,"Williams, Jack",3939 S IH 35
170000079874,11/13/2017  9:22:26 PM,Assist EMS,Report,"Murphy, Logan",1321 N IH 35
170000079876,11/13/2017  9:36:18 PM,Wanted Person,Arrest,"Murphy, Logan",1433 N IH 35
170000079877,11/13/2017  10:12:01 PM,Accident - Hit and Run,Blue Form Issue,"Wisener, Andrew",Wonder World Dr/W Access Rd
170000079894,11/14/2017  12:24:07 AM,Accident - Minor,Report,"Wooten, Christopher",1121 N IH 35
170000079896,11/14/2017  12:38:32 AM,Disturbance - Noise,Multiple Arrest,"Williams, Jack",1360 Thorpe Ln
170000079898,11/14/2017  1:03:39 AM,Disturbance - Noise,Cond Citation,"Murphy, Logan",106 Split Rail Dr
170000079906,11/14/2017  2:00:38 AM,Suspicious Vehicle,Citation Issued,"Gonzales, Gavin",601 S C M Allen Pkwy
170000079928,11/14/2017  4:27:52 AM,Disturbance - Verbal,Verbal Warning,"Murphy, Logan",1113 San Marcos Pkwy
170000079938,11/14/2017  7:21:16 AM,Suspicious Circumstances,Report,"Verver, Elias",1350 N LBJ Dr
170000079944,11/14/2017  8:05:00 AM,Endanger/Abandon,Ref oth Agncy,"Easterly, Evan",1301 Hwy 123
170000079961,11/14/2017  8:57:47 AM,Accident - Unknown,Report,"Scott, Charles",Eastwood St/Aquarena Springs Dr
170000079971,11/14/2017  9:57:45 AM,Viol City Ordinance,Warning,"Verver, Elias",E Access Rd/Hwy 80
170000079980,11/14/2017  10:26:57 AM,Burglary - Vehicle,Report,"Scott, Charles",101 W Woods St
170000079996,11/14/2017  11:59:53 AM,Forgery,Report,"Beller, Paul",209 N IH 35
170000080008,11/14/2017  1:16:24 PM,Disturbance - Verbal,Warning,"Verver, Elias",1433 N IH 35
170000080032,11/14/2017  3:21:55 PM,Credit/Debit Abuse,Report,"Stephens, Paul",2300 S IH 35
170000080043,11/14/2017  3:42:51 PM,Property - Lost/Found/Imp,Report,,2300 S IH 35
170000080069,11/14/2017  5:58:21 PM,Burglary - Vehicle,Refer To COPR,,1101 E River Ridge Pkwy
170000080078,11/14/2017  6:30:51 PM,Theft,Report,"Wooten, Christopher",4015 S IH 35
170000080089,11/14/2017  7:38:03 PM,Suspicious Person,Arrest,"Wooten, Christopher",1818 Old Ranch Road 12
170000080095,11/14/2017  7:55:35 PM,Trespassing/Unwanted,Warning,"Cyrus, Lance",518 Patton St
170000080098,11/14/2017  8:12:41 PM,Attempt to Locate,Ref oth Agncy,,201 SB
170000080104,11/14/2017  8:26:09 PM,Mental Health Invest,Report,"Gonzales, Gavin",1301 Wonder World Dr
170000080105,11/14/2017  8:27:49 PM,Disturbance - Phys/Fight,Report,"Williams, Jack",1951 Aquarena Springs Dr
170000080111,11/14/2017  9:06:19 PM,Investigation,Warning,"Blackwood, Kevin",743 Gravel St
170000080118,11/14/2017  9:33:05 PM,Burglary - Habitation,Report,"Blackwood, Kevin",1022 W MLK Dr
170000080123,11/14/2017  10:03:06 PM,Trespassing/Unwanted,Arrest,"Murphy, Logan",105 N IH 35
170000080124,11/14/2017  10:09:30 PM,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",1506 S IH 35
170000080130,11/14/2017  10:45:08 PM,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1951 Hunter Rd
170000080131,11/14/2017  10:45:08 PM,Disturbance - Noise,Warning,"Williams, Jack",1980 Aquarena Springs Dr
170000080135,11/14/2017  11:26:21 PM,Wanted Person,Arrest,"Williams, Jack",1180 Thorpe Ln
170000080140,11/14/2017  11:47:44 PM,Disturbance - Noise,Verbal Warning,"Gonzales, Gavin",4009 Monterrey Oak
170000080150,11/15/2017  12:59:11 AM,Burglary - Habitation,Report,"Blackwood, Kevin",1113 W San Antonio St
170000080155,11/15/2017  1:18:29 AM,Pedestrian Stop,Arrest,"Tennant, Casey",120 E San Antonio St
170000080162,11/15/2017  1:34:19 AM,Wanted Person,Arrest,"Tennant, Casey",120 E San Antonio St
170000080169,11/15/2017  2:19:33 AM,Burglary - Habitation,Report,"Hoffman, John",1025 W MLK Dr
170000080177,11/15/2017  4:14:21 AM,Disturbance - Phys/Fight,Warning,"Gonzales, Gavin",1350 Sadler Dr
170000080181,11/15/2017  4:20:11 AM,Burglary - Vehicle,Arrest,"Pierce, Basil",1029 W MLK Dr
170000080192,11/15/2017  8:14:35 AM,Trespassing/Unwanted,Arrest,"Sembera, Jeremy",1433 N IH 35
170000080201,11/15/2017  9:38:38 AM,Theft,Ref oth Agncy,"Castillo, Daniel",1515 Aquarena Springs Dr
170000080204,11/15/2017  9:54:34 AM,Runaway,Report,"Sembera, Jeremy",1137 Hilltop Dr
170000080233,11/15/2017  12:36:35 PM,Accident - Major/Injury,Report,"Castillo, Daniel",208 SB
170000080246,11/15/2017  1:22:02 PM,Trespassing/Unwanted,Warning,"Daenzer, Matthew",1433 N IH 35
170000080262,11/15/2017  2:17:00 PM,Burglary - Coin-Op Mach,Report,"Arredondo, Danny",1004 N IH 35
170000080273,11/15/2017  3:06:03 PM,Attempt to Locate,Ref oth Agncy,,206 NB
170000080276,11/15/2017  3:21:58 PM,Violation Of Order,Report,"Cope, John",2300 S IH 35
170000080281,11/15/2017  3:33:15 PM,Accident - Minor,Report,"Sembera, Jeremy",Charles Austin Dr/Aquarena Springs Dr
170000080291,11/15/2017  4:38:29 PM,Robbery,Report,"Alvarado, Manuel",641 E Hopkins St
170000080301,11/15/2017  5:04:00 PM,Trespassing/Unwanted,Arrest,"Pierce, Basil",343 N LBJ Dr
170000080302,11/15/2017  5:04:40 PM,Disturbance - Verbal,Arrest,"Marroquin, Christopher",1507 Post Rd
170000080319,11/15/2017  6:30:51 PM,Assault,Report,"Wisener, Andrew",1410 N LBJ Dr
170000080329,11/15/2017  7:09:53 PM,Inj to Child/Eld/Disabled,Report,"Crook, Daniel",1350 Wonder World Dr
170000080345,11/15/2017  9:41:15 PM,Assault,Ref oth Agncy,"Marroquin, Christopher",2300 S IH 35
170000080346,11/15/2017  9:45:26 PM,Accident - Major/Injury,Report,"Alvarado, Manuel",202 SB
170000080354,11/15/2017  10:35:30 PM,Alarm - Vehicle,Warning,"Alvarado, Manuel",1001 Leah Ave
170000080359,11/15/2017  11:08:10 PM,Suspicious Vehicle,Citation Issued,"Marroquin, Christopher",1751 Valencia Way
170000080371,11/16/2017  12:01:43 AM,Criminal Mischief,Citation Issued,"Cyrus, Lance",417 N Comanche St
170000080377,11/16/2017  12:12:40 AM,Suspicious Vehicle,Citation Issued,"Marroquin, Christopher",1751 Valencia Wayci
170000080378,11/16/2017  12:15:04 AM,Accident - Hit and Run,Report,"Verver, Elias",209 N IH 35
170000080389,11/16/2017  12:47:56 AM,Suspicious Person,Arrest,"Tennant, Casey",823 W MLK Dr
170000080390,11/16/2017  12:49:29 AM,Suspicious Vehicle,Citation Issued,"Marroquin, Christopher",1751 Valencia Way
170000080400,11/16/2017  2:15:04 AM,Viol City Ordinance,Citation Issued,"Saavedra, Tim",141 W Hopkins St
170000080412,11/16/2017  3:23:11 AM,Disturbance - Verbal,Arrest,"Tennant, Casey",1610 N IH 35
170000080426,11/16/2017  7:39:51 AM,Trespassing/Unwanted,Warning,"Sembera, Jeremy",1701 River Rd
170000080437,11/16/2017  9:23:13 AM,Accident - Minor,Blue Form Issue,"Sembera, Jeremy",933 Hwy 80
170000080451,11/16/2017  10:13:19 AM,Criminal Mischief,Report,"Castillo, Daniel",1647 Post Rd
170000080476,11/16/2017  12:16:52 PM,Accident - Major/Injury,Report,"Castillo, Daniel",E Hopkins St/Charles Austin Dr
170000080479,11/16/2017  12:22:02 PM,Burglary - Habitation,Report,"Daenzer, Matthew",730 W MLK Dr
170000080483,11/16/2017  12:39:36 PM,Theft,Report,"Harrison, Todd",3939 S IH 35
170000080489,11/16/2017  1:42:51 PM,Accident - Minor,Report,"Arredondo, Danny",104 Juarez Ave
170000080496,11/16/2017  2:39:22 PM,Disturbance - Verbal,Report,"Daenzer, Matthew",2913 Hunter Rd
170000080497,11/16/2017  2:43:02 PM,Mental Health Invest,Report,"Daenzer, Matthew",1301 Wonder World Dr
170000080500,11/16/2017  2:55:05 PM,Theft,Report,"Smith, Marcus",3943 S IH 35
170000080502,11/16/2017  3:06:56 PM,Investigation,Detention Juv,"Nevarez, Phillip",1301 Hwy 123
170000080524,11/16/2017  4:49:50 PM,Disturbance - Verbal,Report,"Alvarado, Manuel",1050 McKinley Place Dr
170000080536,11/16/2017  5:38:52 PM,Accident - Minor,Blue Form Issue,"Alvarado, Manuel",101 Linda Dr
170000080538,11/16/2017  5:48:04 PM,Accident - Minor,Blue Form Issue,"Seals, Bradley",701 S Guadalupe St
170000080558,11/16/2017  7:02:26 PM,Accident - Minor,Blue Form Issue,"Wooten, Christopher",W De Zavala Dr/Hwy 123
170000080561,11/16/2017  7:16:53 PM,Welfare Concern,Ref oth Agncy,,909 Willow Creek Cir
170000080563,11/16/2017  7:24:43 PM,Accident - Minor,Report,"Pierce, Basil",1525 Aquarena Springs Dr
170000080566,11/16/2017  7:43:07 PM,Disturbance - Noise,Warning,"Wooten, Christopher",217 W Hopkins St
170000080567,11/16/2017  7:44:20 PM,Accident - Hit and Run,Blue Form Issue,,301 N Guadalupe St
170000080568,11/16/2017  8:00:37 PM,Accident - Minor,Report,"Alvarado, Manuel",1200blk S IH 35
170000080577,11/16/2017  8:40:07 PM,Fleeing/Pursuit - Vehicle,Arrest,"Saavedra, Tim",520 Linda Dr
170000080578,11/16/2017  8:41:40 PM,Accident - Minor,Blue Form Issue,"Gibson, Kathryn",100blk Creekside Dr
170000080579,11/16/2017  8:56:11 PM,Disturbance - Noise,Warning,"Wooten, Christopher",417 N Comanche St
