Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
,,,,,
170000079551,11/12/2017  8:58:33 AM,Attempt to Locate,No Report,,205 NB
,,,,,
170000079553,11/12/2017  9:44:57 AM,Vehicle Theft,Report,"Sembera, Jeremy",2501 S Ih 35
,,,,,
170000079554,11/12/2017  9:56:13 AM,Flagged Down,No Report,"Slaughter, Dustin",100 Carlson Cir
,,,,,
170000079555,11/12/2017  10:00:23 AM,Runaway,Report,"Daenzer, Matthew",500 Hull St
,,,,,
170000079556,11/12/2017  10:05:43 AM,Runaway,Ref oth Agncy,,1137 Hilltop Dr
,,,,,
170000079557,11/12/2017  10:08:41 AM,Disturbance - Verbal,Cancelled,"Castillo, Daniel",1005 Hwy 80
,,,,,
170000079558,11/12/2017  10:13:38 AM,Assault,Ref oth Agncy,,160 Creekside Way 602
,,,,,
170000079560,11/12/2017  10:20:03 AM,Criminal Mischief,No Report,"Harrison, Todd",2300 S IH 35
,,,,,
170000079563,11/12/2017  10:32:25 AM,Supplement,No Report,"Harrison, Todd",2300 S IH 35
,,,,,
170000079564,11/12/2017  10:34:21 AM,Mental Health Invest,No Report,"Myers, Sam",1301 Wonder World Dr
,,,,,
170000079565,11/12/2017  10:36:38 AM,Investigation,No Report,"Sembera, Jeremy",1330 Hwy 123
,,,,,
170000079566,11/12/2017  10:48:20 AM,Child Custody,No Report,"Harrison, Todd",4060 S IH 35
,,,,,
170000079568,11/12/2017  11:06:33 AM,Theft,Refer To COPR,,813 Lago Vista
,,,,,
170000079569,11/12/2017  11:15:41 AM,Burglary - Vehicle,Refer To COPR,"Sembera, Jeremy",816 Lago Vista
,,,,,
170000079571,11/12/2017  11:22:07 AM,Public Assist,No Report,,1415 Craddock Ave
,,,,,
170000079573,11/12/2017  11:31:21 AM,,Ignore,,
,,,,,
170000079574,11/12/2017  11:46:28 AM,Civil Matter,No Report,"Sembera, Jeremy",124 Blair Ct
,,,,,
170000079575,11/12/2017  11:51:20 AM,Disturbance - Noise,Unfounded,"Daenzer, Matthew",109 Craddock Ave
,,,,,
170000079577,11/12/2017  12:12:06 PM,Theft,Report,"Castillo, Daniel",1619 N IH 35
,,,,,
170000079579,11/12/2017  12:17:46 PM,Accident - Minor,Blue Form Issue,"Daenzer, Matthew",641 E Hopkins St
,,,,,
170000079580,11/12/2017  12:21:31 PM,Theft,Refer To COPR,"Arredondo, Danny",520 Linda Dr
,,,,,
170000079581,11/12/2017  12:27:02 PM,Accident - Major/Injury,Report,"Harrison, Todd",Aquarena Springs Dr/University Dr
,,,,,
170000079582,11/12/2017  12:34:10 PM,Information,No Report,,2300 S IH 35
,,,,,
170000079583,11/12/2017  12:43:09 PM,Disturbance - Verbal,No Report,"Cope, John",401 N Fredericksburg St
,,,,,
170000079584,11/12/2017  12:44:40 PM,Accident - Minor,Report,"Sparenberg, Andrew",1210 Wonder World Dr
,,,,,
170000079585,11/12/2017  12:53:17 PM,Accident - Minor,No Report,"Castillo, Daniel",River Ridge Pkwy/E Access Rd
,,,,,
170000079588,11/12/2017  1:00:40 PM,Public Assist,No Report,"Cope, John",216 Ebony St
,,,,,
170000079589,11/12/2017  1:03:46 PM,Animal Call,No Report,"Sparenberg, Andrew",1004 Crepe Myrtle Dr
,,,,,
170000079590,11/12/2017  1:33:22 PM,Death Investigation,No Report,,1351 Sadler Dr
,,,,,
170000079593,11/12/2017  1:48:18 PM,Field Euthanasia,No Report,"Daenzer, Matthew",Franklin Dr/Nevada St
,,,,,
170000079594,11/12/2017  1:58:13 PM,Accident - Hit and Run,No Report,"Castillo, Daniel",1101 E River Ridge Pkwy
,,,,,
170000079595,11/12/2017  2:09:50 PM,Investigation,No Report,"Castillo, Daniel",1307 Uhland Rd
,,,,,
170000079596,11/12/2017  2:11:01 PM,Suspicious Person,Warning,"Sembera, Jeremy",3939 S IH 35
,,,,,
170000079598,11/12/2017  2:22:39 PM,Investigation,No Report,"Arredondo, Danny",2211 S IH 35
,,,,,
170000079599,11/12/2017  2:23:33 PM,Suspicious Person,No Report,"Daenzer, Matthew",200 Robbie Ln
,,,,,
170000079600,11/12/2017  2:29:44 PM,Viol City Ordinance,Ignore,,900 Barbara Dr
,,,,,
170000079601,11/12/2017  2:40:19 PM,Suspicious Person,Citation Issued,"Daenzer, Matthew",817 Bracewood Cir
,,,,,
170000079602,11/12/2017  2:42:06 PM,Suspicious Circumstances,Arrest,"Pierce, Basil",1901 N IH 35
,,,,,
170000079603,11/12/2017  2:59:24 PM,Flagged Down,No Report,"Arredondo, Danny",River Ridge Pkwy/W Access Rd
,,,,,
170000079604,11/12/2017  3:00:12 PM,Accident - Minor,Blue Form Issue,"Daenzer, Matthew",1702 N IH 35
,,,,,
170000079605,11/12/2017  3:00:35 PM,Burglary - Habitation,Report,"Sembera, Jeremy",301 Telluride St
,,,,,
170000079608,11/12/2017  3:13:35 PM,Burglary - Vehicle,Refer To COPR,,800 Barnes Dr
,,,,,
170000079610,11/12/2017  3:26:10 PM,Animal Call,Unfounded,"Daenzer, Matthew",700 Barnes Dr
,,,,,
170000079611,11/12/2017  3:32:21 PM,Theft,Citation Issued,"Harrison, Todd",1015 Hwy 80
,,,,,
170000079612,11/12/2017  3:47:45 PM,Child Custody,No Report,"Daenzer, Matthew",100 W Sierra Cir
,,,,,
170000079613,11/12/2017  3:54:47 PM,Accident - Minor,Blue Form Issue,,3941 S IH 35
,,,,,
170000079614,11/12/2017  4:09:17 PM,Theft,Refer To COPR,"Cope, John",2300 S IH 35
,,,,,
170000079615,11/12/2017  4:09:49 PM,Public Assist,No Report,"Harrison, Todd",1015 Hwy 80
,,,,,
170000079616,11/12/2017  4:43:31 PM,Disturbance - Phys/Fight,Report,"Alvarado, Manuel",1980 Aquarena Springs Dr
,,,,,
170000079617,11/12/2017  4:49:03 PM,Deliver Message,No Report,"Marroquin, Christopher",613 Franklin Dr
,,,,,
170000079619,11/12/2017  4:59:39 PM,Animal Call,Ignore,,1301 Wonder World Dr
,,,,,
170000079620,11/12/2017  5:00:41 PM,Welfare Concern,No Report,"Crook, Daniel",1301 Wonder World Dr
,,,,,
170000079622,11/12/2017  5:05:55 PM,Animal Call,Ignore,,1301 Wonder World Dr
,,,,,
170000079624,11/12/2017  5:18:35 PM,Disturbance - Verbal,No Report,"Alvarado, Manuel",401 N Fredericksburg St
,,,,,
170000079625,11/12/2017  5:27:53 PM,Burglary - Habitation,Report,"Alvarado, Manuel",301 Telluride St
,,,,,
170000079629,11/12/2017  5:51:04 PM,Attempt to Locate,No Report,,206 SB
,,,,,
170000079630,11/12/2017  5:53:24 PM,Suspicious Circumstances,No Report,"Alvarado, Manuel",221 Wonder World Dr
,,,,,
170000079632,11/12/2017  5:56:22 PM,Attempt to Locate,No Report,,210 SB
,,,,,
170000079633,11/12/2017  6:02:49 PM,Attempt to Locate,No Report,,205 SB
,,,,,
170000079638,11/12/2017  6:29:06 PM,Investigation,No Report,"Alvarado, Manuel",401 N Fredericksburg St
,,,,,
170000079639,11/12/2017  6:32:09 PM,Disturbance - Verbal,No Report,,228 W SESSOM DR - NE
,,,,,
170000079640,11/12/2017  6:33:08 PM,Attempt to Locate,Unfounded,"Marroquin, Christopher",Academy St/W Holland St
,,,,,
170000079643,11/12/2017  6:45:41 PM,Assist EMS,No Report,"Pierce, Basil",345 Champions Blvd
,,,,,
170000079644,11/12/2017  6:46:41 PM,Disturbance - Verbal,Arrest,"Marroquin, Christopher",1311 Belmont Dr
,,,,,
170000079646,11/12/2017  6:54:21 PM,Unauth Use Vehicle,Report,"Pierce, Basil",1600 N IH 35
,,,,,
170000079648,11/12/2017  7:15:34 PM,Accident - Major/Injury,Report,"Alvarado, Manuel",N LBJ Dr/E San Antonio St
,,,,,
170000079652,11/12/2017  7:43:29 PM,Public Intoxication,Arrest,"Alvarado, Manuel",N LBJ Dr/E San Antonio St
,,,,,
170000079654,11/12/2017  7:49:34 PM,Accident - Major/Injury,Report,"Marroquin, Christopher",E Access Rd/Hwy 123
,,,,,
170000079655,11/12/2017  7:50:55 PM,Attempt to Locate,No Report,,Aquarena Springs Dr/Post Rd
,,,,,
170000079656,11/12/2017  8:02:40 PM,Public Intoxication,Arrest,"Tennant, Casey",138 N LBJ Dr
,,,,,
170000079657,11/12/2017  8:04:03 PM,Attempt to Locate,No Report,,210 SB
,,,,,
170000079658,11/12/2017  8:13:12 PM,Suicidal Person,No Report,"Tennant, Casey",503 Uhland Rd
,,,,,
170000079660,11/12/2017  8:22:47 PM,Suspicious Circumstances,No Contact,"Osborne, Joseph",200blk Lacey Oak Lp
,,,,,
170000079661,11/12/2017  8:34:31 PM,Discharged Firearm,No Report,"Marroquin, Christopher",1354 Thorpe Ln
,,,,,
170000079663,11/12/2017  8:50:05 PM,Accident - Minor,Blue Form Issue,"Marroquin, Christopher",Aquarena Springs Dr/E Sessom Dr
,,,,,
170000079665,11/12/2017  9:13:57 PM,Disturbance - Verbal,No Report,"Verver, Elias",117 Salas Dr
,,,,,
170000079667,11/12/2017  9:20:01 PM,Threat,No Report,"Marroquin, Christopher",209 N IH 35
,,,,,
170000079668,11/12/2017  9:25:54 PM,,Ignore,,
,,,,,
170000079671,11/12/2017  9:40:25 PM,Alarm - Robbery,False Alarm,"Pierce, Basil",1004 N IH 35
,,,,,
170000079673,11/12/2017  9:43:21 PM,Accident - Major/Injury,Blue Form Issue,,700blk Peques St
,,,,,
170000079677,11/12/2017  9:48:44 PM,Disturbance - Phys/Fight,Report,"Pierce, Basil",1951 Aquarena Springs Dr
,,,,,
170000079683,11/12/2017  10:03:48 PM,Close Patrol,No Report,,100blk Linden Ln
,,,,,
170000079684,11/12/2017  10:06:14 PM,Attempt to Locate,Cancelled,,345 Champions Blvd
,,,,,
170000079685,11/12/2017  10:12:20 PM,Accident - Major/Injury,No Report,"Osborne, Joseph",E McCarty Ln/E Access Rd
,,,,,
170000079686,11/12/2017  10:16:44 PM,Disturbance - Noise,Not Verified,"Osborne, Joseph",1304 Hwy 123
,,,,,
170000079687,11/12/2017  10:17:54 PM,Suspicious Circumstances,No Report,"Marroquin, Christopher",4015 S IH 35
,,,,,
170000079689,11/12/2017  10:36:04 PM,Suspicious Person,Unfounded,"Alvarado, Manuel",417 N Comanche St
,,,,,
170000079690,11/12/2017  10:42:35 PM,Disturbance - Verbal,No Report,"Marroquin, Christopher",1211 Girard Ave
,,,,,
170000079691,11/12/2017  10:43:02 PM,Public Assist,No Report,"Gibson, Kathryn",3415 Hunter Rd
,,,,,
170000079693,11/12/2017  10:47:45 PM,Burglary - Building,Report,"Gibson, Kathryn",4331 S IH 35
,,,,,
170000079694,11/12/2017  10:53:08 PM,Vehicle Theft,Report,"Tennant, Casey",1951 Hunter Rd
,,,,,
170000079695,11/12/2017  10:57:06 PM,Disturbance - Noise,Cancelled,,1304 Hwy 123
,,,,,
170000079698,11/12/2017  11:19:45 PM,Civil Matter,No Report,"Alvarado, Manuel",1348 Thorpe Ln
,,,,,
170000079699,11/12/2017  11:23:30 PM,Unsecured/Open Building,No Report,"Alvarado, Manuel",1902 Dutton Dr
,,,,,
170000079705,11/13/2017  12:49:07 AM,Disturbance - Noise,Unfounded,"Marroquin, Christopher",418 Sarah St
,,,,,
170000079708,11/13/2017  1:14:01 AM,Suspicious Vehicle,No Report,"Gibson, Kathryn",4331 S IH 35
,,,,,
170000079709,11/13/2017  1:23:56 AM,Suspicious Circumstances,No Report,"Tennant, Casey",1001 Old Ranch Road 12
,,,,,
170000079710,11/13/2017  1:31:31 AM,Disturbance - Phys/Fight,No Report,"Alvarado, Manuel",1005 N LBJ Dr
,,,,,
170000079713,11/13/2017  3:58:20 AM,Welfare Concern,No Report,"Verver, Elias",1811 Medical Pkwy
,,,,,
170000079718,11/13/2017  5:11:42 AM,Burglary - Vehicle,No Report,"Contreras, Ysidro",1354 Thorpe Ln
,,,,,
170000079720,11/13/2017  6:41:46 AM,Attempt to Locate,No Report,,208 SB
,,,,,
170000079722,11/13/2017  7:14:03 AM,,Ignore,,
,,,,,
170000079723,11/13/2017  7:19:20 AM,Suspicious Vehicle,Multiple Arrest,"Smith, Marcus",Jackson Ln/Thorpe Ln
,,,,,
170000079724,11/13/2017  7:48:43 AM,Accident - Minor,Report,"Nevarez, Phillip",Hunter Rd/Wonder World Dr
,,,,,
170000079725,11/13/2017  7:50:24 AM,Assist Outside Agency,No Report,"Lee, Don",209 Jack C Hays Trl
,,,,,
170000079726,11/13/2017  7:57:01 AM,Close Patrol,No Report,"Easterly, Evan",
,,,,,
170000079727,11/13/2017  7:57:38 AM,Suspicious Vehicle,No Report,"Easterly, Evan",105 Eastwood St
,,,,,
170000079728,11/13/2017  7:58:01 AM,Attempt to Locate,No Report,,199 NB
,,,,,
170000079730,11/13/2017  8:30:34 AM,Information,No Report,,2300 S IH 35
,,,,,
170000079733,11/13/2017  8:54:55 AM,Burglary - Habitation,Report,"Beller, Paul",801 River Rd
,,,,,
170000079735,11/13/2017  8:58:39 AM,Disturbance - Phys/Fight,No Report,"Easterly, Evan",1951 Aquarena Springs Dr
,,,,,
170000079737,11/13/2017  9:03:26 AM,Accident - Hit and Run,No Report,"Easterly, Evan",2201 S IH 35
,,,,,
170000079739,11/13/2017  9:20:42 AM,Investigation,No Report,"Beller, Paul",750 River Rd
,,,,,
170000079740,11/13/2017  9:35:40 AM,Investigation,No Report,"Beller, Paul",1000 Technology Way
,,,,,
170000079743,11/13/2017  10:15:56 AM,Accident - Minor,No Report,,Hunter Rd/Wonder World Dr
,,,,,
170000079744,11/13/2017  10:16:03 AM,Accident - Major/Injury,Report,"Fore, Robert",Wonder World Dr/Hunter Rd
,,,,,
170000079745,11/13/2017  10:20:58 AM,Investigation,No Report,"Easterly, Evan",
,,,,,
170000079746,11/13/2017  10:21:08 AM,Suicidal Person,Report,"Scott, Charles",885 Bandera St
,,,,,
170000079747,11/13/2017  10:34:33 AM,Theft,Report,"Easterly, Evan",3939 S IH 35
,,,,,
170000079748,11/13/2017  10:36:03 AM,Burglary - Building,Report,"Easterly, Evan",1251 Civic Center Lp
,,,,,
170000079749,11/13/2017  10:43:47 AM,Theft,Refer To COPR,"Smith, Marcus",1506 S IH 35
,,,,,
170000079750,11/13/2017  10:56:44 AM,Property - Lost/Found/Imp,No Report,"Copeland, Kenneth",2300 S IH 35
,,,,,
170000079753,11/13/2017  11:31:27 AM,Suspicious Circumstances,No Contact,"Smith, Marcus",1433 N IH 35
,,,,,
170000079754,11/13/2017  11:33:13 AM,Theft,No Contact,"Smith, Marcus",1243 N LBJ Dr
,,,,,
170000079756,11/13/2017  11:38:22 AM,Death Investigation,Report,"Scott, Charles",1651 Post Rd
,,,,,
170000079758,11/13/2017  12:03:52 PM,Property - Lost/Found/Imp,No Report,"Reeder, John",2300 S IH 35
,,,,,
170000079762,11/13/2017  12:08:52 PM,,Ignore,,
,,,,,
170000079764,11/13/2017  12:13:24 PM,Accident - Minor,Report,"Smith, Marcus",Aquarena Springs Dr/West Ave
,,,,,
170000079766,11/13/2017  12:17:58 PM,Death Investigation,No Report,,1351 Sadler Dr
,,,,,
170000079765,11/13/2017  12:18:21 PM,EMS Emergency Transfer,Ignore,"Contreras, Katie",1301 Wonder World Dr
,,,,,
170000079767,11/13/2017  12:19:33 PM,Mental Health Invest,No Report,"Follis, Brad",301 Foxtail Run
,,,,,
170000079769,11/13/2017  12:36:56 PM,Public Assist,No Report,"Reeder, John",2805 Hunter Rd
,,,,,
170000079770,11/13/2017  12:39:15 PM,Mental Health Follow Up,No Report,"Myers, Sam",601 Bracewood Cir
,,,,,
170000079771,11/13/2017  12:47:13 PM,Mental Health Follow Up,No Report,"Myers, Sam",221 W Holland St
,,,,,
170000079772,11/13/2017  12:47:14 PM,Fraud,Report,,2300 S IH 35
,,,,,
170000079774,11/13/2017  12:49:16 PM,Information,Report,"Easterly, Evan",172 Lake Gln
,,,,,
170000079775,11/13/2017  1:12:54 PM,Fraud,No Report,"Reeder, John",2300 S IH 35
,,,,,
170000079777,11/13/2017  1:25:19 PM,Mental Health Invest,Ignore,,1301 Wonder World Dr
,,,,,
170000079778,11/13/2017  1:25:38 PM,Burglary - Vehicle,Report,"Beller, Paul",1105 Sycamore St
,,,,,
170000079779,11/13/2017  1:28:51 PM,Information,No Report,,2300 S IH 35
,,,,,
170000079782,11/13/2017  1:35:49 PM,Attempt to Locate,No Report,,510 S Guadalupe St
,,,,,
170000079783,11/13/2017  1:43:46 PM,Investigation,No Report,"Easterly, Evan",1401 E McCarty Ln
,,,,,
170000079785,11/13/2017  2:00:10 PM,Public Assist,No Report,"Smith, Marcus",2300 S IH 35
,,,,,
170000079787,11/13/2017  2:01:39 PM,Trespassing/Unwanted,Warning,"Smith, Marcus",200 W Hopkins St
,,,,,
170000079789,11/13/2017  2:05:58 PM,Attempt to Locate,Unfounded,,205 SB
,,,,,
170000079793,11/13/2017  2:18:08 PM,Theft,No Report,"Easterly, Evan",1001 Leah Ave
,,,,,
170000079795,11/13/2017  2:28:20 PM,Criminal Mischief,Report,"Reeder, John",2300 S IH 35
,,,,,
170000079796,11/13/2017  2:28:47 PM,Investigation,No Report,"Beach, Brian",5012 Crossover Rd
,,,,,
170000079797,11/13/2017  2:30:48 PM,Criminal Mischief,No Report,"Reeder, John",2300 S IH 35
,,,,,
170000079799,11/13/2017  2:40:01 PM,Runaway - Recover,Detention Juv,"Beller, Paul",801 River Rd
,,,,,
170000079801,11/13/2017  2:51:15 PM,Theft,No Report,"Reeder, John",1637 Post Rd
,,,,,
170000079803,11/13/2017  3:10:33 PM,Accident - Minor,Blue Form Issue,"Smith, Marcus",2050 S IH 35
,,,,,
170000079806,11/13/2017  3:13:59 PM,Suspicious Person,No Report,"Easterly, Evan",104 Riverside Dr
,,,,,
170000079807,11/13/2017  3:14:34 PM,Accident - Minor,No Report,"Easterly, Evan",Thorpe Ln/Robbie Ln
,,,,,
170000079809,11/13/2017  3:22:47 PM,Public Assist,No Report,"Smith, Marcus",219 W MLK Dr
,,,,,
170000079810,11/13/2017  3:26:51 PM,Information,No Report,"Scott, Charles",2300 S IH 35
,,,,,
170000079811,11/13/2017  3:29:39 PM,Attempt to Locate,No Report,,900 Hwy 80
,,,,,
170000079814,11/13/2017  3:43:54 PM,Trespassing/Unwanted,Arrest,"Smith, Marcus",200 W Hopkins St
,,,,,
170000079816,11/13/2017  4:23:31 PM,Forgery,Report,"Wisener, Andrew",120 Stagecoach Trl
,,,,,
170000079817,11/13/2017  4:24:51 PM,Attempt to Locate,No Report,,208 NB
,,,,,
170000079818,11/13/2017  4:27:21 PM,Investigation,No Report,"Wooten, Christopher",712 S Stagecoach Trl
,,,,,
170000079820,11/13/2017  4:43:24 PM,Burglary - Vehicle,Refer To COPR,"Reeder, John",2300 S IH 35
,,,,,
170000079823,11/13/2017  4:55:42 PM,Mental Health Follow Up,No Report,"Sheridan, Grant",2300 S IH 35
,,,,,
170000079825,11/13/2017  5:03:52 PM,Welfare Concern,No Report,"Fischer, Vincent",1425 Harper Dr
,,,,,
170000079828,11/13/2017  5:15:26 PM,Disturbance - Verbal,No Report,"Wisener, Andrew",333 Stagecoach Trl
,,,,,
170000079829,11/13/2017  5:15:36 PM,Disturbance - Verbal,No Report,"Sarver, Stephen",311 Lee St
,,,,,
170000079830,11/13/2017  5:16:06 PM,Welfare Concern,No Report,"Crook, Daniel",Amherst Ave/Earle St
,,,,,
170000079831,11/13/2017  5:24:20 PM,Theft,Report,"Reeder, John",2300 S IH 35
,,,,,
170000079832,11/13/2017  5:32:42 PM,Investigation,No Report,"Beach, Brian",1100blk Cheatham St
,,,,,
170000079833,11/13/2017  5:34:45 PM,Accident - Hit and Run,Blue Form Issue,,641 E Hopkins St
,,,,,
170000079836,11/13/2017  5:38:18 PM,Burglary - Vehicle,Refer To COPR,"Wooten, Christopher",1101 E River Ridge Pkwy
,,,,,
170000079840,11/13/2017  5:47:55 PM,Trespassing/Unwanted,Citation Issued,"Wooten, Christopher",929 Hwy 80
,,,,,
170000079841,11/13/2017  5:52:52 PM,Mental Health Follow Up,No Contact,"Sheridan, Grant",1650 River Rd
,,,,,
170000079842,11/13/2017  5:58:31 PM,Investigation,No Report,"Salinas, Hollie",2300 S IH 35
,,,,,
170000079844,11/13/2017  6:07:14 PM,Attempt to Locate,No Report,,205 SB
,,,,,
170000079845,11/13/2017  6:13:44 PM,Accident - Minor,Citation Issued,"Wisener, Andrew",2900blk S IH 35
,,,,,
170000079846,11/13/2017  6:14:58 PM,Suspicious Vehicle,No Report,"Sarver, Stephen",503 Springtown Way
,,,,,
170000079847,11/13/2017  6:19:49 PM,Information,No Report,,2300 S IH 35
,,,,,
170000079848,11/13/2017  6:24:17 PM,Civil Standby,No Report,"Williams, Jack",113 W De Zavala Dr
,,,,,
170000079849,11/13/2017  6:26:32 PM,Public Assist,No Report,"Sarver, Stephen",2300 S IH 35
,,,,,
170000079850,11/13/2017  6:28:26 PM,Personal Break - PT,No Report,"Sheridan, Grant",2300 S IH 35
,,,,,
170000079851,11/13/2017  6:30:59 PM,Viol City Ordinance,Warning,"Wooten, Christopher",1111 Avalon Ave
,,,,,
170000079852,11/13/2017  6:36:27 PM,Assist EMS,No Report,"Salinas, Hollie",Charles Austin Dr/Aquarena Springs Dr
,,,,,
170000079857,11/13/2017  7:07:40 PM,Suspicious Circumstances,No Report,"Wooten, Christopher",1651 Post Rd
,,,,,
170000079858,11/13/2017  7:36:42 PM,Suspicious Circumstances,No Report,"Wooten, Christopher",1701 Mill St
,,,,,
170000079860,11/13/2017  7:39:38 PM,Information,No Report,,2300 S IH 35
,,,,,
170000079861,11/13/2017  7:45:09 PM,Pedestrian Stop,Verbal Warning,"Wisener, Andrew",1100blk W San Antonio St
,,,,,
170000079864,11/13/2017  8:03:29 PM,Disturbance - Phys/Fight,Arrest,"Cyrus, Lance",1740 Old Ranch Road 12r
,,,,,
170000079867,11/13/2017  8:14:46 PM,Theft,Refer To COPR,"Williams, Jack",3939 S IH 35
,,,,,
170000079870,11/13/2017  9:03:06 PM,Viol County Ordinance,No Report,"Pierce, Basil",555 Cheatham St
,,,,,
170000079874,11/13/2017  9:22:26 PM,Assist EMS,Report,"Murphy, Logan",1321 N IH 35
,,,,,
170000079875,11/13/2017  9:29:14 PM,Suspicious Person,Cancelled,,601 River Rd
,,,,,
170000079876,11/13/2017  9:36:18 PM,Wanted Person,Arrest,"Murphy, Logan",1433 N IH 35
,,,,,
170000079877,11/13/2017  10:12:01 PM,Accident - Hit and Run,Blue Form Issue,"Wisener, Andrew",Wonder World Dr/W Access Rd
,,,,,
170000079880,11/13/2017  10:29:42 PM,Trespassing/Unwanted,No Report,"Williams, Jack",3939 S IH 35
,,,,,
170000079883,11/13/2017  10:53:38 PM,Disturbance - Noise,Not Verified,"Williams, Jack",1304 Hwy 123
,,,,,
170000079884,11/13/2017  10:59:40 PM,Close Patrol,No Report,"Royal, GeCorrie",917 Hwy 80
,,,,,
170000079885,11/13/2017  11:09:01 PM,Suspicious Person,No Report,"Putnam, Justin",1433 N IH 35
,,,,,
170000079886,11/13/2017  11:46:01 PM,Foot Patrol,No Report,"Williams, Jack",222 Ramsay St
,,,,,
170000079887,11/13/2017  11:46:40 PM,Investigation,No Report,"Pierce, Basil",1951 Hunter Rd
,,,,,
170000079889,11/14/2017  12:07:56 AM,Suspicious Vehicle,No Report,"Cyrus, Lance",Gravel St/Jackman St
,,,,,
170000079891,11/14/2017  12:12:00 AM,Suspicious Circumstances,No Report,"Murphy, Logan",1702 N IH 35
,,,,,
170000079893,11/14/2017  12:23:42 AM,Suspicious Person,No Report,"Murphy, Logan",1005 Hwy 80
,,,,,
170000079894,11/14/2017  12:24:07 AM,Accident - Minor,Report,"Wooten, Christopher",1121 N IH 35
,,,,,
170000079896,11/14/2017  12:38:32 AM,Disturbance - Noise,Multiple Arrest,"Williams, Jack",1360 Thorpe Ln
,,,,,
170000079898,11/14/2017  1:03:39 AM,Disturbance - Noise,Cond Citation,"Murphy, Logan",106 Split Rail Dr
,,,,,
170000079899,11/14/2017  1:04:30 AM,Suspicious Person,No Report,"Cyrus, Lance",1005 Hwy 80
,,,,,
170000079900,11/14/2017  1:14:07 AM,Death Investigation,No Report,"Williams, Tiffany",1720 Old Ranch Road 12
,,,,,
170000079901,11/14/2017  1:17:52 AM,Suspicious Circumstances,Unfounded,"Gonzales, Gavin",1650 River Rd
,,,,,
170000079906,11/14/2017  2:00:38 AM,Suspicious Vehicle,Citation Issued,"Gonzales, Gavin",601 S C M Allen Pkwy
,,,,,
170000079907,11/14/2017  2:04:54 AM,Attempt to Locate,No Report,,210 SB
,,,,,
170000079913,11/14/2017  3:07:00 AM,Foot Patrol,No Report,"Gonzales, Gavin",1271 Sadler Dr
,,,,,
170000079914,11/14/2017  3:12:04 AM,Mental Health Invest,No Report,"Cyrus, Lance",2300 S IH 35
,,,,,
170000079916,11/14/2017  3:33:25 AM,Attempt to Locate,No Contact,,210 SB
,,,,,
170000079921,11/14/2017  4:02:42 AM,Investigation,Ignore,"Putnam, Justin",1360 Thorpe Ln
,,,,,
170000079927,11/14/2017  4:27:28 AM,Foot Patrol,No Report,"Gonzales, Gavin",1271 Sadler Dr
,,,,,
170000079928,11/14/2017  4:27:52 AM,Disturbance - Verbal,Verbal Warning,"Murphy, Logan",1113 San Marcos Pkwy
,,,,,
170000079929,11/14/2017  4:36:49 AM,Attempt to Locate,No Report,,198 NB
,,,,,
170000079932,11/14/2017  6:04:43 AM,,Ignore,,
,,,,,
170000079933,11/14/2017  6:19:22 AM,Disturbance - Verbal,No Report,"Murphy, Logan",1214 S IH 35
,,,,,
170000079936,11/14/2017  7:05:22 AM,Attempt to Locate,No Report,,210 SB
,,,,,
170000079937,11/14/2017  7:16:07 AM,Criminal Mischief,No Report,"Verver, Elias",317 Craddock Ave
,,,,,
170000079938,11/14/2017  7:21:16 AM,Suspicious Circumstances,Report,"Verver, Elias",1350 N LBJ Dr
,,,,,
170000079939,11/14/2017  7:38:01 AM,Accident - Minor,No Report,"Scott, Charles",1437 Post Rd
,,,,,
170000079943,11/14/2017  8:01:50 AM,Community Contact,No Report,"Castillo, DJ",1437 Post Rd
,,,,,
170000079944,11/14/2017  8:05:00 AM,Endanger/Abandon,Ref oth Agncy,"Easterly, Evan",1301 Hwy 123
,,,,,
170000079953,11/14/2017  8:37:02 AM,Suspicious Person,No Report,"Smith, Marcus",1012 Hwy 123
,,,,,
170000079956,11/14/2017  8:42:33 AM,Assist Fire Department,No Report,"Verver, Elias",1011 Wonder World Dr
,,,,,
170000079957,11/14/2017  8:42:37 AM,Property - Lost/Found/Imp,No Report,"Copeland, Kenneth",401 Broadway St
,,,,,
170000079960,11/14/2017  8:53:00 AM,Close Patrol,No Report,,200 W Hopkins St
,,,,,
170000079961,11/14/2017  8:57:47 AM,Accident - Unknown,Report,"Scott, Charles",Eastwood St/Aquarena Springs Dr
,,,,,
170000079962,11/14/2017  9:18:54 AM,Assist Outside Agency,No Report,"Verver, Elias",248 Camaro Way
,,,,,
170000079965,11/14/2017  9:32:34 AM,Harassment,No Report,"Smith, Marcus",2300 S IH 35
,,,,,
170000079967,11/14/2017  9:37:38 AM,Disturbance - Verbal,Unfounded,"Verver, Elias",1015 Hwy 80
,,,,,
170000079968,11/14/2017  9:43:01 AM,Public Assist,No Report,,E Hopkins St/W Access Rd
,,,,,
170000079970,11/14/2017  9:49:26 AM,Assist Outside Agency,No Report,"Lee, Don",2300 S IH 35
,,,,,
170000079971,11/14/2017  9:57:45 AM,Viol City Ordinance,Warning,"Verver, Elias",E Access Rd/Hwy 80
,,,,,
170000079972,11/14/2017  10:00:39 AM,Public Assist,No Report,"Copeland, Kenneth",2300 S IH 35
,,,,,
