Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
170000041395,6/9/2017  2:53:08 AM,Accident - Major/Injury,Report,"Davidson, Travis",110 Park Ln
170000041401,6/9/2017  3:46:56 AM,Abduction/Kidnapping,Report,"Gonzales, Gavin",1101 E River Ridge Pkwy
170000041408,6/9/2017  4:41:32 AM,Recovered Stolen Vehicle,Report,"Charleswell, Eric",201 W Access Rd
170000041410,6/9/2017  5:04:46 AM,Theft,Refer To COPR,"Cyrus, Lance",650 River Rd
170000041416,6/9/2017  7:27:11 AM,Theft,Refer To COPR,"Slaughter, Dustin",308 Laredo St
170000041426,6/9/2017  8:43:09 AM,Accident - Minor,Blue Form Issue,"Slaughter, Dustin",209 N IH 35
170000041429,6/9/2017  8:58:33 AM,Theft,Report,"Verver, Elias",1415 Craddock Ave
170000041449,6/9/2017  11:43:02 AM,Information,Ref oth Agncy,,Post Rd/Aquarena Springs Dr
170000041452,6/9/2017  11:54:55 AM,Theft,Report,"Stephens, Paul",3939 S IH 35
170000041467,6/9/2017  1:18:24 PM,Burglary - Habitation,Report,"Castillo, Daniel",2300 S IH 35
170000041473,6/9/2017  2:04:34 PM,Accident - Minor,Report,"Sembera, Jeremy",207 NB
170000041491,6/9/2017  3:04:23 PM,Accident - Minor,Blue Form Issue,"Verver, Elias",503 Springtown Way
170000041495,6/9/2017  3:27:59 PM,Solicitors,Verbal Warning,"Slaughter, Dustin",E Access Rd/Hwy 123
170000041496,6/9/2017  3:38:00 PM,Accident - Minor,Blue Form Issue,"Harrison, Todd",1004 N IH 35
170000041498,6/9/2017  3:58:14 PM,Runaway,Report,"Sembera, Jeremy",801 River Rd
170000041501,6/9/2017  4:11:53 PM,Disturbance - Verbal,Report,"Moreno, Jason",803 S Guadalupe St
170000041504,6/9/2017  4:26:59 PM,Accident - Major/Injury,Report,"Marroquin, Christopher",204 Sb35 IH
170000041507,6/9/2017  4:31:46 PM,Accident - Minor,Blue Form Issue,"Salinas, Hollie",641 E Hopkins St
170000041508,6/9/2017  4:39:33 PM,Vehicle Theft,Report,"Marroquin, Christopher",929 Hwy 80
170000041510,6/9/2017  4:42:41 PM,Accident - Minor,Blue Form Issue,"Marroquin, Christopher",204 Sb35 IH
170000041511,6/9/2017  4:49:27 PM,Accident - Hit and Run,Blue Form Issue,"Tureaud, Benjamin",1105 N IH 35
170000041515,6/9/2017  5:17:43 PM,Mental Health Invest,Report,"Tureaud, Benjamin",1635 Aquarena Springs Dr
170000041522,6/9/2017  5:43:22 PM,Accident - Minor,Blue Form Issue,"Marroquin, Christopher",1400 River Rd
170000041551,6/9/2017  7:21:33 PM,Supplement,Report,"Marroquin, Christopher",650 River Rd
170000041554,6/9/2017  7:26:42 PM,Disturbance - Phys/Fight,Arrest,"Moreno, Jonathan",905 Hwy 80
170000041555,6/9/2017  7:28:36 PM,Accident - Minor,Blue Form Issue,"Cope, John",Loquat St/Sessom Dr
170000041592,6/9/2017  9:36:27 PM,Accident - Hit and Run,Blue Form Issue,"Moreno, Jonathan",1100 Patton St
170000041601,6/9/2017  10:04:48 PM,Animal Call,Ref oth Agncy,,520 Linda Dr
170000041607,6/9/2017  10:27:28 PM,Field Euthanasia,Ref oth Agncy,,1116 Stagecoach Trl
170000041626,6/9/2017  11:32:21 PM,Investigation,Citation Issued,"Hartman, Ryan",138 N LBJ Dr
170000041631,6/9/2017  11:46:13 PM,Suspicious Vehicle,Arrest,"Marroquin, Christopher",1250 Wonder World Dr
170000041643,6/10/2017  12:20:01 AM,Disturbance - Verbal,Warning,"Tureaud, Benjamin",126 S Guadalupe St
170000041647,6/10/2017  12:26:18 AM,Viol City Ordinance,Citation Issued,"Hartman, Ryan",200blk W San Antonio St
170000041648,6/10/2017  12:33:41 AM,Viol City Ordinance,Verbal Warning,"Blackwood, Kevin",315 Reynolds St
170000041649,6/10/2017  12:41:05 AM,Pedestrian Stop,Citation Issued,"Hartman, Ryan",W San Antonio St/Guadalupe St
170000041652,6/10/2017  12:43:17 AM,Suspicious Vehicle,Arrest,"Tureaud, Benjamin",514 Harvey St
170000041655,6/10/2017  12:49:23 AM,Assault,Report,"Moreno, Jonathan",426 Linda Dr
170000041656,6/10/2017  12:55:09 AM,Public Intoxication,Verbal Warning,"Hartman, Ryan",E San Antonio St/LBJ Dr
170000041663,6/10/2017  1:27:11 AM,Public Intoxication,Verbal Warning,"Hartman, Ryan",117 E Hopkins St
170000041671,6/10/2017  1:43:56 AM,Discharged Firearm,Report,"McGee, Miranda",1701 Mill St
170000041675,6/10/2017  1:51:49 AM,Investigation,Citation Issued,"Seals, Bradley",100 N Guadalupe St
170000041677,6/10/2017  1:59:30 AM,Disturbance - Verbal,Verbal Warning,"Seals, Bradley",139 E Hopkins St
170000041679,6/10/2017  2:03:19 AM,Flagged Down,Citation Issued,"Allen, Ashley",126 S Guadalupe St
170000041687,6/10/2017  2:21:46 AM,Unconscious/Fainting,Patient Trans,"Staples, Christina",343 N LBJ Dr
170000041692,6/10/2017  2:34:13 AM,Attempt to Locate,Report,"Moreno, Jonathan",204 NB
170000041699,6/10/2017  2:47:35 AM,Attempt to Locate,Ref oth Agncy,,200 SB
170000041702,6/10/2017  3:11:37 AM,Suicidal Person,Report,"Moreno, Jonathan",144 Backhorn Ln
170000041710,6/10/2017  4:23:59 AM,Attempt to Locate,Verbal Warning,"Tureaud, Benjamin",210 SB
170000041711,6/10/2017  4:27:06 AM,Welfare Concern,Citation Issued,"McGee, Miranda",1004 N IH 35
170000041728,6/10/2017  9:48:03 AM,Suspicious Vehicle,Red Tagged,"Raven, Kassondra",Market Blvd/River Ridge Pkwy
170000041743,6/10/2017  11:57:43 AM,Viol City Ordinance,Verbal Warning,"Locke, Loy",Hopkins Bridge Pole Number HB20
170000041750,6/10/2017  12:11:27 PM,Alcohol Violation,Verbal Warning,"Locke, Loy",170 Charles Austin Dr
170000041751,6/10/2017  12:19:10 PM,Viol City Ordinance,Citation Issued,"Colburn, Billy",170 Charles Austin Dr
170000041756,6/10/2017  12:52:45 PM,Alcohol Violation,Cond Citation,"Ortiz, Sam",700 Aquarena Springs Dr
170000041767,6/10/2017  2:13:30 PM,Alcohol Violation,Verbal Warning,"Sundholm, Chris",400blk E Hopkins St
170000041778,6/10/2017  2:48:54 PM,Assist Outside Agency,Ref oth Agncy,"Harrison, Todd",1301 Wonder World Dr
170000041783,6/10/2017  3:03:25 PM,Animal Call,Citation Issued,"Raven, Scott",933 Hwy 80
170000041785,6/10/2017  3:21:37 PM,Alcohol Violation,Citation Issued,"Raven, Scott",555 Cheatham St
170000041789,6/10/2017  3:34:32 PM,Accident - Minor,Blue Form Issue,"Verver, Elias",100blk N LBJ Dr
170000041795,6/10/2017  4:20:47 PM,Assist Fire Department,Report,"Blackwood, Kevin",117 Salas Dr
170000041800,6/10/2017  4:32:59 PM,Suspicious Vehicle,Citation Issued,"Ortiz, Sam",4440 Old Stagecoach Rd
170000041811,6/10/2017  5:16:32 PM,Disturbance - Verbal,Arrest,"Moreno, Jonathan",301 E Hopkins St
170000041812,6/10/2017  5:22:05 PM,Alcohol Violation,Verbal Warning,"Locke, Loy",Rio Vista Park Pole Number RV22
170000041824,6/10/2017  6:26:09 PM,Mental Health Invest,Report,"Blackwood, Kevin",210 S Stagecoach Trl
170000041825,6/10/2017  6:30:29 PM,Attempt to Locate,Ref oth Agncy,,205 NB
170000041828,6/10/2017  6:48:27 PM,Investigation,Citation Issued,"Colburn, Billy",Rio Vista Park Pole Number RV21
170000041835,6/10/2017  7:07:32 PM,Investigation,Arrest,"Raven, Scott",Rio Vista Park Pole Number RV21
170000041840,6/10/2017  7:41:03 PM,Investigation,Verbal Warning,"Salinas, Hollie",2300 S IH 35
170000041853,6/10/2017  8:24:07 PM,Theft,Arrest,"Moreno, Jonathan",641 E Hopkins St
170000041857,6/10/2017  8:39:38 PM,Accident - Major/Injury,Report,"Pierce, Basil",River Rd/Hwy 80
170000041869,6/10/2017  9:27:00 PM,Disturbance - Phys/Fight,Report,"Marroquin, Christopher",921 N IH 35
170000041889,6/10/2017  11:04:57 PM,Disturbance - Noise,Verbal Warning,"Allen, Ashley",116 Blair Ct
170000041895,6/10/2017  11:13:36 PM,Discharged Firearm,Report,"Moreno, Jonathan",169 Backhorn Ln
170000041910,6/11/2017  12:30:42 AM,Accident - Major/Injury,Arrest,"Allen, Ashley",199 W Access Rd
170000041913,6/11/2017  12:44:43 AM,Trespassing/Unwanted,Refer To COPR,"Cope, John",1560 S IH 35
170000041918,6/11/2017  12:56:15 AM,Disturbance - Noise,Cond Citation,"Wisener, Andrew",1740 Old Ranch Road 12
170000041929,6/11/2017  1:53:15 AM,Theft,Ref oth Agncy,"McGee, Miranda",209 N IH 35
170000041931,6/11/2017  2:03:45 AM,Accident - Major/Injury,Report,"Marroquin, Christopher",198 SB
170000041933,6/11/2017  2:11:44 AM,Public Intoxication,Citation Issued,"Contreras, Ysidro",Edward Gary St/E San Antonio St
170000041938,6/11/2017  2:23:16 AM,Suspicious Person,Warning,"McGee, Miranda",1560 S IH 35
170000041952,6/11/2017  4:13:33 AM,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1951 Hunter Rd
170000041959,6/11/2017  5:06:18 AM,Suspicious Vehicle,Arrest,"Contreras, Ysidro",1111 N LBJ Dr
170000041979,6/11/2017  8:49:30 AM,Attempt to Locate,Arrest,"Raven, Kassondra",199 NB
170000041986,6/11/2017  10:06:37 AM,Wanted Person,Arrest,"Raven, Scott",811 S Guadalupe St
170000041988,6/11/2017  10:16:49 AM,Animal Call,Report,"Sembera, Jeremy",208 North Fork Rd
170000042004,6/11/2017  12:20:09 PM,Accident - Minor,Blue Form Issue,,4015 S IH 35
170000042007,6/11/2017  12:37:41 PM,Investigation,Arrest,"Byer, Connor",209 S C M Allen Pkwy
170000042012,6/11/2017  1:03:29 PM,Trespassing/Unwanted,Warning,"Raven, Kassondra",108 N IH 35
170000042023,6/11/2017  2:18:59 PM,Criminal Mischief,Refer To COPR,"Crook, Daniel",110 Capistrano Dr
170000042028,6/11/2017  2:49:47 PM,Assault,Citation Issued,"Crook, Daniel",1350 Wonder World Dr
170000042029,6/11/2017  2:53:01 PM,Accident - Minor,Blue Form Issue,"Sembera, Jeremy",Davis Ln/E Access Rd
170000042030,6/11/2017  2:59:19 PM,Narcotics/Information,Ref oth Agncy,,900 Peques St
170000042035,6/11/2017  3:43:14 PM,Theft,Report,"Raven, Scott",555 Cheatham St
170000042037,6/11/2017  4:11:22 PM,Drug Paraphernalia,Citation Issued,"Colburn, Billy",205 S C M Allen Pkwy
170000042053,6/11/2017  5:56:07 PM,Alcohol Violation,Verbal Warning,"Locke, Loy",555 Cheatham St
170000042054,6/11/2017  6:03:05 PM,Accident - Unknown,Blue Form Issue,"Marroquin, Christopher",209 N IH 35
170000042057,6/11/2017  6:12:28 PM,Accident - Minor,Blue Form Issue,"Cope, John",204 NB
170000042064,6/11/2017  7:08:42 PM,Burglary - Vehicle,Refer To COPR,,430 Riverside Dr
170000042074,6/11/2017  7:53:01 PM,Theft,Report,"Royal, GeCorrie",1707 Aquarena Springs Dr
170000042077,6/11/2017  8:09:41 PM,Viol City Ordinance,Citation Issued,"Colburn, Billy",600 Cape Rd
170000042081,6/11/2017  8:28:27 PM,Attempt to Locate,Arrest,"Moreno, Jonathan",208 SB
170000042087,6/11/2017  9:07:07 PM,Disturbance - Noise,Verbal Warning,"Moreno, Jonathan",205 Moore St
170000042091,6/11/2017  9:16:34 PM,Burglary - Vehicle,Refer To COPR,"Pierce, Basil",170 Charles Austin Dr
170000042092,6/11/2017  9:35:55 PM,Burglary - Vehicle,Refer To COPR,"Colburn, Billy",170 Charles Austin Dr
170000042107,6/11/2017  10:32:16 PM,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1951 Hunter Rd
170000042130,6/12/2017  12:46:55 AM,Disturbance - Noise,Verbal Warning,"Moreno, Jonathan",1701 Mill St
170000042133,6/12/2017  1:13:08 AM,Disturbance - Phys/Fight,Arrest,"Contreras, Ysidro",201 Telluride St
170000042148,6/12/2017  3:14:37 AM,Accident - Minor,Arrest,"Contreras, Ysidro",800 N LBJ Dr
170000042151,6/12/2017  4:51:36 AM,Trespassing/Unwanted,Warning,"McGee, Miranda",1619 N IH 35
170000042156,6/12/2017  6:38:00 AM,Animal Call,Ref oth Agncy,"Smith, Marcus",108 Nichols Dr
170000042159,6/12/2017  8:00:41 AM,Accident - Minor,Blue Form Issue,"Daenzer, Matthew",Moon St/University Dr
170000042179,6/12/2017  10:06:05 AM,Theft,Report,"Verver, Elias",155 Friendship Oak Dr
170000042190,6/12/2017  11:24:15 AM,Information,Report,"Smith, Marcus",222 Wonder World Dr
170000042207,6/12/2017  12:58:18 PM,Death Investigation,Report,"Daenzer, Matthew",1348 Thorpe Ln
170000042214,6/12/2017  1:34:31 PM,Theft,Report,"Easterly, Evan",3939 S IH 35
170000042216,6/12/2017  1:43:51 PM,Fraud,Refer To COPR,"Wooten, Christopher",1650 River Rd
170000042217,6/12/2017  1:50:13 PM,Viol City Ordinance,Citation Issued,"Verver, Elias",1015 Hwy 80
170000042218,6/12/2017  1:56:00 PM,Accident - Major/Injury,Report,"Smith, Marcus",Burleson St/Moore St
170000042222,6/12/2017  2:05:20 PM,Viol City Ordinance,Verbal Warning,"Verver, Elias",1015 Hwy 80
170000042236,6/12/2017  3:02:44 PM,Prostitution,Report,"Smith, Marcus",6001 Kyle Pkwy
170000042241,6/12/2017  3:45:54 PM,Accident - Hit and Run,Blue Form Issue,"Verver, Elias",1650 River Rd
170000042243,6/12/2017  3:50:38 PM,Welfare Concern,Ref oth Agncy,"Wooten, Christopher",1702 N IH 35
170000042244,6/12/2017  3:50:54 PM,Accident - Hit and Run,Blue Form Issue,"Daenzer, Matthew",639 E Hopkins St
170000042261,6/12/2017  5:19:35 PM,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",Hwy 21/Hwy 80
170000042266,6/12/2017  5:45:57 PM,Accident - Minor,Blue Form Issue,"Wooten, Christopher",3939 S IH 35
170000042277,6/12/2017  6:22:41 PM,Fire- Mutual Aid,Fire Call,"Acosta, Andrea",213 Nb35 Ih
170000042296,6/12/2017  8:34:47 PM,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",209 NB
170000042300,6/12/2017  9:05:47 PM,Accident - Major/Injury,Report,"Tureaud, Benjamin",208 NB
170000042333,6/12/2017  11:14:57 PM,Accident - Unknown,Report,"Gonzales, Gavin",Hwy 80/River Rd
170000042345,6/13/2017  12:06:48 AM,Suspicious Vehicle,Citation Issued,"Wooten, Christopher",205 S C M Allen Pkwy
170000042350,6/13/2017  12:42:55 AM,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",1606 N IH 35
170000042352,6/13/2017  12:52:13 AM,Disturbance - Noise,Verbal Warning,"Gonzales, Gavin",650 River Rd
170000042359,6/13/2017  1:39:52 AM,Investigation,Verbal Warning,"Cyrus, Lance",1300 N LBJ Dr
170000042361,6/13/2017  1:44:05 AM,Curfew Violation,Ref oth Agncy,"Gonzales, Gavin",1436 River Rd
170000042362,6/13/2017  1:49:05 AM,Public Intoxication,Arrest,"Wooten, Christopher",619 S Guadalupe St
170000042371,6/13/2017  2:34:55 AM,Public Intoxication,Arrest,"Gonzales, Gavin",343 N LBJ Dr
170000042372,6/13/2017  2:37:45 AM,Wanted Person,Arrest,"Gonzales, Gavin",301 Telluride St
170000042379,6/13/2017  3:54:17 AM,Disturbance - Noise,Verbal Warning,"Gonzales, Gavin",1631 Aquarena Springs Dr
170000042416,6/13/2017  8:56:42 AM,Accident - Minor,Blue Form Issue,"Easterly, Evan",2300 S IH 35
170000042422,6/13/2017  9:29:36 AM,Criminal Mischief,Report,"Verver, Elias",660 Mill St
170000042424,6/13/2017  9:39:22 AM,Burglary - Building,Report,"Reeder, John",323 S Guadalupe St
170000042427,6/13/2017  9:51:24 AM,Accident - Minor,Report,"Scott, Charles",N Edward Gary St/University Dr
170000042438,6/13/2017  10:24:34 AM,Civil Matter,Warning,"Daenzer, Matthew",1404 Clarewood Dr
170000042442,6/13/2017  10:52:15 AM,Assault,Report,"Easterly, Evan",2300 S IH 35
170000042450,6/13/2017  11:25:21 AM,Missing Person,Ref oth Agncy,"Easterly, Evan",2300 S IH 35
170000042457,6/13/2017  11:45:24 AM,Inj to Child/Eld/Disabled,Report,"Easterly, Evan",1900 Medical Pkwy
170000042461,6/13/2017  11:56:47 AM,Theft,Refer To COPR,"Reeder, John",2300 S IH 35
170000042493,6/13/2017  2:16:01 PM,Alcohol Violation,Citation Issued,"Roberts, Chad",555 Cheatham St
170000042498,6/13/2017  2:53:10 PM,Theft,Refer To COPR,"Easterly, Evan",4015 S IH 35
170000042507,6/13/2017  3:26:13 PM,Harassment,Citation Issued,"Wooten, Christopher",Hunter Rd/Wonder World Dr
170000042511,6/13/2017  3:38:25 PM,Investigation,Citation Issued,"Roberts, Chad",604 N IH 35
170000042515,6/13/2017  3:52:56 PM,Trespassing/Unwanted,Warning,"Daenzer, Matthew",1050 McKinley Place Dr
170000042516,6/13/2017  3:56:49 PM,Sexual Assault,Report,,2300 S IH 35
170000042520,6/13/2017  4:21:03 PM,Assist Outside Agency,Ref oth Agncy,,1011 Hwy 80
170000042525,6/13/2017  5:01:28 PM,Theft,Refer To COPR,"Roberts, Chad",555 Cheatham St
170000042534,6/13/2017  5:50:13 PM,Accident - Minor,Blue Form Issue,,600 Wonder World Dr
170000042540,6/13/2017  6:06:11 PM,Disturbance - Phys/Fight,Report,"Tureaud, Benjamin",1220 S IH 35
170000042542,6/13/2017  6:21:41 PM,Accident - Major/Injury,Report,"Tureaud, Benjamin",517 Uhland Rd
170000042552,6/13/2017  7:05:54 PM,Accident - Minor,Report,"Sarver, Stephen",E Hopkins St/W Access Rd
170000042573,6/13/2017  8:31:32 PM,Suspicious Person,Verbal Warning,"Wisener, Andrew",100blk Chaparral Rd
170000042574,6/13/2017  8:43:37 PM,Theft,Multiple Arrest,"Tureaud, Benjamin",935 Hwy 80
170000042581,6/13/2017  8:59:17 PM,Narcotics/Information,Ref oth Agncy,"Sarver, Stephen",660 E Hopkins St
170000042618,6/13/2017  11:18:20 PM,Suspicious Vehicle,Red Tagged,"Gonzales, Gavin",Hwy 21/RR Tracks
170000042621,6/13/2017  11:22:11 PM,Suspicious Person,Verbal Warning,"Charleswell, Eric",111 Centerpoint Ct
170000042625,6/13/2017  11:30:21 PM,Suspicious Person,Verbal Warning,"Gonzales, Gavin",1404 Clarewood Dr
170000042647,6/14/2017  1:20:13 AM,Disturbance - Noise,Verbal Warning,"Sarver, Stephen",1354 Thorpe Ln
170000042654,6/14/2017  1:53:34 AM,Pedestrian Stop,Blotter Report,"Almendarez, Ramiro",100 N Guadalupe St
170000042665,6/14/2017  2:25:35 AM,Assault,Arrest,"Tureaud, Benjamin",520 Linda Dr
170000042666,6/14/2017  2:30:40 AM,Attempt to Locate,Ref oth Agncy,,210 SB
170000042675,6/14/2017  3:39:51 AM,Disturbance - Phys/Fight,Report,"Gonzales, Gavin",1805 N IH 35
170000042680,6/14/2017  4:17:20 AM,Suspicious Vehicle,Verbal Warning,"Wisener, Andrew",Hunter Rd/Stagecoach Trl
170000042681,6/14/2017  4:19:38 AM,Disturbance - Phys/Fight,Report,"Crook, Daniel",104 N IH 35
170000042716,6/14/2017  9:24:25 AM,Accident - Minor,Report,"Verver, Elias",204 Sb35 IH
170000042746,6/14/2017  12:10:36 PM,Mental Health Invest,Ref oth Agncy,,1001 N LBJ Dr
170000042749,6/14/2017  12:20:34 PM,Accident - Minor,Blue Form Issue,"Verver, Elias",W Access Rd/Uhland Rd
170000042752,6/14/2017  12:30:00 PM,Accident - Hit and Run,Ref oth Agncy,,1100 Hilltop Dr
170000042759,6/14/2017  12:59:49 PM,Burglary - Habitation,Report,"Arredondo, Frank",306 Craddock Ave
170000042760,6/14/2017  1:03:21 PM,Theft,Refer To COPR,"Tureaud, Benjamin",2300 S IH 35
170000042767,6/14/2017  1:37:32 PM,Mental Health Invest,Report,"Tureaud, Benjamin",1400blk Marlton St
170000042769,6/14/2017  1:42:05 PM,Accident - Minor,Report,"Ladd, Clint",Aquarena Springs Dr/E Sessom Dr
170000042778,6/14/2017  2:42:08 PM,Mental Health Invest,Report,"Sheridan, Grant",1200 N Bishop St
170000042780,6/14/2017  2:53:26 PM,Investigation,Verbal Warning,"Mendoza, Celedonio",702 Allen St
170000042784,6/14/2017  2:57:05 PM,Accident - Minor,Blue Form Issue,"Tureaud, Benjamin",199 SB
170000042805,6/14/2017  4:36:24 PM,Disturbance - Verbal,Warning,"Marroquin, Christopher",1607 Mockingbird Dr
170000042811,6/14/2017  4:55:04 PM,Burglary - Habitation,Report,"Cope, John",703 Dale Dr
170000042814,6/14/2017  5:19:21 PM,Accident - Hit and Run,Blue Form Issue,,1004 Hwy 123
170000042815,6/14/2017  5:19:40 PM,Theft,Arrest,"Salinas, Hollie",4331 S IH 35
170000042816,6/14/2017  5:21:12 PM,Accident - Minor,Ref oth Agncy,,1700blk Centerpoint Rd
170000042817,6/14/2017  5:26:02 PM,Theft,Report,"Marroquin, Christopher",2990 S IH 35
170000042818,6/14/2017  5:46:38 PM,Suicide,Report,"Moreno, Jonathan",1129 Gravel St
170000042825,6/14/2017  6:23:20 PM,Suicidal Person,Report,"Myers, Sam",1401 E McCarty Ln
170000042830,6/14/2017  7:04:19 PM,Accident - Minor,Blue Form Issue,"Cope, John",700 N Lbj Dr
170000042831,6/14/2017  7:17:26 PM,Runaway - Recover,Detention Juv,"Marroquin, Christopher",1612 S IH 35
170000042852,6/14/2017  9:21:43 PM,Accident - Minor,Report,"Sparenberg, Andrew",208 NB
170000042856,6/14/2017  9:29:35 PM,Accident - Major/Injury,Blue Form Issue,"Marroquin, Christopher",901 Hwy 80
170000042857,6/14/2017  9:29:51 PM,Suspicious Person,Citation Issued,"Moreno, Jonathan",132 Jackson Ln
170000042879,6/14/2017  10:50:12 PM,Disturbance - Verbal,Arrest,"Marroquin, Christopher",119 E Hutchison St
170000042904,6/15/2017  12:43:54 AM,Assault,Report,"Moreno, Jonathan",1800 Post Rd
170000042909,6/15/2017  1:25:56 AM,Burglary - Habitation,Report,"McGee, Miranda",1701 Mill St
170000042921,6/15/2017  3:39:57 AM,Suspicious Person,Report,"McGee, Miranda",1101 Hazelton St
170000042939,6/15/2017  8:13:36 AM,Threat,Refer To COPR,"Harrison, Todd",714 Stampede Rd
170000042963,6/15/2017  9:05:01 AM,Viol City Ordinance,Verbal Warning,"Copeland, Kenneth",W Access Rd/Centerpoint Rd
170000042994,6/15/2017  11:25:18 AM,Accident - Minor,Blue Form Issue,"Stephens, Paul",690 Centerpoint Rd
170000043002,6/15/2017  11:57:16 AM,Accident - Minor,Report,"Harrison, Todd",1004 N IH 35
170000043008,6/15/2017  12:15:12 PM,Accident - Minor,Blue Form Issue,"Verver, Elias",1501 Post Rd
170000043010,6/15/2017  12:26:29 PM,Information,Report,"Sparenberg, Andrew",1210 S IH 35
170000043015,6/15/2017  12:53:27 PM,Accident - Minor,Blue Form Issue,"Prado, Richard",121 N IH 35
170000043034,6/15/2017  2:28:12 PM,Accident - Minor,Report,"Arredondo, Danny",2900blk Hunter Rd
170000043039,6/15/2017  2:55:57 PM,Sexual Assault,Report,,2300 S IH 35
170000043041,6/15/2017  3:19:23 PM,Harassment,Report,"Copeland, Kenneth",2300 S IH 35
170000043053,6/15/2017  4:32:39 PM,Public Assist,Ref oth Agncy,,1103 Hwy 80
170000043056,6/15/2017  4:36:27 PM,Public Assist,Ref oth Agncy,,204 NB
170000043061,6/15/2017  5:19:54 PM,Accident - Minor,Report,"Marroquin, Christopher",301 E Hopkins St
170000043078,6/15/2017  6:44:41 PM,Disturbance - Verbal,Arrest,"Moreno, Jonathan",125 Fort Griffin Dr
170000043080,6/15/2017  7:06:51 PM,Viol City Ordinance,Verbal Warning,"Allen, Ashley",1050 McKinley Place Dr
170000043082,6/15/2017  7:18:55 PM,Theft,Refer To COPR,"Pierce, Basil",1631 Aquarena Springs Dr
170000043083,6/15/2017  7:21:32 PM,Solicitors,Verbal Warning,"Wood, John",100blk Salas Dr
170000043084,6/15/2017  7:31:41 PM,Theft,Detention Juv,"Allen, Ashley",3939 S IH 35
170000043094,6/15/2017  8:08:18 PM,Mental Health Invest,Report,"Myers, Sam",1301 Wonder World Dr
170000043123,6/15/2017  10:04:27 PM,Mental Health Invest,Report,"Pierce, Basil",1112 Dartmouth Ave
170000043153,6/16/2017  1:00:02 AM,Accident - Minor,Blue Form Issue,"Moreno, Jonathan",EXIT 208 SB
170000043167,6/16/2017  2:45:17 AM,Curfew Violation,Citation Issued,"Osborne, Joseph",Columbia Ave/Prospect St
170000043169,6/16/2017  2:48:15 AM,Public Intoxication,Arrest,"Marroquin, Christopher",231 N Guadalupe St
170000043170,6/16/2017  2:58:04 AM,Suspicious Person,Warning,"Marroquin, Christopher",401 N Fredericksburg St
170000043181,6/16/2017  5:43:07 AM,Burglary - Building,Report,"Contreras, Ysidro",1011 N IH 35
170000043191,6/16/2017  8:48:44 AM,Accident - Hit and Run,Blue Form Issue,"Easterly, Evan",1303 S IH 35
170000043196,6/16/2017  9:24:44 AM,Accident - Hit and Run,Blue Form Issue,"Copeland, Kenneth",2106 Hunter Rd
170000043198,6/16/2017  9:54:09 AM,Sexual Assault - Agg,Report,"Elrod, Robert",200 Blk S. StageCoach
170000043211,6/16/2017  10:45:20 AM,Theft,Report,"Beach, Brian",2951 Blanco Vista Blvd
170000043213,6/16/2017  11:15:52 AM,Accident - Minor,Report,"Easterly, Evan",200blk W San Antonio St
170000043217,6/16/2017  11:35:26 AM,Theft,Refer To COPR,"Colburn, Billy",555 Cheatham St
170000043219,6/16/2017  11:39:55 AM,Theft,Report,"Copeland, Kenneth",900 Peques St
170000043230,6/16/2017  12:55:33 PM,Attempt to Locate,Ref oth Agncy,"Daenzer, Matthew",208 SB
170000043231,6/16/2017  12:57:02 PM,Viol City Ordinance,Verbal Warning,"Colburn, Billy",555 Cheatham St
170000043237,6/16/2017  1:36:42 PM,Accident - Minor,Blue Form Issue,"Beach, Brian",935 Hwy 80
170000043241,6/16/2017  1:43:30 PM,Burglary - Building,Report,"Reeder, John",312 Camacho St
170000043242,6/16/2017  1:45:03 PM,Fraud,Report,"Daenzer, Matthew",2300 S IH 35
170000043249,6/16/2017  2:13:19 PM,Graffiti,Report,"Scott, Charles",641 E Hopkins St
170000043254,6/16/2017  2:26:11 PM,Accident - Minor,Report,"Copeland, Kenneth",115 Wonder World Dr
170000043263,6/16/2017  3:04:13 PM,Accident - Minor,Report,"Scott, Charles",325 E Hopkins St
170000043266,6/16/2017  3:30:13 PM,Theft,Refer To COPR,"Daenzer, Matthew",2300 S IH 35
170000043271,6/16/2017  3:50:05 PM,Accident - Unknown,Report,"Daenzer, Matthew",202 NB
170000043274,6/16/2017  4:04:43 PM,Accident - Minor,Report,"Smith, Marcus",400 Uhland Rd
170000043285,6/16/2017  4:36:53 PM,Theft,Refer To COPR,"Reeder, John",1011 Wonder World Dr
170000043287,6/16/2017  4:48:21 PM,Supplement,Report,"Drake, Denise",2300 S IH 35
170000043292,6/16/2017  5:04:43 PM,Viol City Ordinance,Citation Issued,"Colburn, Billy",202 N C M Allen Pkwy
170000043293,6/16/2017  5:12:39 PM,Accident - Minor,Blue Form Issue,,1701 Mill St
170000043299,6/16/2017  5:31:44 PM,Accident - Minor,Report,"Tureaud, Benjamin",Blanco Vista Blvd/Old Stagecoach Rd
170000043301,6/16/2017  5:39:11 PM,Mental Health Invest,Arrest,"Sarver, Stephen",1001 N LBJ Dr
