Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
190000029714,5/14/2019  4:01:07 PM,Attempt to Locate,No Report,,208 SB
190000029715,5/14/2019  4:04:38 PM,Attempt to Locate,No Report,,206 NB
190000029716,5/14/2019  4:16:28 PM,Threat,No Report,"Williams, Jack",1200 N Bishop St
190000029717,5/14/2019  4:33:52 PM,Assault,No Report,"Loring, Elizabeth",1637 Post Rd
190000029719,5/14/2019  4:38:32 PM,Accident - Minor,No Report,"Seals, Bradley",1207 S IH 35
190000029720,5/14/2019  4:38:50 PM,Disturbance - Verbal,No Report,"Germer, Christopher",350 North St
190000029724,5/14/2019  5:24:04 PM,Accident - Minor,Report,"Letbetter, Jacob",Guadalupe / E Access
190000029725,5/14/2019  5:24:30 PM,Community Contact,No Report,"Lee, Don",2300 S IH 35
190000029727,5/14/2019  5:27:51 PM,Supplement,No Report,"Fischer, Vincent",2300 S IH 35
190000029729,5/14/2019  5:41:30 PM,Accident - Unknown,No Contact,"Robinson, Beatrice",600blk Wonder World Dr
190000029730,5/14/2019  6:05:27 PM,Suspicious Person,No Report,"Loring, Elizabeth",Aquarena Springs Dr/Eastwood St
190000029733,5/14/2019  6:26:30 PM,Disturbance - Verbal,Blue Form Issue,"Loring, Elizabeth",901 Hwy 80
190000029736,5/14/2019  6:33:36 PM,Information,No Report,"Williams, Jack",2300 S IH 35
190000029738,5/14/2019  6:50:29 PM,Disturbance - Verbal,No Report,"Putnam, Justin",250 S Stagecoach Trl
190000029739,5/14/2019  7:05:51 PM,Disturbance - Verbal,Arrest,"Seals, Bradley",518 Linda Dr
190000029741,5/14/2019  7:13:32 PM,Suicidal Person,Ref oth Agncy,"Putnam, Justin",211 Lee St
190000029746,5/14/2019  8:09:03 PM,Attempt to Locate,Ref oth Agncy,,202 SB
190000029749,5/14/2019  8:58:21 PM,Disturbance - Phys/Fight,Report,"Anderson, Dillan",641 E Hopkins St
190000029750,5/14/2019  9:03:38 PM,Disturbance - Verbal,No Report,"Seals, Bradley",1350 Sadler Dr
190000029751,5/14/2019  9:07:53 PM,Accident - Major/Injury,Report,"Trepovicht, Calixto",200 SB
190000029752,5/14/2019  9:15:46 PM,Public Assist,No Report,"Mendoza, Celedonio",2300 S IH 35
190000029753,5/14/2019  9:20:17 PM,Public Assist,No Report,"Seals, Bradley",1350 Sadler Dr
190000029755,5/14/2019  9:24:25 PM,Welfare Concern,No Report,"Poorboy, Duwayne",1000blk N IH 35
190000029757,5/14/2019  9:35:56 PM,Suspicious Person,No Contact,"Tennant, Casey",W San Antonio St/Fredericksburg St
190000029758,5/14/2019  9:38:24 PM,Attempt to Locate,No Report,,210 SB
190000029762,5/14/2019  9:45:42 PM,Vehicle Theft,No Report,"Poorboy, Duwayne",1028 Haynes St
190000029764,5/14/2019  9:50:38 PM,Disturbance - Verbal,No Report,"Seals, Bradley",1011 Wonder World Dr
190000029770,5/14/2019  10:20:08 PM,Disturbance - Verbal,No Report,"Loring, Elizabeth",1000 N LBJ Dr
190000029772,5/14/2019  10:25:28 PM,Disturbance - Noise,Verbal Warning,"Melendrez, Jacinto",1150 E River Ridge Pkwy
190000029774,5/14/2019  10:25:58 PM,Assist EMS,No Report,"Cope, John",1001 Hwy 123
190000029775,5/14/2019  10:27:05 PM,Accident - Hit and Run,Blue Form Issue,"Cope, John",127 E Hopkins St
190000029778,5/14/2019  10:54:40 PM,Attempt to Locate,No Report,"Anderson, Dillan",210 SB
190000029782,5/14/2019  11:11:32 PM,Disturbance - Verbal,No Report,"Tureaud, Benjamin",650 River Rd
190000029786,5/14/2019  11:19:49 PM,Disturbance - Noise,Not Verified,"Melendrez, Jacinto",1655 Mill St
190000029787,5/14/2019  11:21:33 PM,Barking Dog,No Report,"Putnam, Justin",109 Craddock Ave
190000029791,5/14/2019  11:41:59 PM,Attempt to Locate,No Report,,208 SB
190000029792,5/14/2019  11:46:33 PM,Suspicious Person,No Report,"Putnam, Justin",155 Wonder World Dr
190000029794,5/15/2019  12:03:13 AM,Disturbance - Verbal,No Contact,"Almendarez, Ramiro",194 S Guadalupe St
190000029795,5/15/2019  12:05:10 AM,Investigation,No Report,"Putnam, Justin",2300 S IH 35
190000029796,5/15/2019  12:19:23 AM,Disturbance - Noise,Unfounded,"Tureaud, Benjamin",109 Craddock Ave
190000029797,5/15/2019  12:23:55 AM,Investigation,Citation Issued,"Myers, Sam",120 E San Antonio St
190000029801,5/15/2019  12:33:33 AM,Investigation,Citation Issued,"Myers, Sam",120 E San Antonio St
190000029802,5/15/2019  12:46:38 AM,Public Intoxication,No Report,"Myers, Sam",138 N LBJ Dr
190000029803,5/15/2019  12:47:29 AM,Attempt to Locate,No Report,"Williams, Jack",N LBJ Dr/E San Antonio St
190000029805,5/15/2019  1:10:08 AM,Viol City Ordinance,Citation Issued,"Cormier, Claudia",123 N Edward Gary St
190000029806,5/15/2019  1:15:35 AM,Criminal Mischief,Report,"Melendrez, Jacinto",1600 N IH 35
190000029807,5/15/2019  1:33:43 AM,Investigation,No Report,"Williams, Jack",126 S Guadalupe St
190000029808,5/15/2019  1:34:27 AM,Foot Patrol,No Report,"Cormier, Claudia",W San Antonio St/Guadalupe St
190000029809,5/15/2019  1:35:47 AM,Public Intoxication,No Report,"Tennant, Casey",202 E San Antonio St
190000029810,5/15/2019  1:36:46 AM,Foot Patrol,No Report,"Loring, Elizabeth",W San Antonio St/Guadalupe St
190000029811,5/15/2019  1:37:05 AM,Investigation,Citation Issued,"Myers, Sam",126 S Guadalupe St
190000029812,5/15/2019  1:42:56 AM,Foot Patrol,No Report,"Anderson, Dillan",N Guadalupe St/E Hopkins St
190000029813,5/15/2019  1:48:25 AM,Public Intoxication,No Report,"Cormier, Claudia",210 N Edward Gary St
190000029814,5/15/2019  1:49:51 AM,Public Intoxication,No Report,"Williams, Jack",126 S Guadalupe St
190000029816,5/15/2019  1:59:11 AM,Foot Patrol,No Report,"Anderson, Dillan",100 W Hopkins St
190000029820,5/15/2019  2:15:08 AM,Property - Lost/Found/Imp,No Report,"Myers, Sam",126 S Guadalupe St
190000029821,5/15/2019  2:27:08 AM,Disturbance - Verbal,No Contact,"Almendarez, Ramiro",202 N LBJ Dr
190000029822,5/15/2019  2:28:04 AM,Attempt to Locate,No Report,,E Hopkins St/W Access Rd
190000029823,5/15/2019  2:28:21 AM,Public Assist,No Report,"Tureaud, Benjamin",Patton St/Wavell St
190000029824,5/15/2019  2:29:11 AM,Public Intoxication,No Report,"Anderson, Dillan",N Guadalupe St/E Hopkins St
190000029826,5/15/2019  2:34:02 AM,Accident - Minor,Arrest,"Melendrez, Jacinto",650 E Hopkins St
190000029827,5/15/2019  2:39:15 AM,Public Intoxication,Arrest,"Cope, John",215 N LBJ Dr
190000029829,5/15/2019  2:53:04 AM,Flagged Down,No Report,"Anderson, Dillan",222 W Hutchison St
190000029830,5/15/2019  3:07:53 AM,Suspicious Vehicle,No Report,"Anderson, Dillan",100 S Fredericksburg St
190000029831,5/15/2019  3:10:49 AM,Disturbance - Phys/Fight,No Report,"Anderson, Dillan",339 N Guadalupe St
190000029832,5/15/2019  3:18:15 AM,Disturbance - Verbal,No Report,"Melendrez, Jacinto",913 N IH 35
190000029834,5/15/2019  3:26:38 AM,Suspicious Circumstances,No Report,"Tureaud, Benjamin",1522 Old Ranch Road 12
190000029836,5/15/2019  3:54:01 AM,Animal Call,No Report,"Tennant, Casey",W San Antonio St/North St
190000029837,5/15/2019  4:09:14 AM,Burglary - Habitation,Report,"Melendrez, Jacinto",1101 E River Ridge Pkwy
190000029839,5/15/2019  4:20:59 AM,Suspicious Vehicle,Unfounded,"Verver, Elias",Wonder World Dr/E Access Rd
190000029844,5/15/2019  6:18:20 AM,Attempt to Locate,No Report,,202 NB
190000029846,5/15/2019  7:09:10 AM,Directed/Area Enforcement,No Report,"Allen, Ashley",1401 Davis Ln
190000029847,5/15/2019  7:18:27 AM,Directed/Area Enforcement,No Report,"Saavedra, Tim",2601 Rattler Rd
190000029848,5/15/2019  7:23:18 AM,Directed/Area Enforcement,No Report,"Taylor, Michael",2951 Blanco Vista Blvd
190000029850,5/15/2019  7:36:43 AM,Directed/Area Enforcement,No Report,"Harrison, Todd",1300 Girard Ave
190000029851,5/15/2019  7:36:52 AM,Supplement,No Report,"Anderson, Dillan",GCSO
190000029854,5/15/2019  7:44:33 AM,Information,No Report,"Sheridan, Grant",601 N Frio St
190000029861,5/15/2019  8:11:11 AM,Investigation,No Report,"Castillo, DJ",4020 Monterrey Oak
190000029868,5/15/2019  8:31:26 AM,Missing Person,No Report,"Taylor, Michael",1001 Crepe Myrtle Dr
190000029870,5/15/2019  8:38:49 AM,Welfare Concern,Ignore,,E Access Rd/Hwy 80
190000029873,5/15/2019  8:44:19 AM,Attempt to Locate,Ref oth Agncy,,203 SB
190000029874,5/15/2019  9:01:43 AM,Information,No Report,,1330 Aquarena Springs Dr
190000029875,5/15/2019  9:05:23 AM,Graffiti,Detention Juv,"Duggins, Delton",2601 Rattler Rd
190000029878,5/15/2019  9:32:35 AM,Investigation,Report,"Castillo, DJ",2601 Rattler Rd
190000029879,5/15/2019  9:34:45 AM,Narcotics/Information,No Report,"Ellingson, Brian",625 E Hopkins St
190000029880,5/15/2019  9:37:46 AM,Accident - Minor,Blue Form Issue,"Allen, Ashley",208 W Access Rd
190000029882,5/15/2019  10:06:30 AM,Theft,Report,"Ellingson, Brian",506 N Guadalupe St
190000029885,5/15/2019  10:24:37 AM,Fraud,No Report,"Beller, Paul",2300 S IH 35
190000029887,5/15/2019  10:31:26 AM,Runaway,No Report,"Allen, Ashley",801 River Rd
190000029888,5/15/2019  10:35:03 AM,Investigation,No Report,"Wooten, Christopher",301 Foxtail Run
190000029889,5/15/2019  10:41:57 AM,Flagged Down,No Report,"Dehkordi, John",Luciano Flores Blvd/Cape Rd
190000029890,5/15/2019  10:45:01 AM,Supplement,No Report,"Saavedra, Tim",1350 Leah Ave
190000029892,5/15/2019  10:53:53 AM,Investigation,No Report,"Sheridan, Grant",2300 S IH 35
190000029902,5/15/2019  11:23:07 AM,Burglary - Vehicle,Report,"Ellingson, Brian",1354 Thorpe Ln
190000029903,5/15/2019  11:24:58 AM,Investigation,No Report,"Allen, Ashley",100 Carlson Cir
190000029904,5/15/2019  11:34:05 AM,Attempt to Locate,No Report,,198 NB
190000029907,5/15/2019  11:55:10 AM,Accident - Fleet,No Report,"Saavedra, Tim",730 E Hopkins St
190000029908,5/15/2019  11:56:35 AM,Mental Health Invest,Report,"Taylor, Michael",1001 Crepe Myrtle Dr
190000029909,5/15/2019  12:01:25 PM,Property - Lost/Found/Imp,Report,"Allen, Ashley",601 S C M Allen Pkwy
190000029913,5/15/2019  12:36:31 PM,Suicidal Person,Report,"Dehkordi, John",1401 E McCarty Ln
190000029918,5/15/2019  12:55:46 PM,Fraud,Report,"Arredondo, Danny",2300 S IH 35
190000029923,5/15/2019  1:18:14 PM,Trespassing/Unwanted,No Report,"Taylor, Michael",1321 N IH 35
190000029926,5/15/2019  1:33:39 PM,Disturbance - Verbal,Cancelled,"Dehkordi, John",215 Roosevelt St
190000029928,5/15/2019  1:48:16 PM,Theft,Report,"Tureaud, Benjamin",3939 S IH 35
190000029930,5/15/2019  1:58:10 PM,Theft,Cancelled,,625 E Hopkins St
190000029931,5/15/2019  1:58:42 PM,Disturbance - Verbal,Arrest,"Taylor, Michael",625 E Hopkins St
190000029935,5/15/2019  2:19:01 PM,Trespassing/Unwanted,No Report,"Allen, Ashley",913 N IH 35
190000029940,5/15/2019  2:35:41 PM,Burglary - Vehicle,Report,"Saavedra, Tim",4015 S IH 35
190000029944,5/15/2019  2:55:33 PM,Assist Outside Agency,Report,"Dehkordi, John",1307 Uhland Rd
190000029948,5/15/2019  3:00:51 PM,Investigation,No Report,"Allen, Ashley",2300 S IH 35
190000029951,5/15/2019  3:08:57 PM,Public Assist,Report,"Dehkordi, John",1617 Post Rd
190000029953,5/15/2019  3:29:38 PM,Fraud,No Report,,2300 S IH 35
190000029954,5/15/2019  3:35:06 PM,Welfare Concern,No Report,"Taylor, Michael",E Access Rd/Aquarena Springs Dr
190000029956,5/15/2019  3:58:01 PM,Attempt to Locate,No Report,,208 SB
190000029957,5/15/2019  4:07:44 PM,Accident - Minor,Report,"Tureaud, Benjamin",N LBJ Dr/Forest St
190000029958,5/15/2019  4:09:30 PM,Mental Health Transport,No Report,"Sheridan, Grant",1301 Wonder World Dr
190000029959,5/15/2019  4:19:12 PM,Disturbance - Verbal,Detention Juv,"Taylor, Michael",656 Mill St
190000029961,5/15/2019  4:34:53 PM,Attempt to Locate,No Report,,206 NB
190000029963,5/15/2019  4:36:40 PM,Solicitors,No Report,"McGee, Miranda",1015 Hwy 80
190000029969,5/15/2019  5:09:34 PM,Trespassing/Unwanted,No Report,,1200blk Hazelton St
190000029970,5/15/2019  5:13:21 PM,Attempt to Locate,No Report,,206 SB
190000029974,5/15/2019  5:36:12 PM,Attempt to Locate,No Report,,199 NB
190000029976,5/15/2019  5:53:12 PM,Attempt to Locate,No Report,,Old Martindale Rd/River Rd
190000029977,5/15/2019  5:56:09 PM,Assist EMS,No Report,"McGee, Miranda",1203 Monica St
190000029978,5/15/2019  5:57:29 PM,Trespassing/Unwanted,No Report,"Tureaud, Benjamin",1250 Sadler Dr
190000029979,5/15/2019  6:01:19 PM,Welfare Concern,No Report,"Morenz, Darby",Aquarena Springs Dr/Charles Austin St
190000029980,5/15/2019  6:06:26 PM,Attempt to Locate,No Report,,206 SB
190000029981,5/15/2019  6:13:02 PM,Assist Outside Agency,No Report,"Lopez, Jonathan",Charles Austin Dr/Aquarena Springs Dr
190000029984,5/15/2019  6:39:13 PM,Theft,Citation Issued,"McGee, Miranda",1015 Hwy 80
190000029987,5/15/2019  6:47:45 PM,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",612 Larue Dr
190000029988,5/15/2019  6:55:45 PM,Animal Call,No Report,,155 Wonder World Dr
190000029989,5/15/2019  6:58:41 PM,Trespassing/Unwanted,Warning,"Morenz, Darby",1600 N IH 35
190000029990,5/15/2019  7:00:55 PM,Accident - Minor,No Report,"Tureaud, Benjamin",915 W MLK Dr
190000029991,5/15/2019  7:10:16 PM,Public Assist,No Report,"Morenz, Darby",1600 N IH 35
190000029992,5/15/2019  7:16:40 PM,Attempt to Locate,No Report,,204 NB
190000029993,5/15/2019  7:23:09 PM,Theft,Refer To COPR,"McGee, Miranda",409 Durango St
190000029994,5/15/2019  7:39:13 PM,Alarm - Unknown/General,No Report,"Cope, John",1351 Thorpe Ln
190000029995,5/15/2019  7:50:42 PM,Suspicious Person,No Report,"Osborne, Joseph",1811 Medical Pkwy
190000029996,5/15/2019  7:53:10 PM,Suspicious Circumstances,No Report,"Nevarez, Phillip",1200blk Hwy 123
190000029999,5/15/2019  7:56:21 PM,Accident - Hit and Run,Report,"Blackwood, Kevin",Wonder World Dr/E Access Rd
190000030002,5/15/2019  8:16:11 PM,Trespassing/Unwanted,No Report,"Murphy, Logan",701 S LBJ Dr
190000030004,5/15/2019  8:34:21 PM,Burglary - Vehicle,Refer To COPR,"Morenz, Darby",1631 Aquarena Springs Dr
190000030008,5/15/2019  8:45:01 PM,Welfare Concern,No Report,"Cope, John",419 Linda Dr
190000030011,5/15/2019  8:49:14 PM,Disturbance - Verbal,No Report,"Williamson, Jamie",1550 N IH 35
190000030015,5/15/2019  8:59:41 PM,Supplement,No Report,"Anderson, Dillan",641 E Hopkins St
190000030016,5/15/2019  9:00:14 PM,Accident - Hit and Run,Blue Form Issue,"Morenz, Darby",1901 N IH 35
190000030023,5/15/2019  9:23:33 PM,Barking Dog,Verbal Warning,"Blackwood, Kevin",1350 Sadler Dr
190000030025,5/15/2019  9:32:46 PM,Recovered Stolen Vehicle,Report,"Williamson, Jamie",209 NB
190000030029,5/15/2019  9:47:21 PM,Flagged Down,No Report,"Anderson, Dillan",641 E Hopkins St
190000030033,5/15/2019  10:15:06 PM,Suspicious Vehicle,No Report,"Williamson, Jamie",1000blk Sand Post Pl
190000030036,5/15/2019  10:24:09 PM,Mental Health Invest,No Report,"Anderson, Dillan",1612 S IH 35
190000030037,5/15/2019  10:30:31 PM,Welfare Concern,Report,"Morenz, Darby",Hunter Rd/Wonder World Dr
190000030041,5/15/2019  10:54:02 PM,Disturbance - Verbal,No Report,,1210 S IH 35
190000030043,5/15/2019  10:59:42 PM,Investigation,No Report,"Gonzales, Gavin",1111 Avalon Ave
190000030044,5/15/2019  11:01:33 PM,Disturbance - Noise,Verbal Warning,"Williamson, Jamie",1101 E River Ridge Pkwy
190000030048,5/15/2019  11:23:27 PM,Suspicious Vehicle,No Report,"Gonzales, Gavin",2212 N IH 35
190000030049,5/15/2019  11:29:46 PM,Disturbance - Noise,Unfounded,"Williamson, Jamie",1900 Aquarena Springs Dr
190000030050,5/15/2019  11:33:22 PM,Theft,No Report,"Murphy, Logan",2300 S IH 35
190000030052,5/15/2019  11:41:40 PM,Disturbance - Noise,Citation Issued,"Alvarado, Manuel",1350 N LBJ Dr
190000030053,5/15/2019  11:41:48 PM,Attempt to Locate,Unfounded,,199 NB
190000030054,5/15/2019  11:48:20 PM,Disturbance - Noise,Verbal Warning,"Williamson, Jamie",201 Telluride St
190000030056,5/15/2019  11:51:23 PM,Mental Health Invest,No Report,"Morenz, Darby",705 River Rd
190000030057,5/15/2019  11:59:48 PM,Information,No Report,,900 Peques St
190000030059,5/16/2019  12:02:13 AM,Welfare Concern,No Report,"Anderson, Dillan",1502 S IH 35
190000030064,5/16/2019  12:26:02 AM,Disturbance - Verbal,No Report,"McGee, Miranda",650 River Rd
190000030065,5/16/2019  12:29:00 AM,Disturbance - Noise,Verbal Warning,"Williamson, Jamie",1655 Mill St
190000030067,5/16/2019  12:37:28 AM,Welfare Concern,Arrest,"Murphy, Logan",4300blk S IH 35
190000030068,5/16/2019  12:42:45 AM,Welfare Concern,No Report,"Alvarado, Manuel",S Guadalupe St/W MLK Dr
190000030072,5/16/2019  1:13:36 AM,Foot Patrol,No Report,"McGee, Miranda",N LBJ Dr/E Hopkins St
190000030073,5/16/2019  1:17:28 AM,Barking Dog,Unfounded,"Verver, Elias",124 Mary Max Cir
190000030075,5/16/2019  1:19:50 AM,Suspicious Vehicle,No Report,"Blackwood, Kevin",4015 S IH 35
190000030076,5/16/2019  1:20:35 AM,Public Assist,No Report,"Williamson, Jamie",1101 E River Ridge Pkwy
190000030077,5/16/2019  1:20:49 AM,Suspicious Vehicle,No Report,"Williamson, Jamie",555 Cheatham St
190000030078,5/16/2019  1:31:12 AM,Suspicious Vehicle,No Report,"Blackwood, Kevin",3939 S IH 35
190000030079,5/16/2019  1:33:59 AM,Suspicious Vehicle,No Report,"Blackwood, Kevin",3941 S IH 35
190000030080,5/16/2019  1:43:03 AM,Close Patrol,No Report,"Blackwood, Kevin",690 Centerpoint Rd
190000030081,5/16/2019  1:47:14 AM,Public Assist,No Report,"Verver, Elias",1301 Wonder World Dr
190000030083,5/16/2019  1:53:25 AM,Foot Patrol,No Report,"Murphy, Logan",W San Antonio St/Guadalupe St
190000030084,5/16/2019  2:02:25 AM,Close Patrol,No Report,"Gonzales, Gavin",1111 Avalon Ave
190000030085,5/16/2019  2:02:40 AM,Flagged Down,No Report,"Anderson, Dillan",W San Antonio St/Guadalupe St
190000030086,5/16/2019  2:04:03 AM,Close Patrol,No Report,"Blackwood, Kevin",102 Wonder World Dr
190000030087,5/16/2019  2:14:06 AM,Close Patrol,No Report,"Gonzales, Gavin",1404 Clarewood Dr
190000030089,5/16/2019  2:29:16 AM,Suspicious Vehicle,No Report,"Williamson, Jamie",315 Reynolds St
190000030090,5/16/2019  2:31:32 AM,Public Intoxication,No Report,"Anderson, Dillan",300 S LBJ Dr
190000030091,5/16/2019  2:32:05 AM,Public Intoxication,Arrest,"Williamson, Jamie",301 E Hopkins St
190000030094,5/16/2019  3:22:01 AM,Accident - Hit and Run,Citation Issued,"Williamson, Jamie",1004 Hwy 123
190000030103,5/16/2019  6:50:16 AM,Attempt to Locate,Unfounded,,198 NB
190000030104,5/16/2019  7:07:23 AM,Flagged Down,No Report,"Murphy, Logan",641 E Hopkins St
190000030106,5/16/2019  7:11:47 AM,Directed/Area Enforcement,No Report,"Saavedra, Tim",1805 Peter Garza St
190000030107,5/16/2019  7:19:25 AM,Directed/Area Enforcement,No Report,"Taylor, Michael",2951 Blanco Vista Blvd
190000030110,5/16/2019  7:25:08 AM,Directed/Area Enforcement,No Report,"Harrison, Todd",1300 Girard Ave
190000030113,5/16/2019  7:30:29 AM,Fraud,Ignore,,10616 Mellow Meadows
190000030114,5/16/2019  7:31:02 AM,Directed/Area Enforcement,No Report,"Ellingson, Brian",1437 Post Rd
190000030123,5/16/2019  8:02:52 AM,Suspicious Vehicle,No Report,"Dehkordi, John",1661 Valencia Way
190000030124,5/16/2019  8:08:32 AM,Suspicious Person,No Report,"Taylor, Michael",1654 Post Rd
190000030126,5/16/2019  8:26:07 AM,Accident - Minor,Blue Form Issue,"Taylor, Michael",117 Seguin St
190000030129,5/16/2019  8:57:11 AM,Welfare Concern,Report,"Taylor, Michael",1980 Aquarena Springs Dr
190000030132,5/16/2019  9:07:14 AM,Public Assist,Blue Form Issue,"Dehkordi, John",2300 S IH 35
190000030135,5/16/2019  9:16:47 AM,Credit/Debit Abuse,No Report,,2300 S IH 35
190000030139,5/16/2019  9:49:36 AM,Harassment,Refer To COPR,,204 Third St
190000030141,5/16/2019  9:55:29 AM,Suspicious Vehicle,Arrest,"Bishop, Michael",1200blk W San Antonio St
190000030142,5/16/2019  9:59:15 AM,Disturbance - Verbal,Arrest,"Ellingson, Brian",2913 Hunter Rd
190000030143,5/16/2019  10:04:55 AM,Accident - Minor,Blue Form Issue,"Castillo, Daniel",Charles Austin Dr/Aquarena Springs Dr
190000030144,5/16/2019  10:05:03 AM,Disturbance - Verbal,No Report,,401 N Fredericksburg St
190000030145,5/16/2019  10:09:11 AM,Threat,No Report,"Allen, Ashley",401 N Fredericksburg St
190000030149,5/16/2019  10:45:32 AM,Assault,Report,"Wooten, Christopher",301 Foxtail Run
190000030159,5/16/2019  12:04:30 PM,Wanted Person,Cancelled,"Allen, Ashley",2301 N IH 35
190000030163,5/16/2019  12:24:07 PM,Unsecured/Open Building,No Report,"Dehkordi, John",220 Jumping Laurel St
190000030164,5/16/2019  12:28:19 PM,Supplement,No Report,,4709 El Derado Dr
190000030166,5/16/2019  12:56:22 PM,Attempt to Locate,No Report,,206 NB
190000030167,5/16/2019  1:08:02 PM,Accident - Minor,No Report,"Dehkordi, John",600BLK E Hopkins St
190000030168,5/16/2019  1:09:50 PM,Disturbance - Verbal,No Report,"Dehkordi, John",1608 S IH 35
190000030169,5/16/2019  1:09:58 PM,Assist EMS,No Report,"Colburn, Billy",E Hopkins St/N C M Allen Pkwy
190000030171,5/16/2019  1:22:49 PM,Burglary - Vehicle,Refer To COPR,"Allen, Ashley",900 Bugg Ln
190000030173,5/16/2019  1:28:53 PM,Suicidal Person,No Report,"Taylor, Michael",400 Linda Dr
190000030176,5/16/2019  1:34:51 PM,Disturbance - Verbal,No Report,"Nevarez, Phillip",1301 Hwy 123
190000030178,5/16/2019  1:42:54 PM,Suicidal Person,No Report,,400 Linda Dr
190000030183,5/16/2019  2:16:35 PM,Theft,No Report,"Beller, Paul",2300 S IH 35
190000030186,5/16/2019  2:27:47 PM,Accident - Minor,Report,"Saavedra, Tim",104 N IH 35
190000030187,5/16/2019  2:40:10 PM,Sexual Assault - Child,Report,"Castillo, DJ",500blk Linda Dr
190000030188,5/16/2019  2:40:44 PM,Theft,Citation Issued,"Allen, Ashley",1015 Hwy 80
190000030190,5/16/2019  2:56:22 PM,Mental Health Invest,No Report,"Sheridan, Grant",300 S Stagecoach Trl
190000030192,5/16/2019  2:56:38 PM,Assist EMS,Report,"Taylor, Michael",1655 Mill St
190000030193,5/16/2019  3:11:59 PM,Fraud,No Report,"Dehkordi, John",2300 S IH 35
190000030197,5/16/2019  4:01:29 PM,Attempt to Locate,No Report,,Ranch Road 12/Old Ranch Road 12
190000030198,5/16/2019  4:04:38 PM,Alcohol Violation,Citation Issued,"Stapp, Cole",600 Cape Rd
190000030200,5/16/2019  4:25:43 PM,Investigation,No Report,"Blackwood, Kevin",1303 Uhland Rd
190000030201,5/16/2019  4:28:25 PM,Attempt to Locate,Unfounded,"Morenz, Darby",210 SB
190000030202,5/16/2019  4:47:39 PM,Public Assist,No Report,"Blackwood, Kevin",2300 S IH 35
190000030203,5/16/2019  4:49:16 PM,Welfare Concern,No Report,"Osborne, Joseph",200 NB
190000030206,5/16/2019  4:59:58 PM,Harassment,No Report,"Beller, Paul",2300 S IH 35
190000030211,5/16/2019  5:21:04 PM,Loose Livestock,No Report,"Morenz, Darby",3200blk N IH 35
190000030213,5/16/2019  5:27:42 PM,Supplement,No Report,,Seton Hays
190000030215,5/16/2019  5:32:36 PM,Suspicious Vehicle,Red Tagged,"Osborne, Joseph",Centerpoint/Split Rock
190000030217,5/16/2019  5:50:59 PM,Accident - Hit and Run,Report,"Tennant, Casey",Thorpe Ln/E Hopkins St
190000030216,5/16/2019  5:51:14 PM,Suspicious Vehicle,No Report,"Blackwood, Kevin",4020 Monterrey Oak
190000030218,5/16/2019  6:00:35 PM,Suspicious Vehicle,No Report,"McGee, Miranda",1015 Hwy 80
190000030221,5/16/2019  6:20:39 PM,Fraud,Report,"Nevarez, Phillip",701 Snyder Hill Dr
190000030222,5/16/2019  6:25:57 PM,Disturbance - Verbal,No Report,"Morenz, Darby",1350 Sadler Dr
190000030223,5/16/2019  6:28:30 PM,Accident - Hit and Run,Blue Form Issue,"McGee, Miranda",135 Long St
190000030225,5/16/2019  6:42:35 PM,Assist Outside Agency,No Report,,600blk N Lbj Dr
190000030227,5/16/2019  7:09:40 PM,Trespassing/Unwanted,No Report,"Wooten, Christopher",2550 Hunter Rd
190000030228,5/16/2019  7:14:43 PM,Suspicious Person,No Report,"Osborne, Joseph",2300 S IH 35
190000030230,5/16/2019  7:23:56 PM,Assist Fire Department,No Report,"Blackwood, Kevin",199 NB
190000030231,5/16/2019  7:25:55 PM,Accident - Minor,No Report,"Morenz, Darby",204 SB
190000030237,5/16/2019  7:37:05 PM,Accident - Minor,Blue Form Issue,"Tennant, Casey",204 SB
190000030239,5/16/2019  7:46:46 PM,Unexploded Ordinance,No Report,"Anderson, Dillan",1409 N Bishop St
190000030244,5/16/2019  7:59:33 PM,Domestic Dist General,Cancelled,"Tennant, Casey",Craddock Ave/LBJ Cv
190000030248,5/16/2019  8:02:52 PM,Public Assist,No Report,"Gonzales, Gavin",2300 S IH 35
190000030252,5/16/2019  8:29:52 PM,Accident - Minor,Blue Form Issue,"Morenz, Darby",1330blk Aquarena Springs Dr
190000030254,5/16/2019  8:35:26 PM,Accident - Minor,Ignore,"Colburn, Billy",1330 Aquarena Springs Dr
190000030256,5/16/2019  8:51:34 PM,Public Intoxication,No Report,"Anderson, Dillan",1214 S IH 35
190000030258,5/16/2019  9:05:23 PM,Foot Patrol,No Report,"Tennant, Casey",120 E San Antonio St
190000030262,5/16/2019  9:18:30 PM,Suspicious Circumstances,Cancelled,"Anderson, Dillan",512 Craddock Ave
190000030264,5/16/2019  9:22:14 PM,Assist Outside Agency,Report,"Tennant, Casey",900 Peques St
190000030271,5/16/2019  9:32:36 PM,Suspicious Person,Unfounded,"Williamson, Jamie",1701 Mill St
190000030276,5/16/2019  9:47:01 PM,Suspicious Person,Verbal Warning,"Murphy, Logan",714 E Hopkins St
190000030280,5/16/2019  10:07:56 PM,Attempt to Locate,Unfounded,"Murphy, Logan",198 NB
190000030281,5/16/2019  10:08:17 PM,Animal Call,No Report,"McGee, Miranda",River Rd/Bugg Ln
