Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
160000040670,Wed Jun 08 12:29:42 CDT 2016,Accident - Hit and Run,Blue Form Issue,"Easterly, Evan",1050 McKinley Place Dr
160000040688,Wed Jun 08 13:33:52 CDT 2016,Accident - Major/Injury,Report,"Easterly, Evan",Knox St/Guadalupe St
160000040722,Wed Jun 08 16:01:33 CDT 2016,Theft,Citation Issued,"Elrod, Candace",641 E Hopkins St
160000040732,Wed Jun 08 17:00:16 CDT 2016,Accident - Unknown,Report,"Sarver, Stephen",Wonder World Dr/Hwy 123
160000040733,Wed Jun 08 17:05:57 CDT 2016,Accident - Minor,Blue Form Issue,,4015 S IH 35
160000040737,Wed Jun 08 17:22:17 CDT 2016,Accident - Hit and Run,Blue Form Issue,"Sarver, Stephen",105 Wonder World Dr
160000040746,Wed Jun 08 18:03:55 CDT 2016,Accident - Minor,Blue Form Issue,"Fischer, Vincent",909 Hwy 80
160000040752,Wed Jun 08 18:30:18 CDT 2016,Theft,Citation Issued,"Fischer, Vincent",1015 Hwy 80
160000040756,Wed Jun 08 18:53:27 CDT 2016,Accident - Minor,Report,"Beller, Paul",De Zavala Dr/Hwy 123
160000040763,Wed Jun 08 19:23:43 CDT 2016,Theft,Report,"Sarver, Stephen",3939 S IH 35
160000040770,Wed Jun 08 19:57:49 CDT 2016,Assault,Arrest,"Sarver, Stephen",1629 Post Rd
160000040774,Wed Jun 08 20:10:20 CDT 2016,Viol City Ordinance,Verbal Warning,"Cyrus, Lance",1703 N IH 35
160000040789,Wed Jun 08 21:29:28 CDT 2016,Runaway,Report,"Fischer, Vincent",755 River Rd
160000040800,Wed Jun 08 22:10:56 CDT 2016,Accident - Minor,Report,"Sparenberg, Andrew",100 N Guadalupe St
160000040801,Wed Jun 08 22:14:47 CDT 2016,Disturbance - Noise,Verbal Warning,"Sarver, Stephen",512 Craddock Ave
160000040810,Wed Jun 08 23:01:07 CDT 2016,Assault,Report,"Cyrus, Lance",1101 Conway Dr
160000040836,Thu Jun 09 01:16:23 CDT 2016,Accident - Major/Injury,Report,"Wooten, Christopher",200 Sb35 IH
160000040838,Thu Jun 09 01:40:36 CDT 2016,Burglary - Habitation,Report,"Cyrus, Lance",1610 N Ih 35
160000040845,Thu Jun 09 02:39:24 CDT 2016,Assault,Report,"Cyrus, Lance",1601 N Ih 35
160000040846,Thu Jun 09 02:48:51 CDT 2016,Assault,Report,"Wooten, Christopher",2913 Hunter Rd
160000040847,Thu Jun 09 02:49:05 CDT 2016,Accident - Minor,Blue Form Issue,"Sarver, Stephen",200 W Access Rd
160000040848,Thu Jun 09 03:02:29 CDT 2016,Investigation,Ref oth Agncy,,500blk Uhland Rd
160000040900,Thu Jun 09 10:40:24 CDT 2016,Accident - Minor,Blue Form Issue,"Easterly, Evan",1303 S Ih 35
160000040905,Thu Jun 09 11:12:30 CDT 2016,Investigation,Citation Issued,"Raven, Scott",100 McCoy Dr
160000040915,Thu Jun 09 12:07:09 CDT 2016,Theft,Refer To COPR,"Elrod, Candace",1611 N IH 35
160000040918,Thu Jun 09 12:43:45 CDT 2016,Viol City Ordinance,Citation Issued,"Roberts, Chad",Hwy 21/Hwy 80
160000040923,Thu Jun 09 13:12:12 CDT 2016,Accident - Major/Injury,Report,"Scott, Charles",W Hutchison St/Blanco St
160000040929,Thu Jun 09 13:41:30 CDT 2016,Theft,Report,"Stephens, Paul",3939 S IH 35
160000040937,Thu Jun 09 14:08:18 CDT 2016,Accident - Minor,Blue Form Issue,"Scott, Charles",W Hopkins St/Feltner Alley
160000040944,Thu Jun 09 14:45:39 CDT 2016,Theft,Citation Issued,"Easterly, Evan",800 Barnes Dr
160000040950,Thu Jun 09 15:25:27 CDT 2016,Attempt to Locate,Citation Issued,"Elrod, Candace",199 Nb35 IH
160000040954,Thu Jun 09 15:54:57 CDT 2016,Accident - Minor,Blue Form Issue,"Easterly, Evan",927 Hwy 80
160000040956,Thu Jun 09 16:08:14 CDT 2016,Accident - Minor,Blue Form Issue,"Fischer, Vincent",937 Hwy 80
160000040958,Thu Jun 09 16:15:00 CDT 2016,Animal Call,Ref oth Agncy,,600 Cape Rd
160000040959,Thu Jun 09 16:27:27 CDT 2016,Accident - Minor,Blue Form Issue,,S Guadalupe St/W MLK Dr
160000040961,Thu Jun 09 16:35:50 CDT 2016,Public Assist,Ref oth Agncy,,2024 N Old Bastrop
160000040964,Thu Jun 09 16:57:55 CDT 2016,Viol City Ordinance,Citation Issued,"Raven, Scott",Hwy 21/Hwy 80
160000040969,Thu Jun 09 17:19:39 CDT 2016,Property - Lost/Found/Imp,Report,"Scott, Charles",1610 Ramona Cir
160000040972,Thu Jun 09 17:27:42 CDT 2016,Theft,Citation Issued,"Fischer, Vincent",641 E Hopkins St
160000040979,Thu Jun 09 17:57:22 CDT 2016,Accident - Minor,Report,"Beller, Paul",811 S Guadalupe St
160000040987,Thu Jun 09 18:09:27 CDT 2016,Accident - Minor,Blue Form Issue,"Raven, Kassondra",1429 N IH 35
160000041002,Thu Jun 09 20:18:29 CDT 2016,Harassment,Report,"Fischer, Vincent",2300 S IH 35
160000041013,Thu Jun 09 20:49:01 CDT 2016,Suspicious Vehicle,Arrest,"Putnam, Justin",1015 Hwy 80
160000041029,Thu Jun 09 21:39:36 CDT 2016,Assault,Citation Issued,"Sarver, Stephen",1415 Craddock Ave
160000041030,Thu Jun 09 21:40:30 CDT 2016,Accident - Minor,Blue Form Issue,"Aubry, Patrick",210 Sb35 IH
160000041039,Thu Jun 09 22:19:33 CDT 2016,Threat,Report,"Putnam, Justin",1655 Mill St
160000041046,Thu Jun 09 22:33:21 CDT 2016,Disturbance - Noise,Verbal Warning,"Sarver, Stephen",1818 Old Ranch Road 12
160000041054,Thu Jun 09 23:09:27 CDT 2016,Accident - Major/Injury,Accident Report,"Wooten, Christopher",Redwood Rd/Hwy 123
160000041059,Thu Jun 09 23:37:18 CDT 2016,Burglary - Habitation,Report,"Sarver, Stephen",401 N Comanche St
160000041060,Thu Jun 09 23:39:16 CDT 2016,Disturbance - Noise,Verbal Warning,"Putnam, Justin",1980 Aquarena Springs Dr
160000041067,Fri Jun 10 00:15:22 CDT 2016,Alcohol Violation,Citation Issued,"Allen, Ashley",120 E San Antonio St
160000041068,Fri Jun 10 00:15:43 CDT 2016,Welfare Concern,Ref oth Agncy,,505 Quail Run
160000041073,Fri Jun 10 00:35:39 CDT 2016,Disturbance - Noise,Verbal Warning,"Putnam, Justin",109 West Ave
160000041077,Fri Jun 10 00:55:34 CDT 2016,Viol City Ordinance,Verbal Warning,"Sparenberg, Andrew",205 S C M Allen Pkwy
160000041079,Fri Jun 10 01:05:15 CDT 2016,Suspicious Person,Verbal Warning,"Putnam, Justin",2050 S Ih 35
160000041080,Fri Jun 10 01:05:41 CDT 2016,Assault,Report,"Duckworth, Daniel",1203 Haynes St
160000041081,Fri Jun 10 01:08:42 CDT 2016,Trespassing/Unwanted,Warning,"Sparenberg, Andrew",1113 N IH 35
160000041100,Fri Jun 10 04:02:34 CDT 2016,Disturbance - Phys/Fight,Citation Issued,"Wooten, Christopher",1415 Craddock Ave
160000041102,Fri Jun 10 05:08:34 CDT 2016,Disturbance - Noise,Verbal Warning,"Putnam, Justin",518 Linda Dr
160000041110,Fri Jun 10 07:27:26 CDT 2016,Accident - Major/Injury,Report,"Slaughter, Dustin",1805 N Ih 35
160000041124,Fri Jun 10 08:55:11 CDT 2016,Vehicle Theft,Report,"Sembera, Jeremy",109 West Ave
160000041126,Fri Jun 10 09:13:19 CDT 2016,Theft,Report,"Ames, Garner",914 Field St
160000041167,Fri Jun 10 13:02:21 CDT 2016,Accident - Hit and Run,Report,"Sembera, Jeremy",304 Linda Dr
160000041174,Fri Jun 10 13:26:57 CDT 2016,Trespassing/Unwanted,Report,"Ames, Garner",714 Peques St
160000041177,Fri Jun 10 13:45:46 CDT 2016,Public Assist,Blue Form Issue,"Stephens, Paul",4007 S IH 35
160000041179,Fri Jun 10 14:09:16 CDT 2016,Theft,Report,"Harrison, Todd",1015 Hwy 80
160000041180,Fri Jun 10 14:15:33 CDT 2016,Harassment,Report,"Ames, Garner",625 E Hopkins St
160000041184,Fri Jun 10 14:26:19 CDT 2016,Theft,Report,"Contreras, Ysidro",700 Barnes Dr
160000041187,Fri Jun 10 14:43:20 CDT 2016,Discharged Firearm,Report,"Contreras, Ysidro",1900 Aquarena Springs Dr
160000041195,Fri Jun 10 15:36:25 CDT 2016,Accident - Minor,Report,"Sembera, Jeremy",117 Meiners St
160000041196,Fri Jun 10 15:55:33 CDT 2016,Accident - Minor,Blue Form Issue,"Slaughter, Dustin",2211 S Ih 35
160000041199,Fri Jun 10 16:15:20 CDT 2016,Viol City Ordinance,Verbal Warning,"Slaughter, Dustin",2211 S Ih 35
160000041204,Fri Jun 10 16:39:00 CDT 2016,Vehicle Theft,Report,"Osborne, Joseph",250 S Stagecoach Trl
160000041210,Fri Jun 10 16:55:56 CDT 2016,Accident - Minor,Blue Form Issue,"Duckworth, Daniel",E Access Rd/Hwy 80
160000041211,Fri Jun 10 17:12:42 CDT 2016,Trespassing/Unwanted,Verbal Warning,"Putnam, Justin",1441 Leah Ave
160000041212,Fri Jun 10 17:13:06 CDT 2016,Accident - Minor,Blue Form Issue,"McGee, Miranda",206 Nb35 Ih
160000041229,Fri Jun 10 18:25:37 CDT 2016,Disturbance - Phys/Fight,Report,"Tureaud, Benjamin",1201 Thorpe Ln
160000041232,Fri Jun 10 18:33:38 CDT 2016,Burglary - Habitation,Report,"Fischer, Vincent",1650 River Rd
160000041245,Fri Jun 10 20:16:27 CDT 2016,Disturbance - Phys/Fight,Detention Juv,"McGee, Miranda",1350 Leah Ave
160000041252,Fri Jun 10 20:29:00 CDT 2016,Disturbance - Phys/Fight,Arrest,"Tureaud, Benjamin",811 S Guadalupe St
160000041253,Fri Jun 10 20:37:14 CDT 2016,Mental Health Invest,Report,"Sarver, Stephen",1301 Wonder World Dr
160000041256,Fri Jun 10 20:56:28 CDT 2016,Theft,Arrest,"McGee, Miranda",1015 Hwy 80
160000041272,Fri Jun 10 21:56:37 CDT 2016,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",1415 Craddock Ave
160000041294,Fri Jun 10 23:56:15 CDT 2016,Disturbance - Noise,Verbal Warning,"Allen, Ashley",1112 Sycamore St
160000041310,Sat Jun 11 01:30:43 CDT 2016,Suspicious Person,Arrest,"Almendarez, Ramiro",133 W San Antonio St
160000041315,Sat Jun 11 01:49:55 CDT 2016,Disturbance - Phys/Fight,Report,"Almendarez, Ramiro",126 S Guadalupe St
160000041317,Sat Jun 11 02:19:24 CDT 2016,Disturbance - Phys/Fight,Citation Issued,"Almendarez, Ramiro",165 S Guadalupe Stj
160000041320,Sat Jun 11 02:33:07 CDT 2016,Pedestrian Stop,Verbal Warning,"Allen, Ashley",E Hopkins St/N C M Allen Pkwy
160000041328,Sat Jun 11 03:15:49 CDT 2016,Curfew Violation,Citation Issued,"Osborne, Joseph",1040 Hwy 123
160000041344,Sat Jun 11 05:40:09 CDT 2016,Pedestrian Stop,Verbal Warning,"Allen, Ashley",910 N IH 35
160000041346,Sat Jun 11 06:13:09 CDT 2016,Unconscious/Fainting,Patient Trans,"Conger, Cole",1401 Wonder World Dr
160000041350,Sat Jun 11 07:04:01 CDT 2016,Disturbance - Phys/Fight,Multiple Arrest,"Sembera, Jeremy",503 Uhland Rd
160000041352,Sat Jun 11 07:32:40 CDT 2016,Suspicious Person,Warning,"Contreras, Ysidro",1302 W Hopkins St
160000041358,Sat Jun 11 08:45:01 CDT 2016,Mental Health Invest,Report,"Tureaud, Benjamin",1301 Wonder World Dr
160000041363,Sat Jun 11 10:07:28 CDT 2016,Accident - Minor,Report,"Sembera, Jeremy",900blk Bugg Ln
160000041366,Sat Jun 11 10:31:21 CDT 2016,Sexual Assault,Report,"Sembera, Jeremy",1800 Blk N IH 35
160000041382,Sat Jun 11 12:20:48 CDT 2016,Theft,Citation Issued,"Harrison, Todd",1015 Hwy 80
160000041384,Sat Jun 11 12:47:57 CDT 2016,Accident - Minor,Report,"Sembera, Jeremy",W Access Rd/Aquarena Springs Dr
160000041395,Sat Jun 11 13:44:29 CDT 2016,Accident - Minor,Report,"Saavedra, Jesse",4015 S Ih 35
160000041397,Sat Jun 11 13:55:18 CDT 2016,Theft,Arrest,"Saavedra, Jesse",3943 S Ih 35
160000041399,Sat Jun 11 14:12:28 CDT 2016,Viol City Ordinance,Verbal Warning,"Grice, Rusty",1103 Hwy 80
160000041400,Sat Jun 11 14:14:25 CDT 2016,Alcohol Violation,Citation Issued,"Raven, Scott",170 Charles Austin Dr
160000041401,Sat Jun 11 14:17:09 CDT 2016,Accident - Minor,Blue Form Issue,"Slaughter, Dustin",1001 E McCarty Ln
160000041406,Sat Jun 11 14:36:24 CDT 2016,Viol City Ordinance,Report,"Colburn, Billy",555 Cheatham St
160000041411,Sat Jun 11 15:00:31 CDT 2016,Alcohol Violation,Verbal Warning,"Roberts, Nelson",600 Cape Rd
160000041412,Sat Jun 11 15:04:03 CDT 2016,Theft,Citation Issued,"Harrison, Todd",1015 Hwy 80
160000041416,Sat Jun 11 15:19:31 CDT 2016,Accident - Minor,Blue Form Issue,,600 Wonder World Dr
160000041421,Sat Jun 11 15:45:59 CDT 2016,Trespassing/Unwanted,Citation Issued,"Raven, Scott",E Hopkins St/RR Tracks (San Marcos River
160000041423,Sat Jun 11 16:01:18 CDT 2016,Disturbance - Verbal,Warning,"Contreras, Ysidro",701 E Hopkins St
160000041424,Sat Jun 11 16:06:39 CDT 2016,Accident - Minor,Blue Form Issue,"Contreras, Ysidro",1640 Aquarena Springs Dr
160000041425,Sat Jun 11 16:08:57 CDT 2016,Theft,Refer To COPR,"Putnam, Justin",3939 S IH 35
160000041429,Sat Jun 11 16:16:28 CDT 2016,Pedestrian Stop,Citation Issued,"Roberts, Nelson",555 Cheatham St
160000041433,Sat Jun 11 16:56:31 CDT 2016,Alcohol Violation,Verbal Warning,"Locke, Loy",555 Cheatham St
160000041436,Sat Jun 11 17:14:28 CDT 2016,Theft,Refer To COPR,"Putnam, Justin",3939 S IH 35
160000041446,Sat Jun 11 17:42:46 CDT 2016,Accident - Major/Injury,Arrest,"McGee, Miranda",Aquarena Springs Dr/West Ave
160000041448,Sat Jun 11 17:45:26 CDT 2016,Viol City Ordinance,Verbal Warning,"Ladd, Clint",555 Cheatham St
160000041450,Sat Jun 11 17:48:19 CDT 2016,Accident - Minor,Blue Form Issue,"Putnam, Justin",3939 S IH 35
160000041454,Sat Jun 11 18:08:29 CDT 2016,Public Intoxication,Arrest,"Raven, Scott",170 Charles Austin Dr
160000041460,Sat Jun 11 18:33:29 CDT 2016,Public Intoxication,Citation Issued,"Colburn, Billy",170 Charles Austin Dr
160000041462,Sat Jun 11 18:39:14 CDT 2016,Attempt to Locate,Ref oth Agncy,,206 Nb35 Ih
160000041503,Sat Jun 11 20:55:50 CDT 2016,Sexual Assault,Report,"Allen, Ashley",100 Blk Coers Dr
160000041512,Sat Jun 11 21:18:30 CDT 2016,Accident - Minor,Blue Form Issue,"Duckworth, Daniel",San Antonio St/Guadalupe St
160000041529,Sat Jun 11 22:28:18 CDT 2016,Disturbance - Phys/Fight,Arrest,"Cyrus, Lance",1400 Clarewood Dr
160000041532,Sat Jun 11 22:30:36 CDT 2016,Accident - Hit and Run,Blue Form Issue,"Duckworth, Daniel",1701 Mill St
160000041535,Sat Jun 11 22:41:37 CDT 2016,Theft,Report,"Tureaud, Benjamin",1400 S IH 35
160000041541,Sat Jun 11 22:51:55 CDT 2016,Disturbance - Noise,Verbal Warning,"Tureaud, Benjamin",1975 Aquarena Springs Dr
160000041550,Sat Jun 11 23:23:28 CDT 2016,Criminal Mischief,Refer To COPR,"Seals, Bradley",2917 Hunter Rd
160000041559,Sat Jun 11 23:53:15 CDT 2016,Pedestrian Stop,Verbal Warning,"Kennedy, Kye",100blk N Lbj Dr
160000041562,Sun Jun 12 00:10:22 CDT 2016,Trespassing/Unwanted,Arrest,"Osborne, Joseph",1360 Thorpe Ln
160000041564,Sun Jun 12 00:16:48 CDT 2016,Attempt to Locate,Report,"Putnam, Justin",1303 S Ih 35
160000041585,Sun Jun 12 01:29:26 CDT 2016,Disturbance - Phys/Fight,Report,"Tureaud, Benjamin",1414 River Rd
160000041588,Sun Jun 12 01:41:30 CDT 2016,Burglary - Building,Report,"Cyrus, Lance",201 Moore St
160000041589,Sun Jun 12 01:42:00 CDT 2016,Disturbance - Phys/Fight,Arrest,"McGee, Miranda",126 S Guadalupe St
160000041598,Sun Jun 12 02:33:09 CDT 2016,Burglary - Coin-Op Mach,Report,"Tureaud, Benjamin",102 Knox
160000041600,Sun Jun 12 02:35:11 CDT 2016,Disturbance - Verbal,Arrest,"Almendarez, Ramiro",111 E San Antonio St
160000041605,Sun Jun 12 02:50:20 CDT 2016,Disturbance - Noise,Verbal Warning,"Cyrus, Lance",805 Bracewood Cir
160000041606,Sun Jun 12 02:53:54 CDT 2016,Accident - Minor,Ref oth Agncy,"Royal, GeCorrie",821 Aquarena Springs Dr
160000041615,Sun Jun 12 03:33:33 CDT 2016,Disturbance - Noise,Verbal Warning,"Saavedra, Tim",210 Losoya Dr
160000041619,Sun Jun 12 04:20:16 CDT 2016,Death Investigation,Report,"Allen, Ashley",1354 Thorpe Ln
160000041624,Sun Jun 12 05:28:07 CDT 2016,Disturbance - Noise,Verbal Warning,"Contreras, Ysidro",401 N Fredericksburg St
160000041628,Sun Jun 12 05:57:59 CDT 2016,Accident - Minor,Report,"Harrison, Todd",2301 N IH 35
160000041631,Sun Jun 12 07:17:40 CDT 2016,Accident - Minor,Accident Report,"Contreras, Ysidro",N Bishop St/Craddock Ave
160000041645,Sun Jun 12 09:54:40 CDT 2016,Animal Call,Ref oth Agncy,,930 N IH 35
160000041655,Sun Jun 12 10:58:23 CDT 2016,Burglary - Vehicle,Refer To COPR,"Harrison, Todd",1611 N IH 35
160000041681,Sun Jun 12 13:35:06 CDT 2016,Theft,Citation Issued,"Sembera, Jeremy",1015 Hwy 80
160000041682,Sun Jun 12 13:43:55 CDT 2016,Accident - Minor,Report,"Contreras, Ysidro",710 E Hopkins St
160000041690,Sun Jun 12 14:30:05 CDT 2016,Disturbance - Phys/Fight,Report,"Slaughter, Dustin",1105 San Marcos Pkwy
160000041691,Sun Jun 12 14:33:31 CDT 2016,Accident - Minor,Blue Form Issue,"Slaughter, Dustin",102 N IH 35
160000041698,Sun Jun 12 15:06:40 CDT 2016,Accident - Unknown,Blue Form Issue,"Grice, Rusty",204a Sb35 IH
160000041701,Sun Jun 12 15:12:15 CDT 2016,Theft,Refer To COPR,"Duckworth, Daniel",1005 N IH 35
160000041702,Sun Jun 12 15:12:35 CDT 2016,Assault - Aggravated,Arrest,"Contreras, Ysidro",701 S Lbj Dr
160000041708,Sun Jun 12 15:38:16 CDT 2016,Alcohol Violation,Citation Issued,"Locke, Loy",555 Cheatham St
160000041710,Sun Jun 12 15:55:10 CDT 2016,Theft,Arrest,"Putnam, Justin",1050 McKinley Place Dr
160000041713,Sun Jun 12 16:17:18 CDT 2016,Accident - Unknown,Report,"Tureaud, Benjamin",202 Nb35 IH
160000041714,Sun Jun 12 16:32:53 CDT 2016,Alcohol Violation,Verbal Warning,"Locke, Loy",170 Charles Austin Dr
160000041723,Sun Jun 12 17:03:57 CDT 2016,Theft,Refer To COPR,"Tureaud, Benjamin",1203 Uhland Rd
160000041725,Sun Jun 12 17:14:51 CDT 2016,Theft,Arrest,"McGee, Miranda",800 Barnes Dr
160000041729,Sun Jun 12 17:45:01 CDT 2016,Burglary - Habitation,Info. Report,"Tureaud, Benjamin",1101 E River Ridge Pkwy
160000041733,Sun Jun 12 17:55:41 CDT 2016,Narcotics/Information,Verbal Warning,"Locke, Loy",170 Charles Austin Dr
160000041740,Sun Jun 12 18:17:13 CDT 2016,Assault,Detention Juv,"Tureaud, Benjamin",120 Bert Brown Rd
160000041745,Sun Jun 12 18:50:38 CDT 2016,Indecent Exposure,Report,"Putnam, Justin",410 S Lbj Dr
160000041773,Sun Jun 12 21:24:16 CDT 2016,Disturbance - Noise,Verbal Warning,"McGee, Miranda",512 Craddock Ave
160000041789,Sun Jun 12 22:33:15 CDT 2016,Disturbance - Noise,Verbal Warning,"McGee, Miranda",512 Craddock Ave
160000041791,Sun Jun 12 22:37:42 CDT 2016,Attempt to Locate,Ref oth Agncy,"Allen, Ashley",206 Nb35 Ih
160000041794,Sun Jun 12 22:49:12 CDT 2016,Assault,Multiple Arrest,"Tureaud, Benjamin",817 N IH 35
160000041805,Mon Jun 13 00:19:54 CDT 2016,Attempt to Locate,Ref oth Agncy,,W Wonder World Dr/Old Ranch Road 12
160000041832,Mon Jun 13 03:55:11 CDT 2016,Investigation,Verbal Warning,"Sarver, Stephen",811 S Guadalupe St
160000041848,Mon Jun 13 07:51:51 CDT 2016,Accident - Hit and Run,Blue Form Issue,"Ames, Garner",206 Nb35 Ih
160000041853,Mon Jun 13 08:47:15 CDT 2016,Theft,Report,"Guerra, Jesse III",1303 Uhland Rd
160000041858,Mon Jun 13 10:28:30 CDT 2016,Burglary - Vehicle,Refer To COPR,"Ames, Garner",1350 N LBJ Dr
160000041864,Mon Jun 13 11:12:35 CDT 2016,Accident - Minor,Report,"Guerra, Jesse III",930 N IH 35
160000041869,Mon Jun 13 11:41:20 CDT 2016,Theft,Report,"Verver, Elias",1811 Medical Pkwy
160000041879,Mon Jun 13 12:10:31 CDT 2016,Accident - Hit and Run,Blue Form Issue,,4015 S IH 35
160000041888,Mon Jun 13 13:04:58 CDT 2016,Theft,Citation Issued,"Beach, Brian",4331 S IH 35
160000041895,Mon Jun 13 13:46:47 CDT 2016,Accident - Minor,Report,"Prado, Richard",1000blk Wonder World Dr
160000041896,Mon Jun 13 13:49:05 CDT 2016,Theft,Report,"Ames, Garner",2661 N IH 35
160000041905,Mon Jun 13 14:28:30 CDT 2016,Investigation,Report,"Ladd, Clint",1450 River Rd
160000041911,Mon Jun 13 15:07:01 CDT 2016,Accident - Minor,Blue Form Issue,"Scott, Charles",Hunter Rd/McCarty Ln
160000041919,Mon Jun 13 16:21:43 CDT 2016,Disturbance - Noise,Verbal Warning,"Sarver, Stephen",2913 Hunter Rd
160000041922,Mon Jun 13 16:54:42 CDT 2016,Theft,Report,"Myers, Sam",641 E Hopkins St
160000041926,Mon Jun 13 17:24:36 CDT 2016,Fraud,Report,"Sarver, Stephen",2300 S IH 35
160000041928,Mon Jun 13 17:28:36 CDT 2016,Attempt to Locate,Ref oth Agncy,"Beller, Paul",Hwy 123/Old Bastrop Hwy
160000041932,Mon Jun 13 17:52:29 CDT 2016,Accident - Major/Injury,Blue Form Issue,"Beller, Paul",Uhland Rd/West Ave
160000041934,Mon Jun 13 18:01:23 CDT 2016,Forgery,Multiple Arrest,"Sarver, Stephen",209 N Ih 35
160000041935,Mon Jun 13 18:03:18 CDT 2016,Accident - Minor,Report,"Sarver, Stephen",2050 S Ih 35
160000041937,Mon Jun 13 18:18:53 CDT 2016,Public Assist,Ref oth Agncy,,1907 Mulberry Ct
160000041949,Mon Jun 13 19:34:06 CDT 2016,Accident - Minor,Report,"Beller, Paul",700 N LBJ Dr
160000041952,Mon Jun 13 19:58:49 CDT 2016,Attempt to Locate,Ref oth Agncy,,202 Sb35 IH
160000041953,Mon Jun 13 20:19:39 CDT 2016,Vehicle Theft,Arrest,"Seals, Bradley",1850 Aquarena Springs Dr
160000041955,Mon Jun 13 20:52:34 CDT 2016,Burglary - Habitation,Report,"Myers, Sam",906 N Lbj Dr
160000041962,Mon Jun 13 21:20:55 CDT 2016,Accident - Unknown,Report,"Raven, Kassondra",E Access Rd/Hwy 80
160000041965,Mon Jun 13 21:37:58 CDT 2016,Disturbance - Verbal,Ref oth Agncy,"Seals, Bradley",901 Hwy 80
160000041966,Mon Jun 13 21:55:34 CDT 2016,Accident - Minor,Citation Issued,"Bender, Joyce",1655 Mill St
160000041971,Mon Jun 13 22:07:31 CDT 2016,Assist Outside Agency,Multiple Arrest,"Wooten, Christopher",Old Bastrop Hwy/Rattler Rd
160000041997,Tue Jun 14 00:54:34 CDT 2016,Accident - Hit and Run,Arrest,"Wooten, Christopher",Chaparral Rd/Hughson Dr
160000042012,Tue Jun 14 02:39:57 CDT 2016,Accident - Unknown,Report,"Sarver, Stephen",400blk Moore St
160000042013,Tue Jun 14 03:07:11 CDT 2016,Discharged Firearm,Report,"Seals, Bradley",1354 Thorpe Ln
160000042021,Tue Jun 14 05:47:34 CDT 2016,Disturbance - Verbal,Detention Juv,"Cyrus, Lance",1005 N IH 35
160000042026,Tue Jun 14 07:22:43 CDT 2016,Vehicle Theft,Report,"Reeder, John",1001 Leah Ave
160000042031,Tue Jun 14 07:53:52 CDT 2016,Accident - Major/Injury,Blue Form Issue,"Cyrus, Lance",204 Sb35 IH
160000042034,Tue Jun 14 08:00:17 CDT 2016,Accident - Minor,Blue Form Issue,"Reeder, John",Aquarena Springs Dr/Charles Austin St
160000042046,Tue Jun 14 09:37:15 CDT 2016,Accident - Minor,Report,"Guerra, Jesse III",207 Sb35 IH
160000042050,Tue Jun 14 10:08:23 CDT 2016,Information,Refer To COPR,"Weaver, Pete",105 Hughson Ct
160000042053,Tue Jun 14 10:17:58 CDT 2016,Welfare Concern,Report,"Cyrus, Lance",1350 N LBJ Dr
160000042068,Tue Jun 14 11:31:49 CDT 2016,Accident - Minor,Report,"Beach, Brian",2041 S IH 35
160000042081,Tue Jun 14 12:52:31 CDT 2016,Mental Health Invest,Report,"Sheridan, Grant",1106 N IH 35
160000042082,Tue Jun 14 13:09:58 CDT 2016,Accident - Minor,Blue Form Issue,"Beach, Brian",E Access Rd/Centerpoint Rd
160000042092,Tue Jun 14 14:14:06 CDT 2016,Accident - Minor,Blue Form Issue,"Prado, Richard",202 N LBJ Dr
160000042106,Tue Jun 14 15:15:52 CDT 2016,Accident - Minor,Report,"Beach, Brian",500blk W Hutchison St
160000042113,Tue Jun 14 15:42:51 CDT 2016,Vehicle Theft,Report,"Weaver, Pete",2300 S IH 35
160000042120,Tue Jun 14 16:09:49 CDT 2016,Mental Health Invest,Report,"Sheridan, Grant",1201 Thorpe Ln
160000042121,Tue Jun 14 16:31:34 CDT 2016,Theft,Report,"Raven, Kassondra",3943 S Ih 35
160000042142,Tue Jun 14 18:14:01 CDT 2016,Solicitors,Verbal Warning,"Ellingson, Brian",E Access Rd/Hwy 123
160000042145,Tue Jun 14 18:24:33 CDT 2016,Theft,Report,"Sarver, Stephen",3939 S IH 35
160000042148,Tue Jun 14 18:37:15 CDT 2016,Theft,Citation Issued,"Bender, Joyce",1015 Hwy 80
160000042161,Tue Jun 14 19:42:49 CDT 2016,Theft,Ref oth Agncy,"Ellingson, Brian",1404 Clarewood Dr
160000042163,Tue Jun 14 19:55:51 CDT 2016,Accident - Hit and Run,Blue Form Issue,"Bender, Joyce",210 Nb35 IH
160000042164,Tue Jun 14 19:56:57 CDT 2016,Criminal Mischief,Ref oth Agncy,"Ellingson, Brian",222 Ramsay St
160000042165,Tue Jun 14 19:58:49 CDT 2016,Accident - Hit and Run,Blue Form Issue,"Bender, Joyce",1150 E River Ridge Pkwy
160000042166,Tue Jun 14 20:08:23 CDT 2016,Disturbance - Phys/Fight,Arrest,"Seals, Bradley",1701 N IH 35
160000042171,Tue Jun 14 21:04:36 CDT 2016,Assault - Aggravated,Arrest,"Wooten, Christopher",1214 S IH 35
160000042180,Tue Jun 14 21:45:15 CDT 2016,Accident - Hit and Run,Report,"Sarver, Stephen",W Hopkins St/N Bishop St
160000042182,Tue Jun 14 21:51:11 CDT 2016,Welfare Concern,Ref oth Agncy,,Post Rd/Old Stagecoach Rd
