Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
180000029645,2018-05-16T11:51:58Z,Animal Call,Ref oth Agncy,,600 Barnes Dr
180000029653,2018-05-16T12:31:16Z,Vehicle Theft,Report,"Verver, Elias",1150 E River Ridge Pkwy
180000029657,2018-05-16T12:57:17Z,Accident - Minor,Report,"Sembera, Jeremy",209 N IH 35
180000029658,2018-05-16T13:02:26Z,Suspicious Circumstances,Report,"Royal, GeCorrie",2041 S IH 35
180000029663,2018-05-16T13:26:42Z,Theft,Refer To COPR,,2300 S IH 35
180000029664,2018-05-16T13:29:42Z,Accident - Minor,Blue Form Issue,"Harrison, Todd",400blk S Stagecoach Trl
180000029675,2018-05-16T14:31:15Z,Sexual Assault,Report,"Harrison, Todd",2300 S IH 35
180000029684,2018-05-16T15:19:05Z,Theft,Report,"Verver, Elias",1015 Hwy 80
180000029689,2018-05-16T15:55:08Z,Accident - Hit and Run,Report,"Swillinger, Brandon",Post Rd/Yarrington Rd
180000029691,2018-05-16T16:12:05Z,Theft,Arrest,"Kennedy, Nathan",641 E Hopkins St
180000029696,2018-05-16T16:39:03Z,Assault,Detention Juv,"Duggins, Delton",2300 S IH 35
180000029718,2018-05-16T18:46:47Z,Theft,Citation Issued,"Cope, John",207 N IH 35
180000029728,2018-05-16T19:21:12Z,Disturbance - Noise,Warning,"Williams, Jack",1415 Craddock Ave
180000029750,2018-05-16T20:48:53Z,Accident - Minor,Blue Form Issue,"Wisener, Andrew",217 E Hopkins St
180000029752,2018-05-16T20:56:03Z,Accident - Unknown,Blue Form Issue,"Tennant, Casey",Hwy 80/River Rd
180000029755,2018-05-16T21:00:16Z,Disturbance - Noise,Verbal Warning,"Pierce, Basil",1805 Aquarena Springs Dr
180000029764,2018-05-16T21:28:46Z,Burglary - Habitation,Report,"Tennant, Casey",1350 N LBJ Dr
180000029818,2018-05-17T02:52:10Z,Disturbance - Verbal,Arrest,"Pierce, Basil",1701 N IH 35
180000029821,2018-05-17T03:19:13Z,Disturbance - Noise,Verbal Warning,"Anderson, Dillan",1811 Medical Pkwy
180000029825,2018-05-17T03:47:39Z,Wanted Person,Ref oth Agncy,,1009 Gravel St
180000029827,2018-05-17T03:57:10Z,Recovered Stolen Vehicle,Report,"Anderson, Dillan",1608 S IH 35
180000029831,2018-05-17T05:27:08Z,Disturbance - Noise,Arrest,"Anderson, Dillan",1482 River Rd
180000029840,2018-05-17T06:58:20Z,Burglary - Vehicle,Report,"Sparenberg, Andrew",1053 Clovis Barker Rd
180000029915,2018-05-17T13:55:57Z,Accident - Minor,Report,"Contreras, Ysidro",105 Wonder World Dr
180000029921,2018-05-17T14:24:22Z,Viol City Ordinance,Verbal Warning,"Verver, Elias",1015 Hwy 80
180000029939,2018-05-17T15:41:37Z,Accident - Unknown,Report,"Kennedy, Nathan",202 SB
180000029947,2018-05-17T16:14:32Z,Accident - Minor,Blue Form Issue,"McGee, Miranda",204a Sb35 IH
180000029949,2018-05-17T16:44:45Z,Burglary - Habitation,Arrest,"Swillinger, Brandon",718 Old Settlers Dr
180000029952,2018-05-17T17:02:01Z,Fraud,Report,"Fischer, Vincent",1204 Thorpe Ln
180000029954,2018-05-17T17:04:20Z,Sexual Assault,Report,"Williams, Jack",2300 S IH 35
180000029955,2018-05-17T17:05:46Z,Theft,Citation Issued,"Cope, John",1015 Hwy 80
180000029974,2018-05-17T18:40:52Z,Identity Theft,Report,"Williams, Jack",2300 S IH 35
180000029987,2018-05-17T19:39:49Z,Suspicious Person,Verbal Warning,"Swillinger, Brandon",639 E Hopkins St
180000029999,2018-05-17T20:26:30Z,Disturbance - Verbal,Ref oth Agncy,"Cope, John",1002 Hwy 80
180000030002,2018-05-17T20:42:22Z,Theft,Report,"Anderson, Dillan",3939 S IH 35
180000030037,2018-05-17T22:54:25Z,Civil Matter,Report,"Mendoza, Celedonio",1800 Post Rd
180000030047,2018-05-17T23:21:03Z,Investigation,Arrest,"Swillinger, Brandon",933 Hwy 80
180000030052,2018-05-17T23:39:21Z,Suspicious Person,Multiple Arrest,"Williams, Jack",301 E Hopkins St
180000030057,2018-05-18T00:20:17Z,Viol City Ordinance,Verbal Warning,"Pierce, Basil",1701 N IH 35
180000030058,2018-05-18T00:23:51Z,Attempt to Locate,Arrest,"Tennant, Casey",199 SB
180000030070,2018-05-18T00:56:33Z,Disturbance - Verbal,Arrest,"Murphy, Logan",336 W Hopkins St
180000030071,2018-05-18T00:56:48Z,Public Intoxication,Arrest,"Contreras, Ysidro",120 E San Antonio St
180000030104,2018-05-18T06:05:14Z,Accident - Hit and Run,Blue Form Issue,"Beller, Paul",1004 Hwy 123
180000030112,2018-05-18T06:43:59Z,Criminal Mischief,Report,"Beller, Paul",1105 N IH 35
180000030113,2018-05-18T06:48:19Z,Criminal Mischief,Report,"Elrod, Candace",1121 N IH 35
180000030117,2018-05-18T07:36:15Z,Graffiti,Report,"Beller, Paul",205 NB
180000030129,2018-05-18T09:40:48Z,Accident - Fleet,Report,"Gibson, Kathryn",2050 S IH 35
180000030133,2018-05-18T10:24:51Z,Discharged Firearm,Warning,"Elrod, Candace",118 N Bishop St
180000030136,2018-05-18T10:46:43Z,Abduction/Kidnapping,Report,"Follis, Brad",301 Foxtail Run
180000030140,2018-05-18T11:14:40Z,Fraud,Report,"Gibson, Kathryn",2300 S IH 35
180000030143,2018-05-18T11:25:56Z,Suspicious Person,Citation Issued,"Bennett, Caitlyn",1005 Hwy 80
180000030144,2018-05-18T11:32:50Z,Accident - Hit and Run,Report,"Bennett, Caitlyn",1111 Avalon Ave
180000030155,2018-05-18T12:44:29Z,Theft,Report,"Casillas, Michael",850 Barnes Dr
180000030160,2018-05-18T13:24:13Z,Accident - Hit and Run,Blue Form Issue,"Scott, Charles",1250 Sadler Dr
180000030162,2018-05-18T13:43:05Z,Fraud,Report,"Gibson, Kathryn",616 Texas Ave
180000030166,2018-05-18T13:59:43Z,Accident - Hit and Run,Blue Form Issue,,Peques St/E Sessoms Dr
180000030173,2018-05-18T14:20:46Z,Viol City Ordinance,Verbal Warning,"Colburn, Billy",604 N IH 35
180000030174,2018-05-18T14:22:36Z,Viol City Ordinance,Verbal Warning,"Raven, Scott",555 Cheatham St
180000030187,2018-05-18T15:12:28Z,Accident - Major/Injury,Report,"Bennett, Caitlyn",Uhland Rd/River Rd
180000030196,2018-05-18T16:05:40Z,Accident - Minor,Report,"Sarver, Stephen",204 NB
180000030202,2018-05-18T16:31:14Z,Accident - Minor,Blue Form Issue,,1301 Hwy 123
180000030204,2018-05-18T16:36:06Z,Theft,Arrest,"Eide, Jamie",1015 Hwy 80
180000030205,2018-05-18T16:39:32Z,Accident - Minor,Blue Form Issue,"Beller, Paul",202 NB
180000030210,2018-05-18T17:17:43Z,Accident - Major/Injury,Report,"Tureaud, Benjamin",Hunter Rd/Wonder World Dr
180000030216,2018-05-18T17:53:25Z,Suspicious Vehicle,Warning,"Colburn, Billy",2661 N IH 35
180000030224,2018-05-18T18:25:33Z,Accident - Minor,Blue Form Issue,,1000 River Rd
180000030225,2018-05-18T18:27:30Z,Theft,Arrest,"Eide, Jamie",1502 S IH 35
180000030228,2018-05-18T18:37:43Z,Fraud,Multiple Arrest,"Dehkordi, John",350 N Guadalupe St
180000030236,2018-05-18T19:18:46Z,Viol City Ordinance,Citation Issued,"Byer, Connor",604 N IH 35
180000030263,2018-05-18T22:28:37Z,Accident - Major/Injury,Report,"Everette, Brian",2913 Hunter Rd
180000030264,2018-05-18T22:32:01Z,Burglary - Habitation,Report,"Eide, Jamie",1008 Haynes St
180000030266,2018-05-18T22:51:04Z,Criminal Mischief,Report,"Cyrus, Lance",315 Jackman St
180000030272,2018-05-18T23:16:31Z,Viol City Ordinance,Verbal Warning,"Dehkordi, John",315 Reynolds St
180000030285,2018-05-19T00:27:48Z,Disturbance - Verbal,Report,"Dehkordi, John",109 West Ave
180000030290,2018-05-19T01:17:05Z,Public Intoxication,Arrest,"Eide, Jamie",126 S Guadalupe St
180000030294,2018-05-19T01:32:40Z,Disturbance - Phys/Fight,Arrest,"Eide, Jamie",1437 N IH 35
180000030300,2018-05-19T01:45:15Z,Disturbance - Phys/Fight,Arrest,"Eide, Jamie",2212 N IH 35
180000030314,2018-05-19T03:39:38Z,Accident - Major/Injury,Report,"Van Eeden, Cyril",244 W Sessom Dr
180000030315,2018-05-19T03:42:38Z,Suspicious Vehicle,Detention Juv,"Cyrus, Lance",400blk Armstrong St
180000030316,2018-05-19T03:44:18Z,Assault,Arrest,"Everette, Brian",1922 Nevada St
180000030335,2018-05-19T09:08:28Z,Disturbance - Phys/Fight,Detention Juv,"Swillinger, Brandon",303 Rachel St
180000030340,2018-05-19T09:47:08Z,Disturbance - Verbal,Arrest,"Ellingson, Brian",1624 Aquarena Springs Dr
180000030354,2018-05-19T10:55:23Z,Pedestrian Stop,Arrest,"Ellingson, Brian",625 S LBJ Dr
180000030371,2018-05-19T12:17:48Z,Viol City Ordinance,Verbal Warning,"Raven, Scott",205 S C M Allen Pkwy
180000030374,2018-05-19T12:32:43Z,Criminal Mischief,Report,"Wisener, Fred",205 Linden Ln
180000030377,2018-05-19T12:49:51Z,Attempt to Locate,Ref oth Agncy,,1201 Hwy 80
180000030382,2018-05-19T13:14:22Z,Burglary - Vehicle,Report,"Ellingson, Brian",1121 N IH 35
180000030391,2018-05-19T14:38:06Z,Disturbance - Noise,Verbal Warning,"Raven, Scott",555 Cheatham St
180000030395,2018-05-19T14:49:41Z,Viol City Ordinance,Verbal Warning,"Raven, Scott",San Marcos Wildlife Park Pole WL2
180000030396,2018-05-19T14:58:10Z,Viol City Ordinance,Verbal Warning,"Raven, Scott",555 Cheatham St
180000030397,2018-05-19T15:06:52Z,Viol City Ordinance,Verbal Warning,"Raven, Scott",601 S C M Allen Pkwy
180000030400,2018-05-19T15:22:58Z,Viol City Ordinance,Verbal Warning,"Colburn, Billy",202 N C M Allen Pkwy
180000030402,2018-05-19T15:38:10Z,Viol City Ordinance,Verbal Warning,"Ortiz, Sam",604 N IH 35
180000030413,2018-05-19T16:51:07Z,Assault,Detention Juv,"Bennett, Caitlyn",2300 S IH 35
180000030414,2018-05-19T16:55:00Z,Wanted Person,Arrest,"Bennett, Caitlyn",426 Linda Dr
180000030433,2018-05-19T19:02:45Z,Theft,Multiple Arrest,"Eide, Jamie",3939 S IH 35
180000030449,2018-05-19T20:15:35Z,Theft,Report,"Sarver, Stephen",3939 S IH 35
180000030474,2018-05-19T22:00:08Z,Assault,Detention Juv,"Sarver, Stephen",2250 Clovis Barker Rd
180000030476,2018-05-19T22:13:29Z,Sexual Assault,Report,"Allen, Ashley",500 Blk Cheatham St
180000030478,2018-05-19T22:27:41Z,Threat,Report,"Contreras, Ysidro",2300 S IH 35
180000030486,2018-05-19T22:59:26Z,Disturbance - Phys/Fight,Report,"Seals, Bradley",701 S LBJ Dr
180000030488,2018-05-19T23:10:58Z,Discharged Firearm,Arrest,"Eide, Jamie",1651 Post Rd
180000030493,2018-05-19T23:54:45Z,Accident - Unknown,Report,"Daenzer, Matthew",Hwy 123/Clovis Barker Rd
180000030495,2018-05-19T23:57:33Z,Barking Dog,Verbal Warning,"Wooten, Christopher",206 Old Settlers Dr
180000030497,2018-05-20T00:04:22Z,Accident - Hit and Run,Blue Form Issue,"Daenzer, Matthew",1901 N IH 35
180000030501,2018-05-20T00:50:13Z,Wanted Person,Arrest,"Wooten, Christopher",109 West Ave
180000030503,2018-05-20T00:58:21Z,Disturbance - Noise,Verbal Warning,"Bennett, Caitlyn",819 Sagewood Trl
180000030523,2018-05-20T03:36:18Z,Disturbance - Phys/Fight,Arrest,"Eide, Jamie",1900 Aquarena Springs Dr
180000030526,2018-05-20T03:53:35Z,Suspicious Circumstances,Report,"Bennett, Caitlyn",Scott St/Burleson St
180000030541,2018-05-20T07:57:01Z,Accident - Unknown,Report,"Swillinger, Brandon",EXIT 208 NB
180000030542,2018-05-20T08:01:38Z,Threat,Report,"Swillinger, Brandon",1311 N Bishop St
180000030544,2018-05-20T09:10:28Z,Criminal Mischief,Refer To COPR,,614 Dale Dr
180000030549,2018-05-20T09:59:02Z,Viol City Ordinance,Verbal Warning,"Colburn, Billy",555 Cheatham St
180000030552,2018-05-20T10:27:27Z,Criminal Mischief,Report,"Swillinger, Brandon",513 Franklin Dr
180000030565,2018-05-20T12:12:33Z,Accident - Minor,Blue Form Issue,"Beller, Paul",E Access Rd/Hwy 80
180000030572,2018-05-20T12:33:02Z,Viol City Ordinance,Verbal Warning,"Colburn, Billy",500blk Cheatham St
180000030600,2018-05-20T14:05:30Z,Accident - Unknown,Report,"Mendoza, Celedonio",River Rd/Cape Rd
180000030605,2018-05-20T14:49:23Z,,Ref oth Agncy,,2810 S IH 35
180000030618,2018-05-20T16:29:46Z,Burglary - Vehicle,Refer To COPR,"Stephens, Paul",2300 S IH 35
180000030638,2018-05-20T18:29:28Z,Suicidal Person,Report,"Bennett, Caitlyn",1202 Clyde St
180000030647,2018-05-20T19:50:04Z,Accident - Minor,Blue Form Issue,"Wooten, Christopher",210 SB
180000030650,2018-05-20T20:32:23Z,Disturbance - Noise,Verbal Warning,"Eide, Jamie",942 Bandera St
180000030658,2018-05-20T22:33:48Z,Disturbance - Noise,Verbal Warning,"Eide, Jamie",1111 Avalon Ave
180000030660,2018-05-20T22:44:28Z,Disturbance - Verbal,Arrest,"Contreras, Ysidro",520 Wonder World Dr
180000030665,2018-05-20T23:23:03Z,Suicide,Report,"Eide, Jamie",317 Craddock Ave
180000030681,2018-05-21T02:46:17Z,Burglary - Building,Report,"Eide, Jamie",690 Centerpoint Rd
180000030683,2018-05-21T03:12:28Z,Death Investigation,Report,"Daenzer, Matthew",1351 Sadler Dr
180000030707,2018-05-21T08:16:15Z,Endanger/Abandon,Report,"Kennedy, Nathan",2115 River Rd
180000030723,2018-05-21T10:18:27Z,Credit/Debit Abuse,Report,"Smith, Marcus",123 N Edward Gary St
180000030724,2018-05-21T10:20:05Z,Animal Call,Report,"Kennedy, Nathan",293 Horse Shoe Bend Rd
180000030730,2018-05-21T11:12:31Z,Burglary - Building,Report,"Arredondo, Danny",690 Centerpoint Rd
180000030737,2018-05-21T11:24:28Z,Close Patrol,Ref oth Agncy,,N LBJ Dr/Tanglewood Trl
180000030742,2018-05-21T11:53:13Z,Burglary - Vehicle,Report,"Sembera, Jeremy",1105 N IH 35
180000030748,2018-05-21T12:17:52Z,Theft,Report,"Arredondo, Danny",2300 S IH 35
180000030753,2018-05-21T12:53:23Z,Accident - Minor,Report,"Sembera, Jeremy",E Access Rd/Rebecca St
180000030758,2018-05-21T13:12:46Z,Burglary - Vehicle,Refer To COPR,"Reeder, John",1441 Leah Ave
180000030760,2018-05-21T13:13:18Z,Assist Outside Agency,Report,"Smith, Marcus",S Old Bastrop/Capistrano
180000030763,2018-05-21T13:24:41Z,Mental Health Invest,Arrest,"Kennedy, Nathan",1050   McKinley Place Dr
180000030781,2018-05-21T14:48:46Z,Assault,Report,"Campbell, David",1800 Post Rd
180000030784,2018-05-21T14:58:58Z,Accident - Major/Injury,Report,"Sembera, Jeremy",Ranch Road 12/Old Ranch Road 12
180000030786,2018-05-21T15:03:33Z,Vehicle Theft,Report,"Kennedy, Nathan",2300 S IH 35
180000030791,2018-05-21T15:09:08Z,Accident - Hit and Run,Blue Form Issue,,3939 S IH 35
180000030802,2018-05-21T16:18:02Z,Accident - Hit and Run,Blue Form Issue,"McGee, Miranda",1214 S IH 35
180000030837,2018-05-21T18:52:43Z,Theft,Report,"Van Eeden, Cyril",1975 Aquarena Springs Dr
180000030845,2018-05-21T19:37:17Z,Credit/Debit Abuse,Report,"Williams, Jack",2300 S IH 35
180000030849,2018-05-21T20:10:34Z,Accident - Minor,Blue Form Issue,"Williams, Jack",105 Wonder World Dr
180000030853,2018-05-21T20:30:13Z,Disturbance - Noise,Verbal Warning,"Dehkordi, John",428 N Comanche St
180000030869,2018-05-21T21:07:19Z,Runaway - Recover,Detention Juv,"Anderson, Dillan",1015 Hwy 80
180000030905,2018-05-21T23:09:08Z,Burglary - Habitation,Arrest,"Dehkordi, John",401 N Comanche St
180000030923,2018-05-22T00:45:35Z,Accident - Major/Injury,Ref oth Agncy,"Anderson, Dillan",Hwy 21/William Pettus Rd
180000030925,2018-05-22T00:59:26Z,Death Investigation,Report,"Anderson, Dillan",1011 Uhland Rd
180000030926,2018-05-22T01:07:00Z,Disturbance - Noise,Verbal Warning,"Dehkordi, John",1606 N IH 35
180000030945,2018-05-22T04:48:42Z,Assault,Report,"Alvarado, Manuel",1624 Aquarena Springs Dr
180000030954,2018-05-22T07:26:27Z,Assault,Arrest,"Kennedy, Nathan",2212 N IH 35
180000031081,2018-05-22T12:42:10Z,Accident - Minor,Report,"Harrison, Todd",201 SB
180000031088,2018-05-22T12:55:01Z,Theft,Refer To COPR,"Royal, GeCorrie",4015 S IH 35
180000031113,2018-05-22T13:43:56Z,Theft,Citation Issued,"Cormier, Claudia",1015 Hwy 80
180000031123,2018-05-22T13:55:03Z,Accident - Unknown,Report,"Trapp, Todd",Hwy 80/E Access Rd
180000031125,2018-05-22T13:58:03Z,Mental Health Invest,Report,"Royal, GeCorrie",1301 Wonder World Dr
180000031147,2018-05-22T14:40:14Z,Forgery,Arrest,"Cormier, Claudia",123 N Edward Gary St
180000031154,2018-05-22T15:12:12Z,Accident - Minor,Blue Form Issue,,933 Hwy 80
180000031155,2018-05-22T15:16:24Z,Theft,Citation Issued,"Sembera, Jeremy",1015 Hwy 80
180000031164,2018-05-22T15:44:59Z,Accident - Minor,Blue Form Issue,"Arredondo, Danny",2805 Hunter Rd
180000031167,2018-05-22T15:55:27Z,Disturbance - Verbal,Blue Form Issue,"Everette, Brian",700 Barnes Dr
180000031182,2018-05-22T17:07:06Z,Harassment,Report,"Van Eeden, Cyril",2300 S IH 35
180000031189,2018-05-22T17:34:26Z,Theft,Citation Issued,"Anderson, Dillan",1015 Hwy 80
180000031196,2018-05-22T17:51:43Z,Accident - Minor,Blue Form Issue,"Seals, Bradley",215 N LBJ Dr
180000031215,2018-05-22T19:08:03Z,Welfare Concern,Arrest,"Anderson, Dillan",1030 Haynes St
180000031221,2018-05-22T19:47:10Z,Accident - Minor,Report,"McGee, Miranda",1301 Wonder World Dr
180000031231,2018-05-22T20:08:22Z,Accident - Minor,Blue Form Issue,,N LBJ Dr/E Hopkins St
180000031234,2018-05-22T20:13:31Z,Suicidal Person,Report,"Van Eeden, Cyril",639 E Hopkins St
180000031275,2018-05-22T21:56:41Z,Suspicious Person,Arrest,"Dehkordi, John",2300 S IH 35
180000031328,2018-05-23T00:50:05Z,Suspicious Vehicle,Verbal Warning,"Pierce, Basil",205 S C M Allen Pkwy
180000031331,2018-05-23T00:54:16Z,Disturbance - Verbal,Report,"Van Eeden, Cyril",1002 Alamo St
180000031333,2018-05-23T01:11:06Z,Suspicious Circumstances,Arrest,"Williams, Jack",1923 Castle Gate Cir
180000031338,2018-05-23T01:39:48Z,Suspicious Vehicle,Multiple Arrest,"Alvarado, Manuel",600blk Cottonwood Pkwy
180000031342,2018-05-23T02:11:13Z,Accident - Minor,Arrest,"Murphy, Logan",Blanco St/Oscar Smith St
180000031358,2018-05-23T05:59:35Z,Sexual Assault,Report,"Pierce, Basil",1700 Blk N IH 35
180000031367,2018-05-23T07:16:22Z,Narcotics/Information,Report,"Beller, Paul",1807 Airport Dr
180000031372,2018-05-23T07:55:19Z,Trespassing/Unwanted,Warning,"Smith, Marcus",417 N Comanche St
180000031384,2018-05-23T08:48:21Z,Missing Person,Ref oth Agncy,"Ellingson, Brian",1200 Mountain View Dr
180000031390,2018-05-23T09:19:20Z,Threat,Ref oth Agncy,"Ellingson, Brian",2300 S IH 35
180000031407,2018-05-23T11:49:14Z,Mental Health Invest,Report,"Sheridan, Grant",300 S Stagecoach Trl
180000031409,2018-05-23T11:51:22Z,Assist Outside Agency,Arrest,"Swillinger, Brandon",199 NB
180000031411,2018-05-23T12:09:38Z,Animal Call,Ref oth Agncy,,641 E Hopkins St
180000031417,2018-05-23T12:26:23Z,Theft,Report,"Swillinger, Brandon",3939 S IH 35
180000031425,2018-05-23T12:41:19Z,Theft,Arrest,"Swillinger, Brandon",1015 Hwy 80
180000031430,2018-05-23T13:03:49Z,Criminal Mischief,Report,"Ellingson, Brian",1606 N IH 35
180000031432,2018-05-23T13:27:03Z,Investigation,Arrest,"Smith, Marcus",1104 Thorpe Ln
180000031437,2018-05-23T13:50:51Z,Harassment,Refer To COPR,,
180000031438,2018-05-23T14:06:07Z,Accident - Unknown,Report,"Chouinard, James",EXIT 202 SB
180000031445,2018-05-23T15:15:36Z,Burglary - Vehicle,Report,"Smith, Marcus",401 N LBJ Dr
180000031447,2018-05-23T15:37:50Z,Sexual Assault,Report,"Wooten, Christopher",120 Bert Brown Rd
180000031449,2018-05-23T15:45:21Z,Accident - Minor,Blue Form Issue,"Smith, Marcus",401 N LBJ Dr
180000031455,2018-05-23T16:21:20Z,Theft,Citation Issued,"Tureaud, Benjamin",1015 Hwy 80
180000031459,2018-05-23T16:40:58Z,Trespassing/Unwanted,Warning,"Bennett, Caitlyn",900 Bugg Ln
180000031460,2018-05-23T16:41:57Z,Welfare Concern,Detention Juv,"Bennett, Caitlyn",934 N IH 35
180000031461,2018-05-23T16:46:31Z,Theft,Report,"Swillinger, Brandon",1015 Hwy 80
180000031472,2018-05-23T17:43:02Z,Criminal Mischief,Report,"Stephens, Paul",2300 S IH 35
180000031484,2018-05-23T18:26:46Z,Accident - Minor,Blue Form Issue,"Wooten, Christopher",1980 Aquarena Springs Dr
180000031488,2018-05-23T19:03:07Z,Marijuana,Citation Issued,"Wooten, Christopher",1800 Post Rd
180000031490,2018-05-23T19:04:06Z,Attempt to Locate,Verbal Warning,"Sarver, Stephen",200 NB
180000031492,2018-05-23T19:26:18Z,Runaway,Report,"Tureaud, Benjamin",1701 River Rd
180000031504,2018-05-23T20:28:16Z,Criminal Mischief,Refer To COPR,"Tureaud, Benjamin",518 Linda Dr
180000031516,2018-05-23T21:04:15Z,Suicidal Person,Report,"Eide, Jamie",2106 Hunter Rd
180000031534,2018-05-23T23:17:52Z,Disturbance - Noise,Verbal Warning,"Eide, Jamie",130 Jackson Ln
180000031538,2018-05-23T23:25:32Z,Criminal Mischief,Refer To COPR,"Daenzer, Matthew",1202 Thorpe Ln
180000031551,2018-05-24T01:22:19Z,Viol City Ordinance,Verbal Warning,"Bennett, Caitlyn",555 Cheatham St
180000031570,2018-05-24T04:08:45Z,Trespassing/Unwanted,Verbal Warning,"Cyrus, Lance",121 Craddock Ave
180000031580,2018-05-24T07:22:22Z,Animal Call,Ref oth Agncy,,800 Franklin Dr
180000031587,2018-05-24T08:27:06Z,Viol City Ordinance,Verbal Warning,"Ellingson, Brian",215 W MLK Dr
180000031598,2018-05-24T10:03:54Z,Controlled Substance,Report,"Swillinger, Brandon",600blk W San Antonio St
180000031600,2018-05-24T10:12:06Z,Criminal Mischief,Report,"Mendoza, Celedonio",401 Mariposa St
180000031605,2018-05-24T10:51:36Z,Accident - Hit and Run,Blue Form Issue,,217 Ramsay St
180000031610,2018-05-24T11:40:07Z,Accident - Minor,Blue Form Issue,"Smith, Marcus",909 Hwy 80
180000031614,2018-05-24T12:01:22Z,Accident - Minor,Blue Form Issue,"Charleswell, Eric",1655 Mill St
180000031633,2018-05-24T13:30:48Z,Mental Health Invest,Report,"Castillo, DJ",2601 Rattler Rd
180000031635,2018-05-24T13:51:53Z,Assist EMS,Report,"Mendoza, Celedonio",1005 N IH 35
180000031642,2018-05-24T14:28:50Z,Assist Outside Agency,Report,"Elrod, Robert",2300 S IH 35
180000031648,2018-05-24T15:21:28Z,Suicidal Person,Report,"Bender, Joyce",338 S Guadalupe St
180000031649,2018-05-24T15:22:58Z,Theft,Arrest,"Swillinger, Brandon",1015 Hwy 80
180000031650,2018-05-24T15:26:07Z,Viol City Ordinance,Citation Issued,"Colburn, Billy",604 N IH 35
180000031653,2018-05-24T15:53:36Z,Viol City Ordinance,Citation Issued,"Colburn, Billy",604 N IH 35
180000031657,2018-05-24T16:23:18Z,Accident - Minor,Blue Form Issue,"Pierce, Basil",921 N IH 35
180000031660,2018-05-24T16:28:39Z,Marijuana,Citation Issued,"Colburn, Billy",3300 Hilliard Rd
180000031664,2018-05-24T16:44:48Z,Accident - Hit and Run,Blue Form Issue,"Pierce, Basil",Bliss Ln/Barbara Dr
180000031665,2018-05-24T16:49:34Z,Investigation,Citation Issued,"Colburn, Billy",315 Reynolds St
180000031668,2018-05-24T17:06:51Z,Viol City Ordinance,Verbal Warning,"Colburn, Billy",170 Charles Austin Dr
180000031669,2018-05-24T17:08:56Z,Identity Theft,Report,"Stephens, Paul",2300 S IH 35
180000031672,2018-05-24T17:18:00Z,Accident - Minor,Blue Form Issue,"Bennett, Caitlyn",600 S Guadalupe St
180000031699,2018-05-24T19:40:28Z,Accident - Major/Injury,Report,"Tureaud, Benjamin",200 NB
180000031720,2018-05-24T21:16:00Z,Disturbance - Phys/Fight,Report,"Eide, Jamie",606 Bracewood Cir
180000031724,2018-05-24T21:47:35Z,Trespassing/Unwanted,Warning,"Sarver, Stephen",1015 Hwy 80
180000031738,2018-05-24T23:34:42Z,Investigation,Refer To COPR,"Pierce, Basil",555 Cheatham St
180000031740,2018-05-24T23:43:06Z,Flagged Down,Citation Issued,"Seals, Bradley",100 W Hopkins St
180000031755,2018-05-25T01:06:14Z,Trespassing/Unwanted,Warning,"Contreras, Ysidro",N Comanche St/Pat Garrison St
180000031756,2018-05-25T01:29:04Z,Disturbance - Noise,Verbal Warning,"Eide, Jamie",1701 Mill St
180000031762,2018-05-25T01:52:43Z,Investigation,Report,"Eide, Jamie",118 S LBJ Dr
180000031765,2018-05-25T02:06:04Z,Disturbance - Verbal,Arrest,"Tureaud, Benjamin",165 S Guadalupe St
180000031770,2018-05-25T02:30:53Z,Disturbance - Noise,Citation Issued,"Tureaud, Benjamin",201 Telluride St
180000031771,2018-05-25T02:31:06Z,Investigation,Arrest,"Alvarado, Manuel",143 S LBJ Dr
180000031776,2018-05-25T03:48:36Z,Suspicious Person,Arrest,"Eide, Jamie",1610 N IH 35
180000031785,2018-05-25T06:34:20Z,Burglary - Vehicle,Report,"Kennedy, Nathan",1624 Aquarena Springs Dr
180000031796,2018-05-25T07:39:25Z,Burglary - Vehicle,Refer To COPR,"Harrison, Todd",1619 N IH 35
180000031806,2018-05-25T08:52:08Z,Burglary - Vehicle,Refer To COPR,"Harrison, Todd",1601 N IH 35
180000031810,2018-05-25T09:31:43Z,Suspicious Person,Info. Report,"Harrison, Todd",503 Uhland Rd
180000031818,2018-05-25T10:38:04Z,Mental Health Invest,Report,"Kennedy, Nathan",625 E Hopkins St
180000031839,2018-05-25T13:00:57Z,Theft,Report,"Sembera, Jeremy",1400 Clarewood Dr
180000031844,2018-05-25T13:20:25Z,Attempt to Locate,Ref oth Agncy,"Royal, GeCorrie",208 SB
180000031848,2018-05-25T13:36:00Z,Viol City Ordinance,Verbal Warning,"Colburn, Billy",Dog Beach Pole Number SP 10
180000031849,2018-05-25T13:36:47Z,Theft,Warning,"Arredondo, Danny",700 Barnes Dr
180000031863,2018-05-25T14:47:36Z,Accident - Minor,Report,"Sembera, Jeremy",900 Hwy 80
180000031867,2018-05-25T15:03:24Z,Accident - Minor,Report,"Duckworth, Daniel",1113 N IH 35
180000031870,2018-05-25T15:10:09Z,Accident - Hit and Run,Report,"Tennant, Casey",Weatherford St/W Access Rd
180000031874,2018-05-25T15:17:45Z,Accident - Minor,Blue Form Issue,,110 E MLK Dr
180000031883,2018-05-25T16:09:46Z,Theft,Arrest,"Anderson, Dillan",700 Barnes Dr
